Gene = Nsmce1
index = 768
Annotated 5SS: [  184  5259 19489 19722 20484 22568 23318]
Annotated 3SS: [ 5111 19366 19643 20336 22450 23196 23752]
SMsplice 5SS: [  184  5259  6378  7797 19489 19722 20484 22568]
SMsplice 3SS: [ 5111  6224  7722 19366 19643 20336 22450 22816]
top_k =  100
Partition function (log Z): -9.889743945562207

Sorted 5' Splice Sites (High to Low Probability):
Position 5259: 0.9807038011591829
Position 184: 0.9577019822396686
Position 7797: 0.796460386199506
Position 6378: 0.6617987270789464
Position 5028: 0.38273723942892063
Position 8972: 0.2630612272636305
Position 8098: 0.22950887006998383
Position 2419: 0.2243212313904152
Position 9002: 0.16421773692123148
Position 2277: 0.15606489473859114
Position 4264: 0.08624801042741985
Position 75: 0.04028448397905993
Position 2604: 0.028080929653359822
Position 2673: 0.022974497918863256
Position 1852: 0.02000963334353719
Position 5219: 0.019295548204135753
Position 1101: 0.0021840496864268416
Position 188: 0.0020135337812720974
Position 1894: 0.0018163902684154888
Position 2224: 0.00031313452741322167
Position 3787: 0.00022146922621578825
Position 5199: 6.506366820162964e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5111: 0.8673073430592135
Position 7722: 0.750815589085984
Position 8858: 0.7188298485349873
Position 6224: 0.6329183376307373
Position 2186: 0.3634062085953777
Position 4934: 0.3560293592919071
Position 11497: 0.278805827718725
Position 9398: 0.19238740454140182
Position 7958: 0.14041243512982252
Position 5128: 0.12836433758558097
Position 9039: 0.08237165680471964
Position 8002: 0.07517168122573467
Position 8863: 0.05622438701194589
Position 4138: 0.05460067315068374
Position 7466: 0.03906953052275775
Position 2570: 0.035938506324123286
Position 4012: 0.03164733727673611
Position 4838: 0.03103619949221988
Position 6632: 0.02737038880417072
Position 6203: 0.02454103017464035
Position 7666: 0.023509314846315587
Position 1699: 0.02052445473677495
Position 2077: 0.016898654328495855
Position 7939: 0.015121777232480607
Position 2503: 0.01511692124809983
Position 8026: 0.01439201801218444
Position 9094: 0.01257726815944424
Position 6832: 0.012309681042289796
Position 5868: 0.009210529950569438
Position 6069: 0.008962021858507505
Position 1780: 0.0012006831461922936
Position 1016: 0.0005828532235004642
Position 1057: 0.0005533006077487732
Position 892: 0.00044215476475188004
Position 2354: 0.00032065552163541773
Position 947: 0.00023192622448806575
Position 3687: 0.00022146922621578825
Position 839: 0.00019437943563811413
Position 968: 0.00010762687494251503
Position 1566: 0.00010088572898545312
Position 2080: 7.374221091076312e-05
Position 990: 7.18085553570312e-05
Position 6096: 2.4278363054454356e-05
Position 6084: 2.194088282598471e-05
