Gene = Cnppd1
index = 277
Annotated 5SS: [ 581 1223 1741 2818 3080 3292 4884 5313]
Annotated 3SS: [1134 1631 2735 2958 3162 4821 5194 5705]
SMsplice 5SS: [ 123 1223 1741 2818 3080 3292 4617 4884 5313 7358]
SMsplice 3SS: [1134 1631 2735 2958 3162 4316 4821 5194 7223 7465]
top_k =  100
Partition function (log Z): 15.886292189408481

Sorted 5' Splice Sites (High to Low Probability):
Position 2818: 0.9857486426094917
Position 3080: 0.9847852547953523
Position 3292: 0.9470424179968159
Position 5313: 0.9455651233483858
Position 1741: 0.9179356192568665
Position 1223: 0.8708445954423228
Position 4884: 0.7650776009586676
Position 123: 0.7493488460273551
Position 4617: 0.609074359756889
Position 581: 0.47457036383557094
Position 7358: 0.29206610798901944
Position 4529: 0.25618831629197353
Position 1230: 0.12417974576694774
Position 4901: 0.09197323517453926
Position 1067: 0.08896869256711543
Position 3296: 0.05161393021189409
Position 5307: 0.04561446874061321
Position 489: 0.04262750305821845
Position 939: 0.03495060611417019
Position 803: 0.030437124265610845
Position 102: 0.021125974806613504
Position 5028: 0.015968020166731284
Position 1750: 0.015480061386381683
Position 7296: 0.013484240208811837
Position 2430: 0.009472705095026984
Position 1786: 0.009188176341521043
Position 2425: 0.00691425566848048
Position 1563: 0.0067536660366500694
Position 728: 0.006240900270285823
Position 6572: 0.006078779972638757
Position 427: 0.0056241765727801625
Position 709: 0.004503759656593297
Position 3878: 0.004421694262290256
Position 4524: 0.004191205814785571
Position 3637: 0.0040738341661603755
Position 3434: 0.003109580807873604
Position 2575: 0.0031077462529242976
Position 5131: 0.0024186685371582403
Position 4161: 0.0020805506320336294
Position 471: 0.0017876379537126856
Position 1546: 0.0016517491526072087
Position 1856: 0.0014322340209666448
Position 1376: 0.0013888944045953376
Position 57: 0.0012878477349700824
Position 297: 0.0012074381213238448
Position 4685: 0.0011258204803311364
Position 4482: 0.0009813298733120515
Position 4402: 0.000703968381605576
Position 3084: 0.0005490047443799558
Position 1079: 0.0005285133087456518
Position 1206: 0.00044792975312531755
Position 3108: 0.0004247776831063606
Position 3754: 0.0003650586648712806
Position 97: 0.00024393782842402356
Position 255: 0.00012971717261128267
Position 3124: 0.0001136732368969983
Position 1255: 0.0001128218718729045
Position 5067: 8.900094714711736e-05
Position 493: 6.0016233705166455e-05
Position 319: 5.9203048009214994e-05
Position 359: 4.734933074165547e-05
Position 127: 4.728660860541871e-05
Position 417: 3.4186275417491034e-05
Position 68: 2.9132665488367624e-05
Position 20: 2.5436944928064497e-05
Position 184: 6.012493819633974e-06
Position 9: 1.51445632881079e-06
Position 36: 1.4353776447668787e-07
Position 70: 8.424081224649313e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1134: 0.9967882451021095
Position 5194: 0.9941892524812622
Position 3162: 0.9914897071452523
Position 1631: 0.9341163636501711
Position 2735: 0.8833587944269994
Position 4821: 0.8649625242343087
Position 2958: 0.861912025837732
Position 4316: 0.728434649342111
Position 7223: 0.4658617697425598
Position 7465: 0.3803972496854589
Position 5705: 0.23286856242005075
Position 219: 0.132028679869085
Position 2993: 0.09523616682196245
Position 566: 0.09464802672249353
Position 4508: 0.0883453293774492
Position 2704: 0.05791306965080412
Position 673: 0.05248113039445498
Position 6786: 0.048178472715158065
Position 349: 0.04374150161550122
Position 6931: 0.04321252727863026
Position 233: 0.03901407505871641
Position 4292: 0.038686033058123216
Position 868: 0.03686707039679907
Position 6892: 0.03131592360211547
Position 2962: 0.017179925095388376
Position 779: 0.016807776735629987
Position 5800: 0.016505398272789427
Position 2233: 0.01638696076350747
Position 6735: 0.015994962621382672
Position 7188: 0.01589945459249984
Position 841: 0.01558757426990121
Position 2677: 0.013284438411230268
Position 7227: 0.009967201394992155
Position 2649: 0.009926011936416589
Position 7019: 0.009878806046537071
Position 4481: 0.00931275638208134
Position 2610: 0.009292609387203998
Position 1641: 0.009209917602606855
Position 1428: 0.008722001981809483
Position 4773: 0.008438045508547124
Position 6234: 0.008346406466566942
Position 6409: 0.008180669741432755
Position 4379: 0.008081490128588309
Position 3193: 0.007117209219224378
Position 509: 0.006847955530262338
Position 453: 0.006591935536180469
Position 5811: 0.0058202070545447454
Position 2663: 0.005218995287715682
Position 5879: 0.004673529971463945
Position 3389: 0.0044568902016099915
Position 6029: 0.004403528701812135
Position 2960: 0.004365958274250389
Position 2758: 0.0041509758865240194
Position 275: 0.003912098836560423
Position 6530: 0.003666827451266142
Position 2482: 0.003403503150718498
Position 317: 0.002914728979131247
Position 3499: 0.0027261038815385224
Position 3617: 0.002372821715675973
Position 482: 0.0022631444797239593
Position 524: 0.0021029352894538413
Position 642: 0.002087768216507583
Position 3670: 0.001897782895374957
Position 278: 0.0018495023481523327
Position 3010: 0.001722799565662985
Position 436: 0.0016819644598719292
Position 4673: 0.001639467910861165
Position 5402: 0.0014293285605619706
Position 2884: 0.0014280190214351438
Position 4036: 0.001422825032006966
Position 2624: 0.0014110593975832251
Position 2607: 0.001407835567271793
Position 392: 0.0013323877925270086
Position 489: 0.0011478076097913579
Position 4730: 0.001108825484212705
Position 2880: 0.0010464815955048608
Position 3032: 0.0007222685202395692
Position 2637: 0.0007055883479055364
Position 4000: 0.0006577256000266634
Position 2574: 0.0005794913039242148
Position 4699: 0.0005780752151908279
Position 3737: 0.0005161483161106053
Position 1457: 0.00026365049646443395
Position 3043: 0.00025477873804989414
Position 5130: 0.00022297120005121705
Position 2791: 0.0002091284405790035
Position 1502: 0.00012138501519172175
Position 1289: 9.502711918270511e-05
Position 543: 2.9258122775984437e-05
Position 251: 2.4551118351908358e-05
Position 3204: 2.0643119872688082e-05
Position 3202: 1.8840827319052075e-05
Position 534: 1.1828735538679925e-05
Position 297: 1.0342213148241741e-05
Position 1574: 5.463757922139171e-06
Position 3232: 4.707492071539854e-06
Position 3198: 4.611072058486546e-06
Position 1652: 2.723690825897761e-06
Position 3355: 2.2488084863716644e-07
