Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  100
Partition function (log Z): 5.9375899134827534

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9999999999999997
Position 14004: 0.9991107557087243
Position 20684: 0.9941026515874363
Position 11048: 0.9520433054036435
Position 420: 0.9311391567108647
Position 19804: 0.9161969894461797
Position 22911: 0.7697314943415999
Position 18497: 0.677904711108434
Position 20009: 0.476661968013457
Position 6848: 0.3725516983632635
Position 13567: 0.3223730503041079
Position 12764: 0.21749191535899587
Position 5653: 0.18105627124289234
Position 22339: 0.1463468431455857
Position 944: 0.11569812273742389
Position 23401: 0.10686674951755018
Position 5775: 0.08479552841668322
Position 20053: 0.07180430719755568
Position 3502: 0.07087393081594051
Position 476: 0.0627076881258919
Position 3817: 0.057829339599984236
Position 5669: 0.048121177001573416
Position 21278: 0.03340488889743358
Position 20869: 0.029275451577924036
Position 20189: 0.029090010688681004
Position 11031: 0.022578826391076775
Position 23201: 0.02024195776671657
Position 20899: 0.016353295280471466
Position 9258: 0.015156034808724453
Position 9719: 0.014136412883678586
Position 2798: 0.00883018204196708
Position 3119: 0.008170229636508158
Position 14428: 0.007533748765053959
Position 11329: 0.006520322610175477
Position 20688: 0.005886687064415481
Position 580: 0.005254739873840973
Position 14342: 0.0004028914752500771
Position 22965: 0.0003402054034822813
Position 13425: 0.0002252788990514099
Position 11829: 4.169571849554484e-05
Position 561: 3.939238135334367e-05
Position 20699: 1.0661348147696509e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6942: 0.9999999999999996
Position 10924: 0.9746221317947201
Position 13879: 0.9308600756693944
Position 20571: 0.9304718083310269
Position 19696: 0.9161969894461796
Position 22778: 0.8384303214534286
Position 18326: 0.677904711108434
Position 23296: 0.6745215639815619
Position 19935: 0.5775562858996934
Position 6650: 0.3725516983632635
Position 13499: 0.32181295251254743
Position 5539: 0.31397297666114893
Position 12593: 0.20249928322300176
Position 23965: 0.18520838969167414
Position 22175: 0.1273341838933226
Position 3342: 0.08854249693800847
Position 23036: 0.08684260762168548
Position 730: 0.07763707637698507
Position 13751: 0.06799032189181892
Position 23362: 0.048991406849415095
Position 20575: 0.039612975753164165
Position 21131: 0.030657443454911153
Position 20492: 0.029915215915808088
Position 3666: 0.022030750800983566
Position 20772: 0.021182062713062565
Position 644: 0.020815496753832118
Position 3646: 0.018130022676932676
Position 12627: 0.014992632135994163
Position 20868: 0.01407369384338386
Position 23256: 0.012855923035114368
Position 21957: 0.012647940255041824
Position 20787: 0.011952338751707921
Position 9153: 0.011406304502861427
Position 23440: 0.01059280562921508
Position 20748: 0.009702485247318112
Position 2707: 0.008830182041967078
Position 22034: 0.008581027350370994
Position 9578: 0.008415800354887454
Position 23786: 0.008214029360781071
Position 21707: 0.0072748808871274506
Position 611: 0.007020226619938751
Position 2987: 0.00579917160373774
Position 9632: 0.005720612528791133
Position 11165: 0.005184763621019552
Position 14410: 0.004563850694328389
Position 9017: 0.0037497303058630256
Position 22855: 0.0037054174205397774
Position 789: 0.0035865377149917623
Position 14101: 0.003372789545975647
Position 21204: 0.003372616236055964
Position 23508: 0.003337738227552144
Position 24445: 0.0030820100274929784
Position 832: 0.002810028561350218
Position 899: 0.002382931026023353
Position 2941: 0.002371058032770418
Position 11200: 0.0013313182406379234
Position 13257: 0.0006811786473706675
Position 937: 0.0005868027762530891
Position 13698: 0.00017733877875578222
Position 13286: 0.00010419804324129846
Position 13826: 8.301936875487154e-05
Position 11679: 2.3476802280282966e-05
Position 11664: 9.40700610274206e-06
Position 11734: 8.811910112519813e-06
Position 11280: 4.240748518001342e-06
