Gene = Pex19
index = 809
Annotated 5SS: [  94 1986 2566 3233 4019 6552 7290]
Annotated 3SS: [1875 2399 3146 3856 6374 7244 7451]
SMsplice 5SS: [  94 1986 2566 3233 4019 6552 7350]
SMsplice 3SS: [1875 2399 3146 3856 6374 7244 7451]
top_k =  100
Partition function (log Z): 5.149709167803637

Sorted 5' Splice Sites (High to Low Probability):
Position 3233: 0.9904165849528784
Position 6552: 0.9883343999997074
Position 2566: 0.9216475378867156
Position 94: 0.876561971024824
Position 1986: 0.7763297618090776
Position 4019: 0.6026185575169175
Position 7350: 0.3997414784950012
Position 4023: 0.375898961650243
Position 7290: 0.19993245000724694
Position 3011: 0.1446789685326158
Position 5070: 0.10600040602132436
Position 2856: 0.09238065736839411
Position 123: 0.07047989291092745
Position 834: 0.06083087603878971
Position 2258: 0.053220832985061826
Position 2562: 0.043106063798676826
Position 7504: 0.020154325765534352
Position 150: 0.019628722995378236
Position 2280: 0.0177935745174504
Position 7759: 0.017117092401549863
Position 932: 0.014163905561526137
Position 2729: 0.013521684604695636
Position 19: 0.011150563267038704
Position 1876: 0.010371406298745028
Position 378: 0.007475808366679024
Position 43: 0.005866703856117833
Position 166: 0.005842437299874727
Position 5134: 0.004998912657612544
Position 857: 0.004406175357649581
Position 1046: 0.0038547524112657137
Position 1004: 0.002482019603878755
Position 7616: 0.0021535707008679588
Position 294: 0.0019202103943141999
Position 212: 0.0017110734026988658
Position 199: 0.0016709092076880752
Position 472: 0.0015469138621107149
Position 6466: 0.0015154780182271347
Position 1130: 0.0011256149503076367
Position 4106: 0.0009461462947584652
Position 4425: 0.0009384590597530871
Position 4123: 0.0008705569084680937
Position 3805: 0.000755049379739015
Position 1349: 0.0006676402545015796
Position 7339: 0.00015898977457380435
Position 144: 5.054285816519756e-05
Position 5817: 5.792821056787254e-06
Position 100: 5.178338301213607e-06
Position 49: 4.0168342633610153e-07
Position 9: 2.744187379645577e-07
Position 57: 1.8725380981409855e-07
Position 252: 1.8019327996066333e-07
Position 304: 1.56193467187307e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3856: 0.9403539288939925
Position 2399: 0.9300808093186433
Position 3146: 0.9026759116590289
Position 7451: 0.6762483176568045
Position 7244: 0.6676724444351567
Position 6374: 0.5796665146425602
Position 1875: 0.5047500860263235
Position 6422: 0.4088621012930064
Position 1844: 0.28160894968175537
Position 4981: 0.11099931867893688
Position 2796: 0.10008309319898367
Position 8088: 0.0997815180380441
Position 7503: 0.08144903291111164
Position 3150: 0.07891701511059596
Position 8296: 0.07329333436011916
Position 2113: 0.06463142909088157
Position 762: 0.05683586939979772
Position 2948: 0.04190562061057434
Position 3952: 0.039539956976604784
Position 2934: 0.03472257774088105
Position 2768: 0.03295982092971302
Position 2421: 0.023766655804674228
Position 705: 0.02299158723409547
Position 2435: 0.01595627390647074
Position 2772: 0.014789571999745966
Position 7929: 0.01300963775900937
Position 7250: 0.011864228804929749
Position 2656: 0.008864498447013475
Position 7852: 0.008629686141208778
Position 2449: 0.0073209628912192645
Position 1914: 0.006622291954623264
Position 245: 0.00520030250033635
Position 2837: 0.005127945082551711
Position 3074: 0.00505087449805134
Position 7101: 0.004448306939213572
Position 3190: 0.0022621554024517335
Position 8152: 0.002099049356117464
Position 6208: 0.002083612825426531
Position 386: 0.0015469138621107142
Position 2423: 0.001267710543377374
Position 932: 0.0011830010397507079
Position 1027: 0.0011256149503076382
Position 699: 0.0009790835801354752
Position 3769: 0.0009316583356658602
Position 620: 0.0009130988837219762
Position 4374: 0.0007748038555767751
Position 1250: 0.0006676402545015793
Position 4296: 0.00016365520417631173
Position 3593: 0.0001456137036039387
Position 1899: 0.00010281885675100923
Position 3649: 7.337407588824052e-05
Position 3632: 4.11634658478523e-05
Position 5703: 5.792821056787249e-06
Position 4003: 3.5050401035942485e-06
Position 3880: 7.125841870347927e-08
