Gene = Bcl2l15
index = 176
Annotated 5SS: [ 367  877 3670]
Annotated 3SS: [ 754 3441 5931]
SMsplice 5SS: [367 877]
SMsplice 3SS: [ 754 5931]
top_k =  100
Partition function (log Z): -2.4165946037289965

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9319384935611656
Position 877: 0.6996110559667968
Position 3670: 0.46317287279186137
Position 859: 0.2940377295692156
Position 595: 0.20618198145905
Position 173: 0.16685943224330782
Position 5469: 0.10038023121150993
Position 399: 0.04307897468973888
Position 613: 0.008972959003125234
Position 24: 0.005210272287932798
Position 403: 0.0030133436363098936
Position 199: 0.0016908164768248502
Position 125: 0.0014364715945378308
Position 386: 0.0005701788571932159
Position 346: 0.0005542728309649923
Position 60: 0.0004726646556026522
Position 641: 0.00033397991096012866
Position 190: 0.00027598127201312417
Position 389: 0.00025549680446408093
Position 568: 0.00019052382866319796
Position 111: 0.0001456252213722379
Position 88: 1.9627484486625037e-05
Position 65: 7.670369144002903e-06
Position 282: 3.778261145560324e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 754: 0.9802583719632033
Position 5931: 0.46529747111407477
Position 3441: 0.4631645035206261
Position 5369: 0.27943274454833333
Position 5145: 0.15984691978046486
Position 470: 0.1381682529476383
Position 300: 0.06116785681612313
Position 5911: 0.04250472031767134
Position 266: 0.04163466014513063
Position 263: 0.031220159645603717
Position 487: 0.027849895924667103
Position 3445: 0.022318657038650082
Position 273: 0.022149469696488785
Position 3756: 0.021777676656399736
Position 706: 0.01966168819235532
Position 3012: 0.01922170493032975
Position 431: 0.01813923876703946
Position 4877: 0.014914252732370273
Position 1662: 0.011975123519060611
Position 1502: 0.011617636342909705
Position 501: 0.011476510427549075
Position 442: 0.009641550953176422
Position 5432: 0.008520144758722412
Position 4716: 0.006798832341668947
Position 1927: 0.006537389126802874
Position 1409: 0.006141102538517771
Position 1297: 0.004340722222569894
Position 1678: 0.004007738317841898
Position 219: 0.0037162340405855086
Position 307: 0.0026942654762105293
Position 1738: 0.002346650801335109
Position 2745: 0.0017096985140486452
Position 1735: 0.0013124005466192044
Position 1523: 0.0009579657823506041
Position 452: 0.0009117387872217058
Position 1692: 0.0008905641134077565
Position 1062: 0.0008026815438017485
Position 925: 0.0007645884308069256
Position 198: 0.0006394217353738263
Position 506: 0.0006077088718046017
Position 111: 0.0002917672573998828
Position 557: 0.00028218564566418494
Position 456: 0.000256498440816103
Position 144: 0.00022043532723089828
Position 503: 0.0001319896431204017
Position 757: 5.0394750847493466e-05
Position 759: 2.937946606276419e-05
Position 351: 4.48676855058016e-06
Position 534: 3.068395494852568e-06
Position 159: 1.1005920358947833e-06
Position 108: 4.0216632633285506e-07
Position 680: 4.684771081601474e-08
Position 366: 2.427803751657368e-08
