Gene = Faap24
index = 391
Annotated 5SS: [ 624 1600 1862]
Annotated 3SS: [1459 1708 3744]
SMsplice 5SS: [ 151  624 1600 1862]
SMsplice 3SS: [ 504 1459 1708 3744]
top_k =  100
Partition function (log Z): -4.1327604161952545

Sorted 5' Splice Sites (High to Low Probability):
Position 1600: 0.9622306487111365
Position 1862: 0.8182564992272555
Position 151: 0.6584863658625789
Position 624: 0.6362096864098393
Position 46: 0.24042641198491765
Position 186: 0.029840175038099007
Position 1612: 0.014269550773596517
Position 628: 0.010429200010476999
Position 2820: 0.010070441585360138
Position 2371: 0.006020419987837908
Position 79: 0.005470882327247937
Position 478: 0.0041399980232867985
Position 546: 0.004121823783632665
Position 695: 0.0035765558797531153
Position 2456: 0.0033081112193469337
Position 435: 0.001890896950194404
Position 1604: 0.001309985709051106
Position 1151: 0.0012746795128292005
Position 679: 0.0010193264120103853
Position 326: 0.0005342630573106988
Position 162: 0.0005192597874606113
Position 390: 0.0004231423929009647
Position 384: 0.00025876284605128475
Position 51: 7.2820212075052825e-06
Position 157: 1.0924932850801414e-06
Position 97: 7.553598557287757e-07
Position 312: 1.3503406960945178e-07
Position 243: 1.921349116048946e-08
Position 31: 8.360050402825497e-10
Position 17: 3.671903645528762e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.9491248853768239
Position 1708: 0.7311994909501596
Position 3744: 0.7056390762653397
Position 504: 0.4928916594125288
Position 1685: 0.07655752466332169
Position 3882: 0.05877431649227349
Position 2272: 0.04964329224259685
Position 4396: 0.04579928666447242
Position 2455: 0.042744045366463077
Position 420: 0.03587987807664362
Position 2697: 0.029453624893326917
Position 1517: 0.027203573258779902
Position 268: 0.02406638260089516
Position 3832: 0.015380337079153249
Position 377: 0.013251207540188345
Position 3885: 0.013052632411884185
Position 451: 0.011530871386978933
Position 1724: 0.011191484581281334
Position 1775: 0.01089983686353245
Position 3005: 0.009165816822217326
Position 3569: 0.008246278555603342
Position 478: 0.00771793189667198
Position 4064: 0.0057504041837136135
Position 566: 0.005692613683541339
Position 466: 0.004679869114083647
Position 4646: 0.0044351455509293435
Position 1736: 0.0033707918133271996
Position 1549: 0.002829429970958096
Position 1820: 0.002543171163636765
Position 1546: 0.0022733191309401504
Position 4207: 0.0018797550141209799
Position 2231: 0.0016558815743233511
Position 1984: 0.001449033624650581
Position 1772: 0.0013180245612254655
Position 2131: 0.0011720431630537131
Position 2944: 0.0007600563199838635
Position 2981: 0.0006929160209403184
Position 393: 0.0006915508750367536
Position 1796: 0.0006454456652982942
Position 1059: 0.0005459469858509941
Position 236: 0.00045212333236073563
Position 390: 0.0003628729978277525
Position 1317: 0.0003174953126664805
Position 482: 0.0002881502031679583
Position 1093: 0.0002849605623868506
Position 918: 0.00023088798862416998
Position 896: 0.00021288397596718568
Position 1687: 0.00014812372175209473
Position 432: 4.290577493950339e-08
