Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15322 15861 20490]
SMsplice 3SS: [10800 13905 14634 15164 15767 20402 25148]
top_k =  100
Partition function (log Z): -18.03958645430433

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.8585240723009653
Position 110: 0.1599023169234334
Position 1420: 0.13891825651010492
Position 10899: 0.09160382063739066
Position 2250: 0.043332997757718504
Position 2355: 0.032360037767686686
Position 4792: 0.01772966562373038
Position 1208: 0.014235888406627472
Position 1162: 0.004602250982280877
Position 319: 0.0015501737346743996
Position 4: 0.0002557329394020923
Position 1806: 0.00018859427832433061
Position 138: 0.00012925323497855695
Position 114: 4.1081187975688775e-05
Position 237: 1.6630268042751452e-05
Position 184: 9.898467987261039e-06
Position 207: 9.637168145377661e-06
Position 177: 7.63805551038324e-06
Position 107: 2.7349544595479843e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5415: 0.36013838010941823
Position 2028: 0.23576335502869605
Position 10800: 0.22811055203209754
Position 1331: 0.11365400214353862
Position 11054: 0.09160382063739098
Position 1288: 0.03836444587867847
Position 5093: 0.029813864904619035
Position 6925: 0.028712459191500065
Position 4715: 0.026026088520260945
Position 2304: 0.019227717465254836
Position 7579: 0.016528820144680215
Position 2435: 0.016519715058779205
Position 3501: 0.015242458231179572
Position 1675: 0.0144368553088797
Position 1347: 0.01359641576933078
Position 6806: 0.01168353275287483
Position 268: 0.010816227565618175
Position 3229: 0.009111447329415394
Position 921: 0.00887570896487987
Position 307: 0.008863069940668522
Position 1012: 0.0084509981426022
Position 4906: 0.008408833421148452
Position 3855: 0.006115214895596225
Position 4158: 0.005189284998584734
Position 4089: 0.004515292054442332
Position 226: 0.003840724067258076
Position 3039: 0.0037484804045870034
Position 1260: 0.0035978672582532437
Position 1131: 0.003281695196330603
Position 457: 0.0031099986810047054
Position 1107: 0.0030322933533791386
Position 728: 0.002474657778978449
Position 1594: 0.0019286954444271886
Position 508: 0.0016769312018630465
Position 703: 0.0013761328122314487
Position 669: 0.0009754923122611101
Position 645: 0.0008530813637809866
Position 1110: 0.0007964230538043929
Position 1307: 0.0007362026651747156
Position 1232: 0.0006955577681006656
Position 970: 0.0003947009661093631
Position 1063: 0.0003626898464338688
Position 1037: 0.0002558110248566841
Position 1161: 0.00025223855859356117
Position 928: 0.00022281679894307918
Position 76: 3.963015294249472e-05
