Gene = Ttc36
index = 1152
Annotated 5SS: [ 362 1479]
Annotated 3SS: [1289 3338]
SMsplice 5SS: [ 362 1479]
SMsplice 3SS: [1289 3338]
top_k =  100
Partition function (log Z): -5.3124293320629015

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.9355928192743274
Position 1479: 0.8027421258471303
Position 869: 0.5069619337089184
Position 81: 0.16952708817964907
Position 2768: 0.10357103953077818
Position 2487: 0.06724539071489385
Position 2262: 0.05175197081563842
Position 435: 0.022239319361117414
Position 1235: 0.019605126005660518
Position 1989: 0.011910681316260082
Position 522: 0.011005163124948942
Position 2225: 0.008087528741593271
Position 1937: 0.004922275607908012
Position 494: 0.004028318552565473
Position 967: 0.002164477118676086
Position 45: 0.0018465529663993395
Position 1198: 0.0016527612003171867
Position 534: 0.0012383402956112756
Position 517: 0.0011483048132277444
Position 467: 0.0010042153098561463
Position 513: 0.000951857465411317
Position 85: 0.0006637093523411442
Position 39: 0.000430752097148853
Position 145: 0.00035004040416095224
Position 167: 0.00024795774645082464
Position 50: 0.00013218537288354354
Position 133: 8.519771990418309e-05
Position 201: 5.910354036538699e-05
Position 229: 2.6085265170503015e-06
Position 319: 6.930707033471238e-07
Position 379: 9.467417051141233e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3338: 0.849117074411568
Position 1289: 0.768825843351993
Position 694: 0.3971474318271401
Position 2463: 0.15321859942048305
Position 247: 0.0758337570548191
Position 466: 0.06059525533030504
Position 3273: 0.05451264883174346
Position 2442: 0.05164701447536122
Position 2131: 0.05138616905616788
Position 1342: 0.04084688838015951
Position 1822: 0.037713974137334634
Position 577: 0.03246730578976098
Position 174: 0.028741553229898815
Position 1121: 0.020293009812766227
Position 285: 0.0176897162714669
Position 156: 0.012889193396799085
Position 865: 0.011281975870104438
Position 752: 0.010416677056672596
Position 749: 0.008955005053053348
Position 2520: 0.008652891740069254
Position 1312: 0.006689763996392725
Position 2075: 0.006116725421599611
Position 2039: 0.003705073381131695
Position 1851: 0.003249694925433833
Position 698: 0.0029097848207576614
Position 428: 0.002131124926087609
Position 273: 0.0020668189311543552
Position 1161: 0.0018836065177499197
Position 277: 0.0015443990729329057
Position 1903: 0.001347735381853229
Position 642: 0.0013414261726559958
Position 396: 0.0013363947578157536
Position 784: 0.0010268337689056878
Position 190: 0.0005647114048842392
Position 809: 0.0005434089409955716
Position 622: 0.0005047031086822032
Position 1422: 0.0005042187271418403
Position 1130: 0.0004772606933986809
Position 316: 0.00028350467076174017
Position 229: 0.0002682342384204961
Position 184: 0.0002618225782324572
Position 250: 0.00012704678430733817
Position 1218: 4.631079055436795e-05
Position 141: 3.3154403335342247e-06
Position 340: 3.2242067822130117e-06
Position 346: 2.9496617829778063e-07
Position 343: 2.0933272247598027e-07
