Gene = Bud13
index = 189
Annotated 5SS: [ 166 3426 4094 5428 7336 8403 8826 9243 9522]
Annotated 3SS: [ 3334  4008  4653  7117  8299  8686  9057  9439 15406]
SMsplice 5SS: [  166  3426  4094  5428  7336  8403  8826  9243  9522 14868]
SMsplice 3SS: [ 3334  4008  5338  7117  8299  8686  9057  9439 14793 15406]
top_k =  100
Partition function (log Z): 11.386142895967215

Sorted 5' Splice Sites (High to Low Probability):
Position 4094: 0.9989796496349643
Position 9522: 0.9919026229290095
Position 3426: 0.9720503450320853
Position 5428: 0.9615950956010608
Position 7336: 0.9475643287163067
Position 8826: 0.9388524347913131
Position 9243: 0.9333845001907703
Position 166: 0.8779897181398048
Position 8403: 0.6455222179798675
Position 4713: 0.3819541958558884
Position 14868: 0.3230405661652447
Position 178: 0.12070375500368637
Position 13072: 0.11102044738673826
Position 855: 0.10532736290829665
Position 8411: 0.1015032710019529
Position 12597: 0.09961645693520409
Position 5191: 0.09121548266515954
Position 3923: 0.06386741368982536
Position 660: 0.04737812555412573
Position 8435: 0.04619940164182097
Position 9271: 0.02574380976065227
Position 3851: 0.018426488564481324
Position 3505: 0.014007434574323062
Position 8561: 0.01015435463629022
Position 954: 0.009197955218505817
Position 11239: 0.008434599142268939
Position 6922: 0.008009760841573298
Position 8937: 0.005929494187574944
Position 8917: 0.005045581472776055
Position 681: 0.004163915737399119
Position 741: 0.0034777664422042873
Position 4294: 0.003363952015854104
Position 860: 0.0031430137723048673
Position 5472: 0.002817758118090852
Position 3168: 0.0028003429863190316
Position 3430: 0.0012444306119000655
Position 4319: 0.0011490928193948838
Position 183: 0.0005275987693804029
Position 4042: 0.0003701926067284224
Position 241: 0.0002185912174515451
Position 4175: 0.00017109275901776446
Position 102: 0.00016839244688260875
Position 226: 8.000609766026484e-05
Position 297: 6.205136818150977e-05
Position 198: 5.192301884825749e-05
Position 55: 4.4238344373172386e-05
Position 387: 4.245130569613708e-05
Position 185: 3.183026894367635e-05
Position 410: 3.167425534245434e-05
Position 423: 1.6727616410761976e-05
Position 391: 1.0848406881043733e-05
Position 428: 7.467612400901058e-06
Position 114: 3.5907688285073524e-06
Position 349: 3.188553560673924e-06
Position 170: 3.123084158289131e-06
Position 426: 2.4966916176938413e-06
Position 66: 2.1711289822323516e-07
Position 400: 1.0991698548960283e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3334: 0.9854089155572429
Position 15406: 0.936972619906007
Position 5338: 0.93107262972613
Position 4008: 0.9194545944906486
Position 8686: 0.8952529703257737
Position 7117: 0.88443388691334
Position 9439: 0.8779420995514111
Position 9057: 0.8775684339308498
Position 8299: 0.7543497084953512
Position 4653: 0.32740700055021565
Position 14793: 0.3268052785134185
Position 568: 0.16329715024048208
Position 12925: 0.13992176111045856
Position 12510: 0.1007503130310004
Position 9479: 0.08594343854447418
Position 3991: 0.07916999786183598
Position 9137: 0.056832730585109646
Position 4608: 0.04532082614858396
Position 4903: 0.04198082113728935
Position 3781: 0.03200781420377541
Position 8691: 0.029238258022508495
Position 5056: 0.0275178653663016
Position 9376: 0.027120362239370827
Position 7185: 0.025829155233930187
Position 4981: 0.024133767983502002
Position 5190: 0.022018173983365343
Position 7198: 0.020411546082772118
Position 8238: 0.019939576198412072
Position 3720: 0.019755422353911003
Position 9115: 0.015643868887597303
Position 8164: 0.013882643330548816
Position 8719: 0.013324586980410886
Position 8266: 0.010889371862599872
Position 7144: 0.009626111805355744
Position 4556: 0.009226369157088894
Position 11179: 0.009192175040329075
Position 5160: 0.008905078187723035
Position 8543: 0.008685590144590425
Position 3672: 0.00855443030500112
Position 6740: 0.008009760841573298
Position 3841: 0.007949947002354473
Position 7065: 0.007263628680907619
Position 3809: 0.006684363923905307
Position 8724: 0.005663277855002723
Position 780: 0.005554820617575569
Position 15230: 0.004736411617094835
Position 12675: 0.004576716531614387
Position 12388: 0.003878506839892445
Position 715: 0.003836168774778705
Position 3628: 0.0036438290101889494
Position 9067: 0.0035835113589540897
Position 9076: 0.0034329019916757844
Position 4163: 0.003291097465088667
Position 13917: 0.003065286118872979
Position 3046: 0.0028003429863190316
Position 3806: 0.0022284598374374513
Position 3859: 0.00217440844018559
Position 9643: 0.001997637004791868
Position 8350: 0.001980772496396956
Position 3386: 0.001893294661065931
Position 10035: 0.0018667037973434412
Position 13443: 0.0014505713865656709
Position 14414: 0.001319312524947684
Position 4190: 0.0013183497184566868
Position 9019: 0.0012913168741071582
Position 9772: 0.0012754506180831298
Position 11360: 0.001128256110612231
Position 13953: 0.0009680791629025323
Position 9692: 0.0008168113935812942
Position 9037: 0.0007778024497383465
Position 13065: 0.000564115449728603
Position 13020: 0.0005111829505957111
Position 9329: 0.00044121456529004003
Position 9444: 0.0004215193641533105
Position 11735: 0.00031488052161436316
Position 4070: 9.50817471699732e-05
Position 9455: 3.164040302544177e-05
Position 8916: 9.213467291059728e-08
Position 3734: 8.573030787539548e-08
