Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  100
Partition function (log Z): -2.843932730286756

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9996110839250124
Position 287: 0.8260824739820163
Position 4473: 0.6739498175299502
Position 7293: 0.1112385318021561
Position 1345: 0.09164465200419417
Position 271: 0.07763054927531038
Position 242: 0.07759780166728188
Position 6487: 0.01441481906284038
Position 3854: 0.011854854681837591
Position 428: 0.008148713678114032
Position 196: 0.00582497105203656
Position 570: 0.005722330044948424
Position 955: 0.005477424944316631
Position 247: 0.003863080727367973
Position 1083: 0.0030962061785394807
Position 2975: 0.0017519975216616578
Position 2769: 0.0016102458729434475
Position 945: 0.0014395437113346482
Position 229: 0.00025045204244373046
Position 218: 0.0001714619105354312
Position 232: 6.984924709243465e-05
Position 222: 6.867847589250528e-05
Position 90: 6.783971492127173e-05
Position 650: 5.628780838810246e-05
Position 759: 5.122303704969854e-05
Position 159: 4.317290364425797e-05
Position 303: 2.131681352985665e-05
Position 169: 1.2206561109039335e-05
Position 259: 1.199114348572962e-05
Position 92: 4.1433120592140855e-06
Position 137: 3.685644527511125e-06
Position 261: 1.9433575173149737e-06
Position 126: 7.743047957054011e-07
Position 193: 6.216012289375641e-07
Position 282: 5.78704576358619e-07
Position 13: 5.253048665772081e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4705: 0.9981508427285253
Position 9264: 0.7358730208815238
Position 4355: 0.6145739897616496
Position 7193: 0.06799264750128768
Position 7526: 0.06101590012995478
Position 4298: 0.046616368829489725
Position 1074: 0.04244670322758765
Position 8502: 0.03919127919662209
Position 7230: 0.037186633813897585
Position 898: 0.03391850870140218
Position 6910: 0.02658760615384274
Position 7678: 0.014546791737948367
Position 1244: 0.014433800084969545
Position 6344: 0.013676450874246458
Position 6603: 0.013668827714284562
Position 4245: 0.012759735286581109
Position 3679: 0.011854854681837591
Position 9365: 0.008937057430108912
Position 7833: 0.008738664619900464
Position 6378: 0.008407793318854124
Position 9397: 0.008394176251887847
Position 7470: 0.007677396725958796
Position 344: 0.007533321295142525
Position 6757: 0.007477101131813018
Position 7142: 0.007280931493693323
Position 4960: 0.0070877826514687495
Position 8957: 0.005203576571110378
Position 8542: 0.005147865482921385
Position 6214: 0.004996899426038521
Position 1281: 0.00464639727819333
Position 1113: 0.0043264504951696136
Position 5013: 0.004147955510108225
Position 8845: 0.0041217811161484465
Position 8425: 0.0038673774088931684
Position 9299: 0.00360310901759326
Position 5234: 0.002822896323375608
Position 5027: 0.0025096590885657147
Position 8072: 0.002450737014838415
Position 7322: 0.0021537468047862964
Position 5176: 0.0019348581920345053
Position 5278: 0.0019312551676186804
Position 4777: 0.0018488809237066778
Position 5069: 0.0017973561534572575
Position 2860: 0.0017519975216616578
Position 2570: 0.0016102458729434475
Position 4931: 0.001440267721986582
Position 5800: 0.000837691298485907
Position 5761: 0.0006924608612948783
Position 5830: 0.0006551883046695392
Position 5873: 0.000632146109577463
Position 5080: 0.0005172110451778888
Position 6323: 3.9031307981181275e-05
Position 353: 2.213668394890329e-05
Position 7035: 2.130323605000019e-05
Position 520: 1.4351220858669124e-05
Position 495: 1.0002510237931743e-05
Position 449: 6.070143606883245e-06
Position 568: 4.10786760094822e-06
Position 459: 2.6496444053515725e-06
