Gene = Pfdn2
index = 811
Annotated 5SS: [  117 10949 11159]
Annotated 3SS: [10859 11034 12179]
SMsplice 5SS: [  117 10949 11159]
SMsplice 3SS: [10859 11034 12179]
top_k =  100
Partition function (log Z): -0.4896352705904211

Sorted 5' Splice Sites (High to Low Probability):
Position 10949: 0.9987204467001982
Position 11159: 0.9868198602614304
Position 117: 0.9766015047090141
Position 2411: 0.17895939579607872
Position 1269: 0.06659471023890362
Position 1819: 0.05760430387984634
Position 1410: 0.05442807891865938
Position 4714: 0.05110636891406173
Position 6413: 0.039951706102061335
Position 5949: 0.0389736444610944
Position 6300: 0.036492190192246914
Position 6804: 0.03547483518854101
Position 280: 0.013544776496826871
Position 13270: 0.006488861360031398
Position 11207: 0.005257669835110782
Position 284: 0.004778929066675667
Position 13366: 0.004692607210519856
Position 472: 0.003029610217236477
Position 11097: 0.002440129497007022
Position 11211: 0.0023603171532862715
Position 12265: 0.001970153497852014
Position 11925: 0.0016683921151959184
Position 11869: 0.0014202301323904183
Position 11981: 0.0011891899380142466
Position 13313: 0.0010907904887610387
Position 814: 0.0008286250762067587
Position 406: 0.0007701247850326609
Position 33: 0.0006980953565747194
Position 253: 0.0005706901975670191
Position 13331: 0.0004696706853656865
Position 598: 3.5599324245647388e-06
Position 570: 2.7092386484655766e-06
Position 11200: 1.9742164317867586e-06
Position 11595: 4.0067312351170796e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10859: 0.9988264260460384
Position 11034: 0.9976436071012976
Position 12179: 0.8094499621890195
Position 1215: 0.09836516903129663
Position 2201: 0.08077801528346461
Position 2263: 0.06871741176737542
Position 13457: 0.05741235869154017
Position 4538: 0.05110636891406173
Position 13147: 0.040731988572088935
Position 6359: 0.03995170610206134
Position 5843: 0.0389736444610944
Position 1650: 0.03675403848318226
Position 6065: 0.036492190192246914
Position 6735: 0.03547483518854101
Position 12117: 0.022924886525997383
Position 12889: 0.022828465214255543
Position 1178: 0.01981075565471791
Position 2381: 0.01937559884463044
Position 12529: 0.017445385778153875
Position 12736: 0.011894779040945857
Position 1598: 0.011124514482737288
Position 1774: 0.009426602332746049
Position 2223: 0.007256436685288023
Position 13108: 0.005856470191377121
Position 12587: 0.005855769451572494
Position 11405: 0.005029053182143354
Position 11914: 0.003843315807098726
Position 2266: 0.0028319332153202074
Position 1135: 0.0021989993728826116
Position 13482: 0.0020199760215872057
Position 12185: 0.0017916862330616826
Position 11806: 0.0016845103819928989
Position 12793: 0.001619688851448807
Position 13028: 0.0015471871327784538
Position 12218: 0.0014498401600501923
Position 11779: 0.0014041118655934372
Position 12212: 0.0011043472659632765
Position 13557: 0.0010326843927024143
Position 11056: 0.0008158153580655622
Position 690: 0.0006850746802363434
Position 11924: 0.00037837830994637473
Position 1401: 0.00031208212124384123
Position 1034: 0.00024282828487397058
Position 1446: 0.00015736831295583227
Position 627: 0.00014355039597041417
Position 1043: 0.00013148361403484394
Position 1024: 0.00010325134673810335
