Gene = Fam185a
index = 396
Annotated 5SS: [  619  4876  8826 13881 22400 30920 34336]
Annotated 3SS: [ 4765  8732 13741 22357 30823 34200 55373]
SMsplice 5SS: [  378  1332  4876  8826 13518 22253 22493 34336 44071 50347 55574]
SMsplice 3SS: [ 1269  4765  8732 13387 22189 22357 34200 43880 50236 55373 55655]
top_k =  100
Partition function (log Z): -28.255533788329622

Sorted 5' Splice Sites (High to Low Probability):
Position 4876: 0.9841013206413374
Position 378: 0.7855846165472669
Position 597: 0.575251349310072
Position 1332: 0.5439189345732502
Position 8826: 0.15480979031502534
Position 8209: 0.141853289111892
Position 1389: 0.10648319709762546
Position 2327: 0.1016010439083261
Position 3788: 0.09114798392127374
Position 1870: 0.056987912593322636
Position 8474: 0.04954556853247774
Position 1406: 0.04064011666269774
Position 11: 0.039244028470306114
Position 6841: 0.026814830347345834
Position 3806: 0.018757444865403306
Position 623: 0.016785068322061537
Position 638: 0.009683202008448058
Position 939: 0.008179999238068801
Position 587: 0.008052569660118632
Position 530: 0.0077027000188571075
Position 591: 0.005982535402451643
Position 931: 0.0036815854841551515
Position 474: 0.0032573244680215007
Position 628: 0.0016281079872967276
Position 480: 0.0012331503078408005
Position 525: 0.0011601701209132333
Position 243: 0.0006932638217951291
Position 72: 3.246209153635117e-05
Position 212: 2.4095047152508256e-05
Position 132: 1.793869535796915e-05
Position 156: 5.674392868087378e-06
Position 17: 2.8444968664575383e-06
Position 5: 2.6946886983215236e-06
Position 165: 2.307324686054653e-06
Position 67: 1.8329602831665342e-06
Position 153: 1.4511631941644928e-06
Position 114: 8.756923746966142e-07
Position 349: 7.647494014294431e-07
Position 38: 2.2720628884205532e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4765: 0.9658896834177788
Position 1269: 0.6793589623086776
Position 8732: 0.6089393842409991
Position 473: 0.36436862997652775
Position 8125: 0.17040280970867644
Position 4983: 0.12596961015321706
Position 3698: 0.10990542878667707
Position 2284: 0.10160104390832593
Position 14445: 0.08816354565825575
Position 6563: 0.06950109690637768
Position 10010: 0.06657931241878134
Position 8320: 0.04954556853247773
Position 5570: 0.0473214274933802
Position 524: 0.04304090781142985
Position 1787: 0.03355258766770143
Position 7176: 0.03004652061711256
Position 9965: 0.02897390893729391
Position 517: 0.02598384075909614
Position 1665: 0.023435324925621157
Position 548: 0.021170203371663733
Position 4618: 0.018771040727072863
Position 5686: 0.01619525210486905
Position 5474: 0.013455642356328667
Position 1092: 0.01284736686835554
Position 8549: 0.01273488480176513
Position 7529: 0.012179037159782274
Position 4638: 0.00736095670906823
Position 1232: 0.006814238302621567
Position 6252: 0.005834125971699609
Position 4961: 0.004631438969464267
Position 5496: 0.0035935383047283184
Position 5073: 0.003057694612870693
Position 809: 0.0020727761261189596
Position 177: 0.0017264472473122164
Position 111: 0.0016520649156171795
Position 584: 0.00120774534475886
Position 930: 0.0011030186380271384
Position 494: 0.0009605262766532083
Position 851: 0.0009335899508394115
Position 295: 0.0008448646901070475
Position 863: 0.0008126033548549315
Position 430: 0.0007822809455820943
Position 686: 0.0006521860882804066
Position 145: 0.0004540914007812526
Position 243: 0.00043637091025703056
Position 551: 1.0691868473102635e-05
