Gene = Scg3
index = 951
Annotated 5SS: [  422  1119  1783  2093  7388  8712 14842 18403 20864 22804 32426]
Annotated 3SS: [ 1065  1736  1876  7244  8561 14663 18285 20779 22665 32344 40111]
SMsplice 5SS: [  422  1119  1783  2093  7388  8712 14842 17344 18367 20864 32426 38215]
SMsplice 3SS: [ 1005  1736  1876  7244  8561 14663 17194 18285 20779 32344 38106 40111]
top_k =  100
Partition function (log Z): 8.769708300587352

Sorted 5' Splice Sites (High to Low Probability):
Position 7388: 1.000000000000001
Position 8712: 1.000000000000001
Position 422: 0.9936087958888917
Position 2093: 0.993337223483995
Position 32426: 0.9821291827158916
Position 14842: 0.9799405973356818
Position 20864: 0.9697978638709557
Position 18367: 0.8923197850603266
Position 1783: 0.7734412231801843
Position 1119: 0.6667767659727863
Position 38215: 0.5493221500898817
Position 25097: 0.5289629398747585
Position 17344: 0.4936508965311177
Position 2453: 0.3081004052618525
Position 17326: 0.30174975506709323
Position 14146: 0.23725413673155538
Position 11639: 0.18282426380256628
Position 20393: 0.15815726812261535
Position 24852: 0.15640796182849406
Position 5420: 0.11398158984221726
Position 18403: 0.10753275349869426
Position 22804: 0.09842220088003577
Position 5034: 0.08511939958582923
Position 18522: 0.07758252467989235
Position 5508: 0.043867883683913596
Position 20849: 0.030202136129043197
Position 18539: 0.019463870710694053
Position 1123: 0.011036866143881816
Position 8368: 0.006801100685588542
Position 19850: 0.006142488627221849
Position 18543: 0.004828286639908469
Position 2109: 0.004224807509446477
Position 1343: 0.0035845716077155766
Position 15122: 0.0034985198729929664
Position 493: 0.0028175814243375616
Position 2376: 0.0026904639675906644
Position 22869: 0.0022908084355540963
Position 11672: 0.0017221278286203548
Position 14105: 0.0013659048526857781
Position 765: 0.0011602217978551345
Position 2052: 0.00068840506858292
Position 1396: 0.0004389822665074699
Position 536: 0.00034809730445722377
Position 1392: 0.0003379754839859781
Position 18357: 0.00014746144098076828
Position 660: 5.208504048917319e-06
Position 565: 1.6941498355926984e-06
Position 906: 1.380213095730046e-06
Position 66: 1.0835392109641929e-06
Position 675: 1.008103708429912e-06
Position 1130: 6.240801243896175e-07
Position 227: 3.615735512919644e-07
Position 44: 1.588256319546427e-07
Position 370: 2.5862938894926703e-08
Position 39: 3.024268724275568e-10
Position 366: 2.4168478408420705e-10
Position 426: 1.8480391864525392e-10
Position 486: 1.2786223934861536e-10
Position 364: 1.1067941200896871e-10
Position 336: 7.841429505405256e-11
Position 448: 5.853755897218258e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18285: 1.000000000000001
Position 7244: 1.0000000000000007
Position 32344: 0.9937326922501826
Position 20779: 0.9820922546738315
Position 14663: 0.952180323626715
Position 8561: 0.9382283754499727
Position 1876: 0.9318537766461089
Position 17194: 0.7954006515982112
Position 1736: 0.7558401122863679
Position 38106: 0.6819323060821406
Position 40111: 0.6658560932392366
Position 1005: 0.6248008517721756
Position 24929: 0.534377023869891
Position 2290: 0.23878034744163984
Position 13904: 0.23862004158424122
Position 5308: 0.15784947352613082
Position 24682: 0.15673826428791235
Position 20296: 0.1333508387201524
Position 18448: 0.10187468203049492
Position 11427: 0.09228656926881013
Position 11362: 0.09225982236237655
Position 22665: 0.09182860570185689
Position 4881: 0.08511939958582922
Position 32673: 0.07551621832029957
Position 2308: 0.07201052178780343
Position 37958: 0.06709316042948732
Position 8631: 0.035211415952568687
Position 1646: 0.03336601328674674
Position 2014: 0.03130417091789165
Position 14511: 0.027760273708966585
Position 8514: 0.02656020859745978
Position 34791: 0.026352951576721174
Position 20280: 0.02480642940246293
Position 1065: 0.02430832630242933
Position 20746: 0.01790774532616921
Position 860: 0.013354643015767003
Position 1427: 0.009888759983461755
Position 956: 0.009490235596765756
Position 32927: 0.008615564998602918
Position 19773: 0.006142488627221852
Position 1199: 0.005517256252749854
Position 22674: 0.005391143718880742
Position 8256: 0.0037175876336754316
Position 34338: 0.0037140092439508043
Position 22553: 0.0037117517519806376
Position 14997: 0.0034985198729929664
Position 8320: 0.0030835130519131105
Position 33601: 0.002371028915334041
Position 1545: 0.0015750290760202625
Position 1553: 0.0014811724010590586
Position 1942: 0.0013601556982902581
Position 830: 0.0013440092494192064
Position 1423: 0.0012213298048024826
Position 719: 0.0011001544088668931
Position 1880: 0.0009622364355948687
Position 1712: 0.0008446855372841966
Position 530: 0.0005948949573568352
Position 1084: 0.0003628462689956701
Position 1810: 0.0003345517077119232
Position 1782: 0.00027438793710709387
Position 1884: 0.0002282273807366162
Position 517: 0.00020162325210158985
Position 21099: 0.0001678730580679319
Position 554: 0.00010592225613282379
Position 577: 8.45465999348426e-05
Position 21959: 7.316127361051974e-05
Position 20930: 2.994958804074618e-05
Position 20953: 2.3209893802881135e-05
Position 21043: 1.0235624614621192e-05
Position 747: 5.977688763089019e-06
Position 527: 1.4746846001152169e-06
Position 623: 1.4244717487588457e-06
Position 1295: 1.3232484841652858e-06
Position 651: 1.0682575164649722e-06
Position 311: 4.86094340495557e-07
Position 306: 4.349528878437229e-07
Position 220: 2.4647965962062316e-07
Position 579: 1.8012631626853723e-07
Position 237: 1.402812165783165e-07
Position 168: 1.3787334684815208e-07
Position 276: 1.0840827138068397e-07
Position 675: 8.8949007671476e-08
Position 270: 4.9798272804825806e-08
Position 682: 2.742869504735312e-09
