Gene = Pdcd1
index = 801
Annotated 5SS: [  139 11398 11844 12462]
Annotated 3SS: [11037 11681 12426 13014]
SMsplice 5SS: [   78 11398 11844]
SMsplice 3SS: [11125 11681 13014]
top_k =  100
Partition function (log Z): -12.139779332214818

Sorted 5' Splice Sites (High to Low Probability):
Position 78: 0.6749849525296873
Position 6504: 0.673094508541175
Position 11844: 0.6629722901727092
Position 11398: 0.3841618413025445
Position 139: 0.2205012679891525
Position 6632: 0.11645889467071992
Position 292: 0.10444267203025978
Position 4032: 0.03964999370955726
Position 4262: 0.02098616425220391
Position 412: 0.001852095454766765
Position 65: 4.0076298117144666e-05
Position 173: 1.0758520531370568e-05
Position 69: 9.117505204510866e-06
Position 86: 4.4020584331406854e-06
Position 110: 2.6029433528028265e-06
Position 305: 1.958677808031926e-06
Position 272: 8.307694240485403e-07
Position 243: 3.511858664026187e-07
Position 158: 3.3571801222926496e-07
Position 128: 2.6298483268973427e-07
Position 252: 2.0887553282906274e-07
Position 143: 2.019137830712408e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6414: 0.8599059073712637
Position 11681: 0.6916570314634202
Position 11037: 0.46081768241849563
Position 13014: 0.31668690833909485
Position 12685: 0.22598287432667577
Position 12585: 0.12030250750693827
Position 7843: 0.046720221410493395
Position 3888: 0.04400571953369756
Position 4125: 0.027272477199005208
Position 2840: 0.01682561489835327
Position 7218: 0.011075288802669395
Position 4347: 0.010740695688520971
Position 3632: 0.009033462419478847
Position 351: 0.0075634499215676
Position 8209: 0.006428308122493734
Position 5511: 0.006411334838234771
Position 1072: 0.004755207037351775
Position 7548: 0.004673617732879744
Position 7441: 0.004349894791219633
Position 6767: 0.0042374406643242435
Position 5417: 0.003586118507885031
Position 3920: 0.0033573121256928688
Position 2725: 0.003018210405698763
Position 4107: 0.002035394555006967
Position 712: 0.001797113069118922
Position 1559: 0.0015028531607665025
Position 406: 0.0014857926113622645
Position 1125: 0.0005721387527869931
Position 1426: 0.0004666797790535184
Position 1615: 0.00033856956159867484
Position 1053: 0.0002874267816453137
Position 544: 0.00028300399790837544
Position 1012: 0.0002532702459809465
Position 861: 0.00024867479874123927
Position 648: 0.00020975088121580644
Position 378: 0.00019257014254763841
Position 304: 4.6917700350571846e-05
Position 280: 4.323364295961151e-05
Position 355: 5.112897176263518e-06
