Gene = Inpp5a
index = 579
Annotated 5SS: [   356  64987  88987  92611 122363 127626 134781 136673 149155 169861
 170030 178329 185947 188310 189161]
Annotated 3SS: [ 64944  88885  92522 122298 127521 134727 136552 149069 169764 169954
 178254 185834 188240 189072 189244]
SMsplice 5SS: [   356  62873  65030  88987  92611 122363 127626 136673 149155 169861
 170030 185947 188310 189110]
SMsplice 3SS: [ 62762  64944  88885  92522 122218 127521 136552 149069 169764 169954
 185834 188240 189072 189195]
top_k =  100
Partition function (log Z): -90.14692767504457

Sorted 5' Splice Sites (High to Low Probability):
Position 356: 0.9999982286101398
Position 1810: 0.049037492203910404
Position 3269: 0.015394242310613671
Position 4258: 0.010363697895549015
Position 137: 0.0020736473796726103
Position 1615: 0.0017404520665478772
Position 600: 0.0011251804994847877
Position 904: 0.0002022806092328604
Position 55: 6.764275125312469e-06
Position 168: 3.1330571339916612e-06
Position 173: 5.052976019195625e-07
Position 335: 2.6007011475536097e-07
Position 388: 1.4761313160789393e-07
Position 30: 1.3408753546533236e-07
Position 370: 1.310243852045977e-07
Position 360: 9.162949913423628e-08
Position 402: 4.9946122031338117e-08
Position 314: 4.38469161760917e-08
Position 323: 3.810283630621963e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4898: 0.12726195473232677
Position 4837: 0.10666850249036584
Position 467: 0.07124643850827987
Position 7315: 0.061036026083417155
Position 1684: 0.054542969266283374
Position 4148: 0.05261910921445773
Position 438: 0.05101896210578598
Position 1874: 0.04037147898912889
Position 8780: 0.037325390638398105
Position 3148: 0.03718537001254234
Position 4257: 0.03559789162952663
Position 8661: 0.03248148355922938
Position 479: 0.027452969543665096
Position 7714: 0.02391775739795781
Position 3053: 0.02389097952154338
Position 9015: 0.023321883689223062
Position 8844: 0.02201498872626406
Position 5635: 0.0205840110544019
Position 538: 0.015959145576774733
Position 3086: 0.015705492149544024
Position 1765: 0.015045442094982965
Position 1395: 0.013250601697944125
Position 4761: 0.011870326187331524
Position 777: 0.011187878522199692
Position 4580: 0.009655527758225473
Position 5680: 0.008927292216025095
Position 3177: 0.007353979233496426
Position 5938: 0.007191464812122742
Position 2926: 0.007087485620204404
Position 5220: 0.006814379451218968
Position 5002: 0.006277186149632965
Position 971: 0.006245769770093661
Position 4166: 0.0058785465768084405
Position 2430: 0.005732875331391315
Position 5356: 0.005144789580592547
Position 1084: 0.004735246134799606
Position 2051: 0.0042452611145107205
Position 4323: 0.004208929655683821
Position 717: 0.00416691805369208
Position 4787: 0.0038748972036743014
Position 1973: 0.0038053386581983544
Position 931: 0.0037602505902360446
Position 1146: 0.0037304720005470206
Position 816: 0.0036139769442264063
Position 4523: 0.0031125785025455234
Position 3440: 0.0029543888243980763
Position 2001: 0.0028192978774831843
Position 2734: 0.0027208700882411876
Position 2590: 0.002498915503514481
Position 1059: 0.0024887542965485693
Position 953: 0.0022457309558479637
Position 233: 0.001966062769085528
Position 2519: 0.001932498184860243
Position 1452: 0.0016771816812451866
Position 2394: 0.0014948928741964204
Position 781: 0.0014345619562718798
Position 2273: 0.0013967486016140864
Position 2300: 0.0013164957005319202
Position 849: 0.0013111895483965761
Position 1341: 0.0010930790669635123
Position 497: 0.0010894361940794808
Position 592: 0.0008367828252950346
Position 666: 0.0007346125329203863
Position 608: 0.0005546462167409634
Position 1448: 7.9905581927602e-05
Position 1510: 4.649283753315783e-05
Position 209: 4.1096109398047554e-05
Position 237: 3.123652470493087e-05
Position 254: 1.9752404780325083e-05
Position 216: 1.037710603162278e-05
Position 259: 1.0019986342898328e-05
Position 1523: 8.73859172456852e-06
Position 1455: 7.90689550201741e-06
Position 261: 1.8421438302885745e-06
Position 292: 1.5512135113818144e-06
Position 186: 1.2202061177357843e-06
Position 151: 1.4112664542931894e-08
Position 131: 1.8885925698821293e-09
Position 121: 4.751685452932853e-10
