Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  100
Partition function (log Z): 9.649286780153522

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9947849694364181
Position 6485: 0.9921758648035656
Position 3789: 0.9732828398341162
Position 2125: 0.9031921981872921
Position 262: 0.7889993102367829
Position 3553: 0.7659063900751335
Position 2784: 0.7114329986041426
Position 463: 0.5523201715914909
Position 4222: 0.3870009412908772
Position 518: 0.33208545825554137
Position 6706: 0.32923707508208117
Position 4510: 0.26111555964534083
Position 6762: 0.20369843942372062
Position 3573: 0.20338489999544357
Position 5010: 0.10849174244962251
Position 2145: 0.08102494881994883
Position 1930: 0.031057174882338452
Position 170: 0.028618284113466234
Position 1078: 0.009185557398130434
Position 137: 0.007401536498513886
Position 3727: 0.007241579445923091
Position 6732: 0.0053372602722996125
Position 6457: 0.004758934618595068
Position 156: 0.0032471817555219393
Position 4611: 0.0027952681669314522
Position 4262: 0.0027255543587952616
Position 133: 0.0026049248950301804
Position 2181: 0.0025231013974962558
Position 4455: 0.0022381248710732307
Position 598: 0.002146801820333546
Position 58: 0.0012254461665842206
Position 4215: 0.0011245493489262974
Position 143: 0.0010040518919162504
Position 118: 0.0009841894828665262
Position 230: 0.0009541774050182694
Position 113: 0.0008059801306275055
Position 1107: 0.0005075226887662497
Position 198: 0.00041258618930319524
Position 6471: 0.00035261259938851563
Position 12: 0.0003085350177881465
Position 146: 0.00026036153105341264
Position 131: 0.0002197408048367323
Position 61: 0.00013959357052200264
Position 70: 8.974783793218979e-05
Position 252: 6.710997118842979e-05
Position 192: 4.612882117718287e-05
Position 286: 4.603915245012725e-05
Position 151: 1.6586005567337786e-05
Position 26: 1.5492452710540415e-05
Position 409: 7.334304001946288e-06
Position 319: 3.7579678011620046e-06
Position 386: 3.5629505758471757e-06
Position 372: 3.2241669520121223e-06
Position 68: 2.6510898000842287e-06
Position 32: 1.9661678235951658e-06
Position 34: 1.6952506150278979e-06
Position 48: 1.5698197507411122e-06
Position 29: 4.4826884493359015e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9752786972487623
Position 3640: 0.9578715394598952
Position 2017: 0.9548358298479313
Position 6316: 0.9231713968401546
Position 367: 0.7096612802141652
Position 3439: 0.7053494595758566
Position 6619: 0.6939175055779461
Position 2680: 0.6239102676325148
Position 6903: 0.5757974251773267
Position 4353: 0.2661489526833456
Position 4162: 0.24916852475944756
Position 7037: 0.21334267195166573
Position 3408: 0.19491460954200818
Position 4909: 0.10849174244962251
Position 6287: 0.06559730081659604
Position 3920: 0.05378687141866471
Position 3449: 0.04217791253461697
Position 2759: 0.038404332333896334
Position 7104: 0.037513946937099904
Position 4098: 0.03358767778291604
Position 1824: 0.031060929713222114
Position 3992: 0.030070929076058198
Position 2628: 0.028430772129923725
Position 3481: 0.02823626988686109
Position 3643: 0.021265918351377026
Position 1929: 0.0209472876804343
Position 4104: 0.019283868623443112
Position 2609: 0.014106183286231408
Position 242: 0.012826153365719215
Position 6136: 0.012628528061591744
Position 6835: 0.010574222031616103
Position 2071: 0.010205576903172857
Position 896: 0.009230725227588363
Position 6355: 0.008989652432546433
Position 5993: 0.006894426684041714
Position 2682: 0.006581443221576059
Position 6935: 0.0038296383776565165
Position 3952: 0.0028143414684726584
Position 6323: 0.0013307661625141388
Position 4214: 0.001094284102016954
Position 517: 0.0010631249521308398
Position 3955: 0.001044547767579439
Position 2020: 0.0007477991423143302
Position 6655: 0.000582730946120982
Position 6338: 0.000513411245401661
Position 221: 0.0004755130223979379
Position 861: 0.0004622632299799386
Position 6621: 0.00033291211754944055
Position 6471: 4.291265660067358e-05
Position 379: 7.33005090443731e-06
Position 436: 4.104153275373205e-06
Position 6542: 3.844392336279496e-06
Position 6750: 3.166578542151228e-06
Position 146: 3.031719716406075e-06
Position 159: 2.8544178938268377e-06
Position 143: 2.253688188586398e-06
Position 1009: 9.162932838315957e-08
