Gene = Arpin
index = 142
Annotated 5SS: [ 207 3557 5787 7188 7734]
Annotated 3SS: [3480 5653 6980 7569 8508]
SMsplice 5SS: [ 207 3557 5700 7734]
SMsplice 3SS: [3480 5653 7569 8508]
top_k =  100
Partition function (log Z): -1.7580863491075975

Sorted 5' Splice Sites (High to Low Probability):
Position 3557: 0.9575471584897558
Position 7734: 0.9225451620772201
Position 207: 0.8837311967097768
Position 5700: 0.3856091425905123
Position 3380: 0.3114286356303648
Position 1534: 0.2826158084437493
Position 5756: 0.21104516076077778
Position 5787: 0.18821460379360586
Position 5447: 0.183242935822984
Position 4054: 0.10722689145643118
Position 326: 0.08254850555539567
Position 5546: 0.06669775156950862
Position 7767: 0.04422481697385411
Position 7188: 0.04196616282600872
Position 3565: 0.041536586159491004
Position 3363: 0.04055145874446374
Position 5057: 0.038743026459246474
Position 7037: 0.03597897493313183
Position 7738: 0.03110501005958313
Position 5791: 0.03044309159172374
Position 984: 0.030019530187242773
Position 1000: 0.02950595904842029
Position 8290: 0.028358740970127347
Position 277: 0.020487208498197428
Position 1423: 0.01733749589967768
Position 2663: 0.016411245305696372
Position 57: 0.012775910051540046
Position 8376: 0.010994020070701752
Position 8838: 0.010391791933922782
Position 3231: 0.008723199001455415
Position 853: 0.007766392513142876
Position 1057: 0.00741847565120961
Position 6195: 0.0038017533317974226
Position 3193: 0.003545257465601411
Position 5200: 0.0034154757806711274
Position 1419: 0.002966128560558774
Position 7975: 0.0018434181551281793
Position 3680: 0.0007355361178687822
Position 8687: 0.00022348346375218492
Position 797: 0.00014148055620619642
Position 717: 0.00013562624149453587
Position 214: 9.88312974031363e-05
Position 612: 5.308055314151413e-05
Position 510: 3.9153536284754824e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7569: 1.0000000000000002
Position 3480: 0.9806432887872624
Position 8508: 0.8140978482209116
Position 5653: 0.7732139254260187
Position 1422: 0.2333934478487621
Position 5336: 0.21831049212528145
Position 3272: 0.20139679316644313
Position 3874: 0.08531369731390556
Position 6980: 0.07794513775914053
Position 3289: 0.07492199805095802
Position 9238: 0.06682485131748746
Position 884: 0.0632845306281587
Position 9677: 0.05051856752344204
Position 3346: 0.05012371242951831
Position 3137: 0.042208311696919826
Position 4955: 0.04215850223991759
Position 5697: 0.03757544752827679
Position 1228: 0.03333929883425793
Position 5427: 0.031650677111775716
Position 7858: 0.026097527506997696
Position 8097: 0.02270990504797685
Position 1382: 0.01972766099755222
Position 3973: 0.018261066730375437
Position 2506: 0.016411245305696372
Position 9514: 0.014852403402625523
Position 8756: 0.014414019111557848
Position 9478: 0.012378072989669774
Position 758: 0.011095511038674661
Position 3406: 0.011025367269337066
Position 8169: 0.006551296177176914
Position 8276: 0.005141935438964282
Position 1288: 0.004785769343289648
Position 1399: 0.004730237659368345
Position 5680: 0.004502143937759469
Position 8040: 0.004359527289924005
Position 1366: 0.004097483541253108
Position 6040: 0.0038017533317974217
Position 3401: 0.0036080645978369416
Position 9112: 0.003402663575018459
Position 3930: 0.003401049097672281
Position 1513: 0.002845534679502429
Position 8868: 0.0026277920744318672
Position 8417: 0.0024106781673786646
Position 8534: 0.0021150618972476604
Position 8218: 0.001184293963478763
Position 611: 0.0002680126982820978
Position 3896: 0.00025107831447788184
Position 3631: 0.00014029561072506744
Position 888: 1.9152667987837748e-05
Position 819: 7.78619551286932e-06
Position 773: 7.59516991746359e-06
