Gene = Commd2
index = 284
Annotated 5SS: [ 129  294 1025 1674]
Annotated 3SS: [ 215  941 1499 4838]
SMsplice 5SS: [ 129  294 1025]
SMsplice 3SS: [ 215  941 4838]
top_k =  100
Partition function (log Z): -1.821126761616757

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9986791893042773
Position 294: 0.9925825423803732
Position 1025: 0.5347229718576283
Position 1674: 0.5212520816490684
Position 953: 0.13711383761861087
Position 2957: 0.0691911974541056
Position 2230: 0.016286980830825984
Position 3285: 0.007268488477742919
Position 724: 0.0023391256315851774
Position 336: 0.002332686042320783
Position 133: 0.0011633961230181824
Position 374: 0.0002816334048424041
Position 14: 8.634859438777422e-05
Position 319: 5.458426369502621e-05
Position 116: 2.921347852850249e-05
Position 4: 2.2063048525023676e-05
Position 148: 1.3452801096987731e-05
Position 137: 5.159148258414613e-06
Position 419: 7.9005690728556e-07
Position 44: 3.4625217466331877e-07
Position 76: 3.231551082864357e-07
Position 11: 3.055083708191621e-07
Position 36: 2.001896336909939e-07
Position 323: 1.2112391258363094e-07
Position 247: 7.629188048593419e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 215: 0.9984430633402555
Position 4838: 0.6595230899206115
Position 941: 0.4014553007186107
Position 723: 0.22346440459765896
Position 1499: 0.20393133189872886
Position 1551: 0.16266194573799053
Position 1574: 0.10544950193562459
Position 2792: 0.10415576264026283
Position 5119: 0.06270117588536901
Position 4003: 0.061285595158203046
Position 1521: 0.04706102032134125
Position 830: 0.04361681435062666
Position 3568: 0.03547472765457164
Position 5059: 0.019537278842852585
Position 361: 0.018351921895389374
Position 2097: 0.016202029647923936
Position 2229: 0.015247820885808278
Position 739: 0.013540341576326867
Position 1591: 0.010411027700594164
Position 3610: 0.010307526272434225
Position 3583: 0.00968168408570071
Position 414: 0.008771636549006454
Position 4588: 0.006671074113309988
Position 519: 0.0066559603284290884
Position 4934: 0.006546331884275785
Position 1433: 0.0062916817993019306
Position 4627: 0.0048500839370569935
Position 2897: 0.0044072459512671585
Position 3110: 0.0040173230159130345
Position 3234: 0.003251165461829891
Position 1058: 0.0029015797291374887
Position 841: 0.0020582998108788107
Position 1896: 0.0019158783800142488
Position 192: 0.001545512427673699
Position 700: 0.0005389894798671455
Position 1009: 0.00016139462909054794
Position 1337: 0.00013207508419316587
Position 621: 0.00011478966317529615
Position 502: 8.125967233773186e-05
Position 226: 7.551756546536386e-06
Position 274: 3.7050880622878773e-06
Position 234: 6.158429678235753e-08
Position 247: 4.082934341424167e-08
Position 284: 2.173564015192157e-08
Position 178: 8.678918909910448e-09
Position 116: 9.750984859979924e-10
Position 128: 5.296300461027295e-10
Position 85: 1.178093944731864e-10
Position 91: 6.992892822784161e-11
Position 82: 4.615471379343766e-11
