Gene = Polr3e
index = 834
Annotated 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19901 21272 21513 22027 23042 24784 26889]
Annotated 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19818 21211 21354 21964 22517 24705 26762 27691]
SMsplice 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19254 21272 21513 22027 23042 26889]
SMsplice 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19147 21211 21354 21964 22946 26762 27691]
top_k =  100
Partition function (log Z): 25.092444025115153

Sorted 5' Splice Sites (High to Low Probability):
Position 17110: 0.9999999999999951
Position 10727: 0.9982597713900367
Position 16141: 0.9903391770027544
Position 21513: 0.9818664417379931
Position 15609: 0.969179178197078
Position 14470: 0.9512651945702543
Position 5185: 0.9332250386593356
Position 6489: 0.9296802078657072
Position 127: 0.8415812982108096
Position 19254: 0.839421781783686
Position 13203: 0.8347143003508423
Position 21272: 0.8190850828922369
Position 13527: 0.7715825521075583
Position 10220: 0.748145484198131
Position 15947: 0.72162964507504
Position 9238: 0.6817616693709153
Position 16418: 0.39336571404588794
Position 22027: 0.34380560646366737
Position 22049: 0.2594842887699281
Position 10255: 0.24296747219524575
Position 13771: 0.23734903844184724
Position 16329: 0.21311615956702237
Position 13241: 0.15776532399648036
Position 12177: 0.15389457972643183
Position 7057: 0.15130111949416042
Position 19735: 0.12951092767858818
Position 21242: 0.12066033421291514
Position 14821: 0.1062932097484816
Position 9928: 0.09965685243614354
Position 9267: 0.09965161941306704
Position 15951: 0.09673074591019651
Position 19901: 0.09058777448389066
Position 349: 0.08010691020688857
Position 9410: 0.0688338233429165
Position 6511: 0.06324917553244368
Position 10933: 0.06315693431513161
Position 10026: 0.05040455671011486
Position 973: 0.04856026102784092
Position 2203: 0.042806415362553404
Position 5135: 0.03462742061749109
Position 778: 0.033030412908846875
Position 5987: 0.03268098536235886
Position 5242: 0.023369425898342004
Position 2456: 0.021968999879528862
Position 900: 0.02111614474890825
Position 22289: 0.02102088405516495
Position 12629: 0.019772330128929455
Position 9611: 0.019756415631267076
Position 6242: 0.01903931733748205
Position 9276: 0.017812132462450385
Position 3877: 0.017354862078186258
Position 18645: 0.016581125227032305
Position 3680: 0.014483544920555166
Position 4763: 0.013976331703432232
Position 9695: 0.012681280731898139
Position 2189: 0.011771613386000529
Position 3658: 0.01131477572007953
Position 5969: 0.0101122485338568
Position 24626: 0.010020803393540475
Position 10559: 0.010002716177771783
Position 13561: 0.00882918212960082
Position 5464: 0.008262877545491988
Position 14579: 0.00825987058237557
Position 15635: 0.006995535755946697
Position 15294: 0.006878682336522354
Position 8080: 0.0067657145557182274
Position 7601: 0.00657562353276293
Position 640: 0.00647095823778368
Position 13577: 0.006374790414745955
Position 332: 0.005968915798499836
Position 1860: 0.005413358497131528
Position 15622: 0.004721157529529813
Position 275: 0.004322534828833984
Position 1583: 0.0042594002353194375
Position 10186: 0.0040498741515829
Position 9335: 0.0038141916724832477
Position 9404: 0.003581685906014494
Position 14583: 0.003295745425183058
Position 10261: 0.0028497154460392373
Position 13263: 0.0026928836673368694
Position 15577: 0.0024265330742819034
Position 10915: 0.002347532324941704
Position 21545: 0.0018438587223561136
Position 11256: 0.0010416616696466187
Position 15804: 0.00077740368231104
Position 21754: 0.0007224640669395664
Position 15755: 0.00032337346770491143
Position 182: 0.00020024780046083696
Position 83: 3.171804988322868e-05
Position 159: 1.4696880626339476e-06
Position 168: 4.3225018355903587e-07
Position 66: 3.075342295121404e-07
Position 231: 2.2543641372568417e-07
Position 4: 2.010133828271962e-07
Position 94: 1.7032444916996994e-07
Position 14: 1.6075637415064676e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16988: 0.9948938522560599
Position 6437: 0.9843929707759359
Position 15522: 0.9838419902239242
Position 14349: 0.9827291007466532
Position 10103: 0.9827009839593465
Position 10643: 0.9801424445527207
Position 21354: 0.974703495658237
Position 13094: 0.9626930725857968
Position 5114: 0.920223459427658
Position 21211: 0.9189425679783393
Position 16048: 0.9073957436262874
Position 21964: 0.832573367513197
Position 19147: 0.797665248063275
Position 9159: 0.7704913163325322
Position 15901: 0.7041256261927736
Position 16227: 0.6064818736129113
Position 13476: 0.3874895475728708
Position 13341: 0.264622983198755
Position 22546: 0.23651491189463048
Position 22360: 0.2324183200672128
Position 13656: 0.2157498696460756
Position 22201: 0.15909283646253555
Position 15825: 0.15417254079566392
Position 12034: 0.15020211234199793
Position 25281: 0.1253611127419071
Position 9826: 0.12437153066522581
Position 6930: 0.12386314865026293
Position 19818: 0.09058777448389081
Position 19686: 0.07148260702371226
Position 13479: 0.06910185239315395
Position 9114: 0.06287718247059569
Position 10837: 0.06185118965011241
Position 19516: 0.05682233245621198
Position 13289: 0.0529732144999238
Position 9128: 0.04198843242256533
Position 19117: 0.04175653372041129
