Gene = Irgq
index = 594
Annotated 5SS: [ 216 1227]
Annotated 3SS: [ 694 2576]
SMsplice 5SS: [ 216  782 1227 2683]
SMsplice 3SS: [ 694 1143 2576 3007]
top_k =  100
Partition function (log Z): -7.210527492355434

Sorted 5' Splice Sites (High to Low Probability):
Position 2683: 0.7544480918589973
Position 782: 0.6432030938694012
Position 1227: 0.5893032230100184
Position 216: 0.3604441180677712
Position 4415: 0.2820299147149219
Position 3950: 0.19533417161869254
Position 872: 0.19445855224448283
Position 87: 0.15482852223096516
Position 269: 0.12694086923956283
Position 3092: 0.06113259807686745
Position 3193: 0.058858075136261984
Position 2749: 0.05040113619494105
Position 220: 0.0416612392541209
Position 156: 0.03868337776266991
Position 2798: 0.02661169310853526
Position 91: 0.01580062351445883
Position 799: 0.01544245556221575
Position 2693: 0.012517004357719269
Position 2679: 0.01162291495873725
Position 2123: 0.011077763720595145
Position 460: 0.009875795094567933
Position 3921: 0.00974301633664608
Position 468: 0.005395448063908225
Position 111: 0.0030857278930105244
Position 489: 0.002543299457661541
Position 580: 0.0019893888761310127
Position 264: 0.0015816632086738272
Position 279: 0.0014266632855070025
Position 119: 0.0013329615523698162
Position 164: 0.001160091072899872
Position 422: 0.001136736249494956
Position 185: 0.0006483617212863084
Position 70: 0.0006009342053973203
Position 479: 0.0005846277106523574
Position 2986: 0.0005109870814445222
Position 256: 0.0004602942104441191
Position 49: 2.2959640290175038e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2576: 0.9527570549505824
Position 694: 0.6474977622445905
Position 3007: 0.4420431344937113
Position 4264: 0.38084022229367637
Position 3847: 0.281383616577581
Position 1106: 0.2783033677073503
Position 5004: 0.2182859642811024
Position 1154: 0.15193236178435454
Position 5104: 0.05132240618620185
Position 4564: 0.050391703518346036
Position 2595: 0.04427918917726963
Position 711: 0.03880003751383707
Position 895: 0.026110776682044198
Position 979: 0.025500799055532184
Position 2848: 0.019328737856754905
Position 564: 0.01665693083844788
Position 5870: 0.013481669937313898
Position 1157: 0.00819736030883134
Position 2968: 0.007900380116676117
Position 994: 0.006920163414255402
Position 1992: 0.0068622418652016055
Position 946: 0.0068349207628495825
Position 1940: 0.004215521855393546
Position 1013: 0.0027093415585270004
Position 195: 0.0012088614918022535
Position 2535: 0.0011955240545483492
Position 364: 0.0005149640561568552
Position 519: 0.0004255339487949337
Position 318: 0.00036095340958431163
Position 756: 0.0003020272142968451
Position 786: 0.00022172663235802702
Position 150: 7.384673935172134e-05
Position 569: 1.63549543480005e-05
