Gene = Gtf2h1
index = 525
Annotated 5SS: [  186  5738  7907  9021 10727 12584 12777 16457 16647 18102 19315 20372
 20910 23112]
Annotated 3SS: [ 5568  7713  8857 10632 12433 12696 16328 16558 18012 19196 20280 20793
 23018 26719]
SMsplice 5SS: [  186  5738  7907 10727 12584 12777 16647 18102 19315 20372 20910 23112]
SMsplice 3SS: [ 5568  7807 10632 12521 12696 16558 18012 19196 20280 20793 23018 26719]
top_k =  100
Partition function (log Z): 13.873748954372846

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9997847642219339
Position 7907: 0.9991021092977342
Position 18102: 0.9858655453486458
Position 10727: 0.9838442505065533
Position 12584: 0.9790647383860038
Position 23112: 0.9748648375595997
Position 16647: 0.9633467680804765
Position 12777: 0.9352978213489782
Position 20372: 0.9341749918759974
Position 5738: 0.9293506011122703
Position 19315: 0.5526950381868007
Position 13561: 0.42800656896984046
Position 20910: 0.33808922008900577
Position 21016: 0.3348519212382851
Position 9021: 0.27167000931339286
Position 8462: 0.23368562883002678
Position 16982: 0.21684567632902405
Position 12017: 0.15854118544642082
Position 10501: 0.13364885102587098
Position 20959: 0.09849309373433562
Position 1363: 0.09819141504457163
Position 17870: 0.09006750174445056
Position 23250: 0.0890385803235871
Position 3836: 0.07866150007389945
Position 17150: 0.07531779819088848
Position 5626: 0.07064939888773
Position 17173: 0.05979985541475737
Position 9967: 0.05851042147553861
Position 21045: 0.05096450051571798
Position 12115: 0.04128162400203958
Position 11916: 0.03376706291504062
Position 16582: 0.028566886895174507
Position 23293: 0.02796138662573077
Position 26307: 0.026245518831146314
Position 4793: 0.02537390037880989
Position 14699: 0.023428399311225624
Position 20562: 0.022915093697557055
Position 13390: 0.02127686026173031
Position 20834: 0.018407726731342645
Position 4047: 0.01348023747764992
Position 20379: 0.011611206308560863
Position 26827: 0.008131298831839173
Position 8418: 0.0076403037237119135
Position 13947: 0.007236127784773171
Position 20415: 0.006972102973688849
Position 18171: 0.004440754132740729
Position 20251: 0.004103444537266329
Position 13435: 0.0023845546385972416
Position 13411: 0.0016195419350019148
Position 20483: 0.0011608149723004765
Position 20596: 0.0008087984529490068
Position 8237: 0.0005533560236788906
Position 8125: 0.00038885905474742797
Position 8195: 0.00033882681645231057
Position 661: 0.00021523577806697552
Position 3604: 3.144778953754772e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23018: 0.9988206101486631
Position 16558: 0.9914430980420372
Position 20280: 0.966962157303083
Position 10632: 0.9475521033866866
Position 18012: 0.9190425252941333
Position 5568: 0.8658193420461819
Position 12696: 0.8613357283105929
Position 26719: 0.8533731815966417
Position 20793: 0.8419858521600225
Position 12521: 0.5928562251268262
Position 19196: 0.4703134104435725
Position 12433: 0.36358501670918725
Position 7807: 0.3251776051710489
Position 13471: 0.32229333450541553
Position 7713: 0.284915880818602
Position 7773: 0.2754626877743418
Position 8857: 0.25201421990411843
Position 16730: 0.20030262882482408
Position 8311: 0.18788871262221246
Position 10417: 0.1699409981457381
Position 11821: 0.16185617545406372
Position 23198: 0.14973916734867193
Position 17060: 0.13511765360564595
Position 7658: 0.1135459355337409
Position 5515: 0.09355893519421378
Position 1293: 0.09190300173455931
Position 17744: 0.0900675017444506
Position 13309: 0.07705628263266538
Position 11943: 0.07173369690943737
Position 17975: 0.07126377418725369
Position 12720: 0.07073521513224613
Position 19224: 0.06945186128573275
Position 13513: 0.05389783298929736
Position 3553: 0.05139818555717511
Position 9812: 0.04712156102885942
Position 5578: 0.040621722759604365
Position 24875: 0.03548407887595953
Position 8355: 0.03212003101171457
Position 3595: 0.027263628994619832
Position 26109: 0.026245518831146314
Position 4676: 0.02537390037880989
Position 12504: 0.025235221948028855
Position 14601: 0.02342839931122561
Position 23454: 0.022232171179582434
Position 16782: 0.01654304750419996
Position 8795: 0.016173631333873416
Position 3934: 0.01348023747764992
Position 19271: 0.012929766457495514
Position 25198: 0.012723955637465298
Position 20101: 0.011721861281897488
Position 9911: 0.011388860446679194
Position 23720: 0.010809134028850892
Position 8058: 0.010027377170673524
Position 8326: 0.008556556709974098
Position 27673: 0.008131298831839173
Position 13813: 0.007236127784773167
Position 1244: 0.004220974353761964
Position 8732: 0.0034821580754008066
Position 24834: 0.0034269648541248787
Position 8307: 0.003420500085240262
Position 20487: 0.003062434233338512
Position 24356: 0.0024765469598453096
Position 1109: 0.002067438956250379
Position 23357: 0.001599604027776022
Position 12741: 0.0006151525081010876
Position 8169: 0.0005937968488022504
Position 16328: 0.000470556933614199
Position 13434: 4.007567779164802e-05
