Gene = 0610040J01Rik
index = 0
Annotated 5SS: [  233 64137 84121]
Annotated 3SS: [64086 84066 85591]
SMsplice 5SS: [  233  2359 64137]
SMsplice 3SS: [ 2261 64086 64241]
top_k =  100
Partition function (log Z): -43.36173207797689

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9687942146569374
Position 2359: 0.8329279732485521
Position 3096: 0.19087415179873346
Position 36: 0.062291812909586776
Position 466: 0.04681485919164888
Position 1628: 0.020057332034545027
Position 434: 0.016558570993091937
Position 242: 0.007229807247741465
Position 4455: 0.0065672440213762374
Position 688: 0.0051773750418858365
Position 237: 0.0047554897416497615
Position 2041: 0.004751914463293731
Position 859: 0.003997680042232361
Position 461: 0.002711670884021331
Position 540: 0.0023759200863609975
Position 7: 2.1602645085358113e-06
Position 43: 1.8692410560714164e-06
Position 82: 1.6109619510551277e-06
Position 160: 1.842268478362886e-07
Position 143: 1.0266625538577055e-07
Position 76: 9.912066142022409e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8262548634840913
Position 4281: 0.20690960115298518
Position 8634: 0.17694136396606905
Position 11407: 0.12279554316478768
Position 3619: 0.11343804189863477
Position 2950: 0.11114883453238242
Position 328: 0.09103982097789136
Position 4731: 0.06719435730580602
Position 6251: 0.06315564950167121
Position 6617: 0.054228712063809484
Position 2283: 0.05373908128503581
Position 3029: 0.04487635574951866
Position 2960: 0.04043493279777084
Position 107: 0.032935179151047364
Position 5542: 0.026119607305770808
Position 6962: 0.016659948141917947
Position 2242: 0.012072443032791424
Position 594: 0.010952771207887117
Position 2630: 0.009363592112968246
Position 1385: 0.008580499911688914
Position 2136: 0.007384981013293302
Position 2668: 0.006624807756488722
Position 3910: 0.0062695075206782
Position 1938: 0.0060529924921421865
Position 2411: 0.005654485244776736
Position 4264: 0.005638621767440783
Position 1486: 0.005435015594846623
Position 1523: 0.005409571860756409
Position 3143: 0.004089541228889709
Position 2211: 0.00374766159643006
Position 168: 0.003462020453848467
Position 1890: 0.0033935468511754013
Position 1481: 0.002890097140945593
Position 1334: 0.0028830829180608074
Position 381: 0.0028305541073917317
Position 2535: 0.002553827655407217
Position 133: 0.0024702007201294323
Position 118: 0.0023996538569706133
Position 125: 0.0018333025749544202
Position 2174: 0.0018157812137564772
Position 731: 0.0011673553888334293
Position 2767: 0.0010751814330373494
Position 2140: 0.0008053505528762505
Position 1350: 0.0006730456142900017
Position 2320: 0.0004840975699733907
Position 182: 5.143418857442662e-06
Position 192: 1.3499225286615522e-06
Position 215: 6.662965070173048e-08
