Gene = Dnpep
index = 342
Annotated 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339]
Annotated 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8927]
SMsplice 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339
 8862]
SMsplice 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8693
 8927]
top_k =  100
Partition function (log Z): 16.361798025660754

Sorted 5' Splice Sites (High to Low Probability):
Position 5846: 0.995759668297192
Position 3274: 0.9944519532803602
Position 928: 0.9786966974680199
Position 2019: 0.9154586393494094
Position 8862: 0.9117232142355506
Position 4212: 0.9105826480059046
Position 1308: 0.9071350547812956
Position 1097: 0.8558078448342484
Position 5646: 0.7752438264959498
Position 5233: 0.7519923264416164
Position 2508: 0.6852867406931191
Position 8339: 0.5890289398890144
Position 303: 0.5391632599612591
Position 2293: 0.49543604643298905
Position 1693: 0.36265060975649827
Position 1696: 0.33303212712254177
Position 176: 0.3154892762852763
Position 8369: 0.28929959716973014
Position 9155: 0.26678522349833783
Position 2320: 0.11803381435863529
Position 1609: 0.10230560938146466
Position 7900: 0.06568083877927011
Position 8461: 0.06286228397529432
Position 289: 0.06046147726916054
Position 1594: 0.046634364448508527
Position 747: 0.042002502011878315
Position 1650: 0.030280703148756263
Position 6229: 0.021030014731084377
Position 1421: 0.019889494197753384
Position 9144: 0.016976048824680637
Position 932: 0.015673025603880553
Position 2521: 0.014564352310447544
Position 412: 0.011791416433162574
Position 433: 0.01113730468832808
Position 2534: 0.009561672850923096
Position 159: 0.008787060399815723
Position 81: 0.005286375022080862
Position 1342: 0.004431195120430466
Position 2692: 0.0034702947877907142
Position 2764: 0.003266912702623109
Position 2959: 0.003252046690747591
Position 556: 0.003051002889599526
Position 493: 0.0029550607141864064
Position 1247: 0.002379233314124412
Position 2746: 0.00229922292863741
Position 5072: 0.002255133453762999
Position 320: 0.0018112004660738056
Position 4465: 0.0017786185109671432
Position 284: 0.0016962964977930272
Position 248: 0.0016126099532632462
Position 1380: 0.0014837491951194138
Position 2285: 0.0013573488904158493
Position 1315: 0.0013108204056762982
Position 941: 0.001035823742787534
Position 265: 0.0010190405167533087
Position 396: 0.000712505759061905
Position 1082: 0.0005839308204773092
Position 469: 0.0005627226806736763
Position 896: 0.0005564307529823168
Position 1407: 0.000534582303744241
Position 404: 0.0005250644688587844
Position 731: 0.000496680518577148
Position 521: 0.00041156307568561694
Position 342: 0.0004069352934066831
Position 726: 0.00028757414084714023
Position 719: 0.0002781477177213686
Position 6: 0.00025421250400364055
Position 41: 0.0002478341824677025
Position 658: 0.00024323855250849016
Position 501: 0.00015912442675852152
Position 8828: 0.00015408928455856402
Position 170: 0.0001514474702629021
Position 1050: 9.098846608923827e-05
Position 1112: 7.393407739074382e-05
Position 464: 7.089858628448523e-05
Position 3: 6.944689927196e-05
Position 910: 3.5387527525224714e-05
Position 2053: 2.9395141008982546e-06
Position 49: 1.6895357273954608e-07
Position 47: 6.094687594537143e-08
Position 307: 3.6947220532231945e-08
Position 900: 2.0908060242348538e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3195: 0.9944519532803593
Position 833: 0.987141752999755
Position 8170: 0.9411908210340392
Position 8693: 0.9108952575041538
Position 1193: 0.9014063591502545
Position 4127: 0.8851635287809975
Position 1007: 0.8281604118971565
Position 5743: 0.808358595343365
Position 5605: 0.787407003710886
Position 5071: 0.7414451312628804
Position 1566: 0.7230470558734204
Position 2399: 0.6979233823541797
Position 8927: 0.6218691876803759
Position 1887: 0.6031344249838736
Position 2216: 0.5545237295887342
Position 9461: 0.3320431940446679
Position 1900: 0.2829503607691085
Position 9094: 0.10862268137737537
Position 1535: 0.10845073375714995
Position 9469: 0.089649279728439
Position 5708: 0.08322795588303766
Position 8750: 0.06545688175623764
Position 9517: 0.05750471457274875
Position 7793: 0.05446717522688639
Position 5573: 0.048353236123138056
Position 1521: 0.04466695375090156
Position 2236: 0.03801798665927668
Position 1207: 0.027777141913838854
Position 5645: 0.026942999386344448
Position 1039: 0.026800968439517882
Position 2124: 0.02385832175813577
Position 6140: 0.021030014731084377
Position 4168: 0.017231882248552446
Position 5447: 0.016713704346369887
Position 639: 0.015911849355490212
Position 1974: 0.013206736118432316
Position 7739: 0.011213663552383731
Position 9073: 0.00935652020521019
Position 2611: 0.009036430419051234
Position 5023: 0.008973381609293455
Position 2239: 0.008652550220338237
Position 1825: 0.0082772794156309
Position 773: 0.006840989659644944
Position 1770: 0.0047840088308825305
Position 4042: 0.0043719618710853034
Position 4946: 0.0034245118247296868
Position 2828: 0.0032520466907475882
Position 3969: 0.0025524935141295934
Position 1026: 0.0018520107816933726
Position 3992: 0.0017976516192702203
Position 1247: 0.0012878337790966261
Position 993: 0.0012769164792952406
Position 2218: 0.00126400495586622
Position 1593: 0.0010254839062351158
Position 1464: 0.000786547367863894
Position 4371: 0.0007329787043923901
Position 1157: 0.0006981832340380111
Position 4393: 0.0005107697784445014
Position 991: 0.00048608809213267993
Position 4982: 0.00040443519847503873
Position 1060: 0.00032094409442428776
Position 8843: 0.00024085897392207628
Position 850: 0.0001525937759737579
Position 372: 0.00015016156438857117
Position 609: 0.00015008296570052888
Position 1018: 0.0001014804270224911
Position 931: 8.601407729294291e-05
Position 348: 8.139325756874148e-05
Position 241: 6.37590957609667e-05
Position 1608: 3.54079477806289e-05
Position 726: 3.455170216810898e-05
Position 205: 2.886935948857155e-05
Position 1067: 2.0200569634709952e-05
Position 1088: 1.0684861559864014e-05
Position 687: 8.578009390817139e-06
Position 1337: 7.381198060523069e-06
Position 492: 2.5590119452287277e-06
