Gene = Tomm7
index = 1132
Annotated 5SS: [ 191 2452]
Annotated 3SS: [2402 4332]
SMsplice 5SS: [ 191 2452 4957]
SMsplice 3SS: [2402 4880 5034]
top_k =  100
Partition function (log Z): -8.62434706376437

Sorted 5' Splice Sites (High to Low Probability):
Position 2452: 0.901112922495046
Position 191: 0.7426446016860281
Position 4957: 0.5080915097310699
Position 620: 0.07336835436036232
Position 91: 0.06727797443678621
Position 893: 0.05325061247438292
Position 809: 0.03847307098099407
Position 4656: 0.038393463129172446
Position 75: 0.03305971234505008
Position 178: 0.028546179366124615
Position 231: 0.027954055416618714
Position 1255: 0.027837280124083756
Position 536: 0.02271285822709859
Position 2186: 0.01683667539039635
Position 195: 0.012067022914456048
Position 1531: 0.010840760653546484
Position 4970: 0.006513686706603109
Position 1017: 0.0036496122463909766
Position 235: 0.0033255044710414554
Position 82: 0.003184082247108164
Position 147: 0.002908718017440547
Position 365: 0.0024580189055404865
Position 511: 0.002148597801156212
Position 45: 0.00015725021176356423
Position 51: 6.918957375464708e-05
Position 246: 1.9676616791533906e-05
Position 370: 1.8005939582562427e-05
Position 240: 1.7821261967331716e-05
Position 48: 1.5716825244852895e-05
Position 79: 1.4553121232847921e-05
Position 346: 1.0531923840610616e-06
Position 413: 5.907849625330713e-07
Position 450: 5.148154800841076e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2402: 0.9445161444496204
Position 5034: 0.4594957090792841
Position 4880: 0.33359693330247553
Position 4861: 0.2939803952150536
Position 4332: 0.1342940989565992
Position 5061: 0.09217551543702913
Position 514: 0.08363214840639135
Position 3476: 0.03460579006753714
Position 2920: 0.030248713004537953
Position 1164: 0.029852151751646558
Position 4123: 0.02253922746269497
Position 808: 0.016867433109419936
Position 3080: 0.014632866523492046
Position 2096: 0.011992602197605735
Position 1329: 0.011833163667407299
Position 4393: 0.010791416458221901
Position 4867: 0.009118069336274815
Position 4589: 0.008930399769231049
Position 4218: 0.008445932776903602
Position 644: 0.008337354754866917
Position 4350: 0.007157058690033865
Position 2777: 0.006722836610758632
Position 496: 0.006614395738755457
Position 664: 0.006314159003332537
Position 5212: 0.006028857038402668
Position 2032: 0.005542251584498108
Position 2288: 0.004690415755190438
Position 272: 0.003583174684880877
Position 3679: 0.0032596614293537393
Position 2220: 0.0030233482364028694
Position 5104: 0.002651224461933705
Position 3339: 0.0025762242992389724
Position 3727: 0.0024399967145210338
Position 3500: 0.0016970465704639406
Position 2957: 0.001610430455228925
Position 3124: 0.0012848649191116264
Position 2800: 0.0009555288009348248
Position 2609: 0.0008134440197005197
Position 2125: 0.0001186617306242687
