Gene = Med17
index = 665
Annotated 5SS: [  382  2375  4086  5483  5647  7425  8321  9589 12518 14580 16328]
Annotated 3SS: [ 2207  3865  5345  5561  7271  8189  9403 12379 14461 16167 17492]
SMsplice 5SS: [  382  2375  4086  5483  5647  7425  8321  9589 12518 16328]
SMsplice 3SS: [ 2207  3865  5345  5561  7271  8225  9403 12379 16167 17492]
top_k =  100
Partition function (log Z): 11.45487734741876

Sorted 5' Splice Sites (High to Low Probability):
Position 5483: 0.9888261753498078
Position 7425: 0.9733814668153715
Position 2375: 0.9664545229949608
Position 5647: 0.9356975234462908
Position 9589: 0.8916334761520028
Position 12518: 0.7940855732955625
Position 16328: 0.7379446730042468
Position 8321: 0.6355033461826289
Position 4086: 0.5808968433799976
Position 382: 0.5264486518456664
Position 15299: 0.45964848945042536
Position 8376: 0.28354935641292145
Position 4043: 0.2768463962791094
Position 16346: 0.2556522324927279
Position 201: 0.25245444772390063
Position 192: 0.22494512131593275
Position 12531: 0.2038879458148862
Position 14580: 0.16791092785588432
Position 10212: 0.12567767355400525
Position 2567: 0.11965905081915426
Position 6347: 0.11061503578110725
Position 2782: 0.10459739038968255
Position 10204: 0.10032625610266703
Position 7690: 0.06512847485318954
Position 4879: 0.05457672806032424
Position 5789: 0.04894196749702865
Position 3955: 0.04652355187579138
Position 6895: 0.04262859272978005
Position 430: 0.04156611648050353
Position 11038: 0.024823204716172685
Position 8399: 0.023721633705222865
Position 10269: 0.023390324080031492
Position 8333: 0.022237610589024268
Position 8907: 0.02179392301035786
Position 8348: 0.021568426364447398
Position 9486: 0.020060578667046584
Position 1280: 0.018001714487982143
Position 2742: 0.014619168563775368
Position 6121: 0.013751184378763687
Position 1682: 0.013709350365395317
Position 1063: 0.012974789708686214
Position 7112: 0.012259207006253384
Position 8359: 0.010547556803269869
Position 814: 0.0102901919579005
Position 8836: 0.008015142761393909
Position 2787: 0.007911851326959861
Position 4179: 0.005647682621708138
Position 3046: 0.005477809378788778
Position 3000: 0.0052947241746776315
Position 5843: 0.005111790734275936
Position 1875: 0.004922003691188311
Position 4387: 0.004280648941807552
Position 7560: 0.003991416188220002
Position 4903: 0.0039047349978003545
Position 6702: 0.003843989741974478
Position 224: 0.003807803131544516
Position 646: 0.003497609567329376
Position 5708: 0.0033919302629118273
Position 1607: 0.0032188543911975775
Position 7019: 0.0030940783403620195
Position 5454: 0.003087931550474446
Position 7462: 0.003037162496975528
Position 5467: 0.0029897521621065006
Position 447: 0.0027693302353153293
Position 8338: 0.002346775111865744
Position 156: 0.002101755156935554
Position 2284: 0.0012252367562425196
Position 1381: 0.0010749010942787652
Position 140: 0.0006282111600484289
Position 173: 0.00048643229627905237
Position 2307: 0.0004268059414673752
Position 147: 0.00034788462261093396
Position 5530: 0.00028177358682687857
Position 5441: 0.000274194680931639
Position 86: 0.00023999091059190557
Position 90: 0.000232061389932869
Position 21: 0.00019144994514684819
Position 13985: 0.00011765553465994256
Position 115: 8.211856330589779e-05
Position 104: 7.769183989324265e-05
Position 25: 7.254816817858694e-05
Position 245: 2.0652062827762776e-05
Position 95: 1.0702829868834741e-05
