Gene = Cacybp
index = 199
Annotated 5SS: [ 229 4497 6263 6780 7908]
Annotated 3SS: [4279 6165 6679 7809 9151]
SMsplice 5SS: [ 229 6263 6780 7908]
SMsplice 3SS: [6165 6679 7809 9151]
top_k =  100
Partition function (log Z): -5.124645418695893

Sorted 5' Splice Sites (High to Low Probability):
Position 6263: 1.0
Position 7908: 0.9614124516203731
Position 229: 0.8318131582380062
Position 6780: 0.7827747601766725
Position 7387: 0.3224503150696667
Position 6441: 0.24714302789865672
Position 4497: 0.17960148108167912
Position 9359: 0.15267699855715894
Position 377: 0.1334642118321285
Position 8176: 0.09252013301494301
Position 7309: 0.08096387951945386
Position 787: 0.06521964532319025
Position 9400: 0.026067822737381244
Position 412: 0.015128520523301742
Position 7279: 0.013351796552257638
Position 8555: 0.013291405865332078
Position 96: 0.012346551882984114
Position 8689: 0.009795149524018425
Position 7518: 0.003182833211769108
Position 7426: 0.002394657140367307
Position 130: 0.0021215020099332373
Position 419: 0.0019782835360887467
Position 7882: 0.0019718075025996606
Position 384: 0.0011578266581889962
Position 191: 0.0007613132567740512
Position 165: 0.0005951001382207357
Position 8452: 0.0003815611382294925
Position 235: 0.00034939665034660965
Position 49: 0.000130150042940674
Position 571: 9.455566625764754e-05
Position 141: 3.044793674900934e-05
Position 460: 2.8981628079826967e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 7809: 0.9818248425813346
Position 6165: 0.8852991487824596
Position 9151: 0.8086439099546227
Position 6679: 0.7551338802409321
Position 7262: 0.2842771490123243
Position 6355: 0.26584708546906316
Position 8047: 0.17403038868312917
Position 4279: 0.15747187951113018
Position 9520: 0.10672737854682045
Position 6125: 0.10553593968313289
Position 9542: 0.09802928358299046
Position 7168: 0.05628090431401163
Position 7145: 0.049712872217636705
Position 653: 0.03818211565657014
Position 9132: 0.027656208241551274
Position 591: 0.02523938454104308
Position 4285: 0.022129601570548878
Position 8590: 0.020691094171944955
Position 7062: 0.013473781990071121
Position 7098: 0.012998042662477343
Position 8451: 0.009709816679977138
Position 8236: 0.009228277532688903
Position 6224: 0.009164911534407483
Position 9118: 0.009100533437895957
Position 7308: 0.00560073129699322
Position 6572: 0.0054799887448289605
Position 8853: 0.005104163019663009
Position 8395: 0.0035815891853549385
Position 6455: 0.0034568336205051415
Position 8026: 0.0025685978325066714
Position 667: 0.0017981451255770233
Position 9155: 0.0012212465095559814
