Gene = Gdpgp1
index = 430
Annotated 5SS: [341]
Annotated 3SS: [5348]
SMsplice 5SS: [341]
SMsplice 3SS: [5348]
top_k =  100
Partition function (log Z): -9.87286542864719

Sorted 5' Splice Sites (High to Low Probability):
Position 341: 0.5007790128531158
Position 5588: 0.3521374139866794
Position 134: 0.3070934438967101
Position 4990: 0.22075859599916095
Position 5093: 0.16835105192412406
Position 6469: 0.15981222058615352
Position 191: 0.15147116613607342
Position 404: 0.05091048809295125
Position 546: 0.028666763317851385
Position 291: 0.026351412542372693
Position 5209: 0.02394238161369035
Position 6474: 0.019677650286294937
Position 680: 0.0070721050355005526
Position 394: 0.0034371786134454927
Position 1070: 0.0013256814247565544
Position 172: 0.00038139985700260824
Position 102: 0.00010972788524050619
Position 364: 7.268084485640854e-05
Position 124: 6.641888644848647e-05
Position 332: 3.8105420653338526e-05
Position 57: 2.8347097219586834e-05
Position 45: 2.6537904337404136e-05
Position 278: 8.511281644679584e-06
Position 61: 4.800333264763891e-06
Position 36: 4.729221827416629e-06
Position 26: 2.5595320475704175e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5348: 0.6989007115634346
Position 4951: 0.30826629577545867
Position 6988: 0.15828355012612566
Position 4857: 0.12880161649915842
Position 6395: 0.12443112193025674
Position 3190: 0.09092752973372516
Position 5381: 0.08525308334896745
Position 5406: 0.07489584771806697
Position 7751: 0.06572556394306059
Position 7541: 0.06299147920681145
Position 7492: 0.05967683700295124
Position 6273: 0.05813125858349831
Position 447: 0.03780687979582387
Position 254: 0.030300769153619518
Position 913: 0.007697160329206061
Position 257: 0.006252482917415456
Position 363: 0.004753811414648445
Position 3825: 0.004640053234639938
Position 539: 0.004078479063234342
Position 420: 0.003923630476712904
Position 6139: 0.002387474066424031
Position 2299: 0.0014033885388414523
Position 2073: 0.0012373409798164775
Position 1028: 0.0007926492034987773
Position 981: 0.0006110439845403558
Position 219: 0.00023253785665347775
Position 227: 2.7645779275953595e-05
Position 290: 2.3567441751162546e-05
Position 278: 2.0467936200901114e-05
Position 221: 2.046217562310134e-05
Position 310: 1.2644731315454288e-05
Position 260: 1.2495255024785425e-05
Position 189: 8.03177818088607e-06
Position 332: 1.250184588022334e-06
Position 265: 1.222844874986147e-06
