Gene = Rps3a1
index = 933
Annotated 5SS: [ 195 1005 1464 3663 4220]
Annotated 3SS: [ 900 1275 3453 4109 4591]
SMsplice 5SS: [ 195 1005 1464 3663 4266]
SMsplice 3SS: [ 900 1275 3453 4109 4591]
top_k =  100
Partition function (log Z): -0.2580412020312297

Sorted 5' Splice Sites (High to Low Probability):
Position 1005: 0.9705704996593403
Position 195: 0.8985804252814089
Position 1464: 0.7530907003283485
Position 3663: 0.6686300122733488
Position 4266: 0.4882599388999994
Position 4220: 0.4278532350944538
Position 3625: 0.1609115666334489
Position 1485: 0.05395984434783444
Position 1231: 0.04608683243476937
Position 331: 0.03248825319633554
Position 167: 0.03226421659349859
Position 280: 0.010416517464979276
Position 619: 0.008029629569389225
Position 805: 0.007081291811623548
Position 1414: 0.006982485805723442
Position 215: 0.005556882030180456
Position 193: 0.0025885560854606486
Position 245: 0.002521836235136913
Position 756: 0.002444461217739217
Position 628: 0.0023893904611376852
Position 815: 0.0017772706776221694
Position 261: 0.0016134619257940647
Position 124: 0.0015928648678614511
Position 1212: 0.0014970226282728255
Position 139: 0.001283960292356927
Position 487: 0.0011634225794471661
Position 791: 0.0007021769484315312
Position 928: 0.0004250858968212383
Position 4189: 0.0004012055379592901
Position 765: 0.00018443466230852788
Position 1009: 1.1617303820812064e-05
Position 3667: 3.4168677023265475e-06
Position 199: 6.146000810485352e-07
Position 639: 5.020333030079681e-07
Position 52: 4.4553631009174877e-07
Position 79: 4.0533492963765337e-07
Position 96: 4.038535845323815e-07
Position 99: 1.4434727756792864e-07
Position 47: 7.83392259137284e-08
Position 84: 7.636186715325863e-08
Position 7: 6.109132253210242e-08
Position 5: 1.168700779940717e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4591: 0.9510142182021726
Position 900: 0.9375964927239568
Position 4109: 0.8940945107119741
Position 3453: 0.466773435648913
Position 1275: 0.43672760722241855
Position 3531: 0.264145308100757
Position 1334: 0.2533290340851978
Position 3546: 0.09615289693942122
Position 1298: 0.06894277522397305
Position 4568: 0.042900280493183
Position 1314: 0.04131315436235348
Position 716: 0.020018109128770285
Position 923: 0.01604181106417161
Position 869: 0.014336139228445044
Position 1040: 0.01198538878397406
Position 1106: 0.010397886662416752
Position 1354: 0.00837173858497465
Position 4184: 0.007099830836941438
Position 3988: 0.0068553042814573665
Position 4117: 0.006733369151986712
Position 4093: 0.005526733042595706
Position 1154: 0.004029223056735821
Position 963: 0.003623000551031544
Position 1385: 0.003498688890301895
Position 919: 0.0027475969820073055
Position 733: 0.002485460141762277
Position 3246: 0.0024733550854091433
Position 1149: 0.0022718106162261283
Position 3920: 0.002039417949288403
Position 491: 0.001943659162530565
Position 1255: 0.0019113764904058561
Position 1111: 0.0014190750393643196
Position 752: 0.0006434518492324995
Position 408: 0.0003768065605632185
Position 775: 0.0002797502709305386
Position 238: 0.00023583689388322675
Position 1202: 0.00019512423457879063
Position 2155: 0.00018937048509429583
Position 770: 0.0001829255534579493
Position 1182: 0.00016857922198784336
Position 411: 0.00010646304575796887
Position 721: 9.751889139271997e-05
Position 618: 8.915985677656288e-05
Position 583: 8.999847946584167e-07
Position 580: 6.729855881662409e-07
