Gene = Tex35
index = 1071
Annotated 5SS: [ 120  808 1461 3620 4307 8191 8571 8947]
Annotated 3SS: [ 762 1391 3562 4246 8125 8386 8902 9243]
SMsplice 5SS: [ 120  808 1461 4307 8191 8571]
SMsplice 3SS: [ 762 1391 4246 8125 8386 8902]
top_k =  100
Partition function (log Z): -6.054507086033403

Sorted 5' Splice Sites (High to Low Probability):
Position 8191: 0.9155120790969916
Position 4307: 0.8218063508179416
Position 8571: 0.8043159029291619
Position 1461: 0.7514224311950162
Position 808: 0.7203970384792157
Position 5050: 0.5032420524074374
Position 3620: 0.4238781215241071
Position 5298: 0.38441207486307516
Position 120: 0.3697803994519367
Position 8947: 0.1968678028482863
Position 3578: 0.195804142789136
Position 522: 0.16811363809189292
Position 469: 0.1567075447271199
Position 5008: 0.10945251531365618
Position 5377: 0.09520129903441368
Position 146: 0.07345115503278937
Position 630: 0.0659370522028561
Position 209: 0.05273565356359161
Position 326: 0.043816117643304446
Position 596: 0.02912981227174334
Position 4627: 0.012622958238348834
Position 682: 0.007162783267029349
Position 659: 0.006812898019452448
Position 1097: 0.005887062363112168
Position 859: 0.005799070443514321
Position 364: 0.003402880692298736
Position 919: 0.0029917402646149885
Position 269: 0.0018094216555366099
Position 666: 0.0016395679796164528
Position 47: 0.001382824615981893
Position 8830: 0.0008859501609550255
Position 157: 4.601005347226618e-05
Position 83: 1.599312269881316e-05
Position 11: 9.58768800679174e-06
Position 133: 8.339201110832551e-06
Position 201: 5.628635516574386e-06
Position 15: 5.626576896948678e-06
Position 131: 3.619929518347618e-06
Position 36: 1.2285173232493915e-06
Position 55: 6.293619992834843e-07
Position 23: 1.0732231019986458e-07
Position 39: 3.5436976940603645e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8125: 0.9402816012166183
Position 8386: 0.8744853508579624
Position 4246: 0.8218063508179417
Position 1391: 0.7315187195791581
Position 4911: 0.5571586380127248
Position 762: 0.5233110853497225
Position 5213: 0.4148549419964498
Position 8815: 0.408243521276568
Position 3466: 0.3596646449045222
Position 8902: 0.329149359386148
Position 9034: 0.20373479994782223
Position 9246: 0.12890324427013677
Position 3502: 0.10707251451139879
Position 3562: 0.08585162480891961
Position 5234: 0.07248053171691436
Position 3404: 0.0670934800884026
Position 4889: 0.059542969985185525
Position 746: 0.056928771626915474
Position 681: 0.039102141746845204
Position 239: 0.03079222305968901
Position 595: 0.023630628283666532
Position 1299: 0.017880350467235514
Position 614: 0.015697435698538962
Position 8724: 0.012292944863216044
Position 268: 0.011119410782928616
Position 9243: 0.008565664797163048
Position 4438: 0.006632453915367103
Position 4581: 0.005990504322981719
Position 358: 0.005022129873684746
Position 965: 0.004353931007150627
Position 421: 0.003849051646776136
Position 572: 0.002482197356686053
Position 1262: 0.0020692216323825808
Position 440: 0.0006599796102955874
Position 1407: 0.00015024784330870734
Position 330: 5.073064311972621e-05
Position 300: 4.408092399427869e-05
Position 426: 4.4012976937985925e-06
Position 363: 1.9334185156932333e-06
Position 468: 1.3434673846443314e-06
Position 375: 9.082692838083934e-07
Position 297: 3.233840621419185e-07
Position 306: 3.2160775909514594e-07
Position 332: 2.6505253457492445e-07
Position 248: 1.7250419088951392e-07
