Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  100
Partition function (log Z): -5.513573621361039

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.9659112206798299
Position 2894: 0.9065617464343131
Position 1684: 0.8063955333686895
Position 215: 0.3435879066283342
Position 4107: 0.28031562336376403
Position 290: 0.17686579535891805
Position 355: 0.16692215763183058
Position 209: 0.12784269865583814
Position 1230: 0.06828041532516654
Position 5229: 0.06391260067413206
Position 296: 0.05596147469173604
Position 4206: 0.05328149465815156
Position 1676: 0.03919545302590212
Position 750: 0.024484234919351523
Position 2778: 0.020708995942480834
Position 836: 0.01903530221794338
Position 799: 0.015370800062478734
Position 29: 0.01429551718467412
Position 1663: 0.010919558645457355
Position 460: 0.009774977693378982
Position 206: 0.009221531618616892
Position 5223: 0.00847909372216751
Position 1061: 0.008195188804093295
Position 5267: 0.006561953977856097
Position 200: 0.00553409032218194
Position 1974: 0.004917565266059714
Position 1588: 0.003921114582171113
Position 298: 0.0035385643954075705
Position 1994: 0.0030372708587838226
Position 682: 0.0025832491495622937
Position 543: 0.0021087604729534064
Position 3443: 0.001097488897654508
Position 4577: 0.0009206352047488933
Position 321: 6.710415909121667e-05
Position 508: 6.367293756314809e-05
Position 329: 4.86841133184175e-05
Position 14: 3.627652701913515e-05
Position 302: 3.2589347140523245e-05
Position 442: 3.247210870261152e-05
Position 80: 1.1663498688842365e-05
Position 540: 6.570722847875576e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2081: 0.9472100773184869
Position 1532: 0.7804927551254942
Position 6147: 0.4704349718715451
Position 2796: 0.4622077898630967
Position 2765: 0.3589093108758768
Position 3961: 0.27720154882018033
Position 5025: 0.24974798546171875
Position 4187: 0.1591409506245327
Position 4149: 0.11108775214617035
Position 2626: 0.09142684476308394
Position 1567: 0.07756290051866471
Position 3938: 0.0730272019693954
Position 609: 0.05443282170910693
Position 6156: 0.02164881119017735
Position 1909: 0.01553819261449987
Position 4252: 0.009979604234486128
Position 3561: 0.00972090524868792
Position 2711: 0.008870412215947365
Position 6001: 0.007979124882150778
Position 2832: 0.005928110984973825
Position 2572: 0.005718833656863528
Position 1994: 0.005566530979963192
Position 4659: 0.005131421881394733
Position 2153: 0.0047713611214386074
Position 4576: 0.003670895529175991
Position 3599: 0.0031469564138316584
Position 2236: 0.002414746162436025
Position 951: 0.0018389671652261441
Position 3732: 0.0018119647972186374
Position 2634: 0.0008148118198044934
Position 4480: 0.0006025064285070373
Position 3971: 0.0004601706494830465
Position 3373: 0.0004056918444557685
Position 3356: 0.00030100438593770395
Position 3306: 0.00024493551588006387
Position 2042: 0.00024354117037055973
Position 2881: 0.00015188324538753376
Position 3253: 0.000145857151380971
Position 2016: 4.1113973294657716e-05
Position 2654: 7.730022256474775e-07
Position 2661: 6.326596689494873e-07
Position 2586: 4.622062132118527e-07
