Gene = Dnttip2
index = 343
Annotated 5SS: [   91  2423  4497  6436  8106 10116]
Annotated 3SS: [  809  4357  6339  7940 10005 10668]
SMsplice 5SS: [   91  4497  6436  7861  8106 10116]
SMsplice 3SS: [ 4357  6339  7767  7940 10005 10668]
top_k =  100
Partition function (log Z): 7.129347581254621

Sorted 5' Splice Sites (High to Low Probability):
Position 4497: 0.999999999999999
Position 10116: 0.9959744562879124
Position 6436: 0.9805021667195876
Position 91: 0.9781019738193165
Position 8106: 0.9707363155896747
Position 7861: 0.6862884174594014
Position 5975: 0.39688051613063446
Position 7472: 0.37519120078491053
Position 2423: 0.2327331566626146
Position 1035: 0.129217300281599
Position 1411: 0.10786362224103913
Position 8442: 0.04954588590114316
Position 10421: 0.03198487106803547
Position 9759: 0.025694390736208716
Position 8060: 0.018059369975751423
Position 10551: 0.014417053449372398
Position 9556: 0.014231477764991502
Position 6697: 0.009089938782939663
Position 189: 0.005122805110290436
Position 478: 0.004680071290291456
Position 45: 0.004584959213331597
Position 8557: 0.0044275542919737735
Position 247: 0.004188723377963366
Position 700: 0.002177611988425333
Position 10135: 0.0015543287420787207
Position 10462: 0.0014586416640964034
Position 10107: 0.001295008619770896
Position 10764: 0.0005529978946776755
Position 10467: 0.0005171863132400472
Position 241: 0.0003838301440000097
Position 107: 0.0002636969301327469
Position 179: 0.00017404951346072065
Position 219: 0.00014510213298208816
Position 524: 5.0261455346166946e-05
Position 186: 3.086410978837113e-05
Position 443: 2.100611011925324e-05
Position 336: 1.8539809116377197e-05
Position 295: 1.7056928287080685e-05
Position 454: 1.471661204450614e-05
Position 34: 1.3624193151300306e-05
Position 286: 1.1107261951635695e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10005: 0.9927142837361317
Position 10668: 0.9916009014613714
Position 7940: 0.9796003830712753
Position 6339: 0.9786191579288874
Position 4357: 0.9565255547714134
Position 7767: 0.6407066571851595
Position 5890: 0.36704000974937456
Position 7366: 0.21126610681704355
Position 2268: 0.17522807617761485
Position 7403: 0.16392509396786692
Position 809: 0.12921730028159895
Position 1197: 0.056096539412161625
Position 8340: 0.047827538998718784
Position 10316: 0.04759895649202166
Position 2271: 0.046685726712009684
Position 7641: 0.045595728156671185
Position 4437: 0.04347444522858585
Position 5933: 0.02984050638125991
Position 1290: 0.027213614088302286
Position 9638: 0.025694390736208716
Position 1305: 0.01842397057641841
Position 9381: 0.014231477764991502
Position 2089: 0.010819353772990058
Position 7860: 0.009181334611721576
Position 6544: 0.009089938782939663
Position 10410: 0.0069137035775033
Position 1170: 0.006129498164156802
Position 8441: 0.0044275542919737735
Position 10030: 0.004138175911661016
Position 6104: 0.0018830087907008334
Position 8238: 0.0017183469024243659
Position 10287: 0.0016476261298517983
Position 9900: 0.0015039685267741534
Position 9960: 0.0006597852687483602
Position 10866: 0.0005598763792520569
Position 10680: 0.0001631656463634228
Position 10844: 8.933633498163146e-05
Position 10333: 4.855897005291193e-05
Position 10312: 4.1835236412620364e-05
Position 10634: 3.88193273654091e-05
Position 10462: 3.555104069090146e-05
