Gene = Izumo2
index = 599
Annotated 5SS: [ 233  389 1600 1790 6710]
Annotated 3SS: [  313  1512  1768  6585 11000]
SMsplice 5SS: [389]
SMsplice 3SS: [7802]
top_k =  100
Partition function (log Z): -9.634412221883558

Sorted 5' Splice Sites (High to Low Probability):
Position 389: 0.9399097746311601
Position 229: 0.4445889606148617
Position 1536: 0.41789353350951386
Position 824: 0.39801447462783623
Position 245: 0.23645511907514813
Position 1790: 0.17526086766251683
Position 4337: 0.16406985700764756
Position 6710: 0.1437234827285723
Position 1920: 0.07274823852549196
Position 233: 0.06510573681341249
Position 1600: 0.06338757291401796
Position 6645: 0.04945581554971493
Position 1455: 0.039880549403130884
Position 799: 0.03087524374916506
Position 171: 0.017867958366540256
Position 909: 0.016322517061245365
Position 1913: 0.015447351846968372
Position 607: 0.01477361643683309
Position 534: 0.009355857951345796
Position 78: 0.007975165352514134
Position 567: 0.002360068447685589
Position 249: 0.0019341087468798415
Position 102: 0.001757160022181723
Position 363: 0.0015061745563768692
Position 22: 0.0009920542572818113
Position 107: 0.0008897761007809283
Position 220: 0.0007441373200598568
Position 237: 0.0006944442678561943
Position 69: 0.0004646440709101942
Position 118: 0.00020799565341427778
Position 235: 0.00010715031302756718
Position 82: 8.01840735286686e-05
Position 334: 3.632159607540989e-05
Position 32: 3.3419356340315246e-05
Position 30: 1.023849620396617e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 7802: 0.9697506703706493
Position 313: 0.5582426313876782
Position 723: 0.437090761562685
Position 1292: 0.29943386863165805
Position 1512: 0.2329173954385674
Position 6585: 0.19317929827828717
Position 292: 0.17667496682551245
Position 4255: 0.16406985700764756
Position 1768: 0.12855835927996664
Position 1642: 0.07607926578833336
Position 1624: 0.053256847572187085
Position 474: 0.018011524506157523
Position 1660: 0.012813929767147797
Position 711: 0.006100066849390536
Position 857: 0.003112033871348491
Position 730: 0.0021676920479920068
Position 2386: 0.001975518928073894
Position 697: 0.0011353194060231913
Position 478: 0.0001489329534404588
Position 252: 0.00011537048347903597
Position 495: 9.4742821932721e-05
Position 334: 1.4779528558954833e-07
Position 351: 1.3897381323921292e-07
Position 259: 7.144354869345792e-08
Position 197: 6.758589611930856e-08
Position 257: 3.67113743089925e-08
Position 358: 2.4438576046344265e-08
Position 150: 1.7003816299440042e-08
Position 372: 1.3375772097854223e-08
