Gene = 4930523C07Rik
index = 52
Annotated 5SS: [  370 26420]
Annotated 3SS: [26315 30646]
SMsplice 5SS: [  370   642 26420 27998 28233]
SMsplice 3SS: [  548 26315 27851 28100 30646]
top_k =  100
Partition function (log Z): -18.05937669301946

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9656298759410449
Position 642: 0.8991620553240725
Position 71: 0.4118397229537186
Position 1407: 0.1134612891607448
Position 5971: 0.032608476377527146
Position 1437: 0.00273289542846158
Position 151: 0.0025287019533648874
Position 691: 0.0019071655408320037
Position 156: 0.0016238092913950482
Position 389: 0.0009529755002894732
Position 120: 0.0002905974973280614
Position 486: 0.00026664315855308386
Position 374: 0.00011088160936147499
Position 138: 4.4824588168436837e-05
Position 106: 3.785644504805597e-05
Position 40: 2.0780799389578462e-05
Position 42: 1.712497181421041e-05
Position 206: 9.094825438883138e-06
Position 52: 8.765429641652721e-06
Position 54: 7.281524131168627e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 548: 0.8971527971178489
Position 9896: 0.7134696449361368
Position 253: 0.21110668153872594
Position 303: 0.07906868071234587
Position 1369: 0.07051107485816333
Position 1693: 0.06545299071769743
Position 226: 0.053935341034079556
Position 5814: 0.048709768316732675
Position 1064: 0.04681215415310888
Position 5327: 0.035580705246848116
Position 1638: 0.03415339380852231
Position 5722: 0.019047312848112497
Position 5999: 0.017727399002449667
Position 3053: 0.01689329728969918
Position 4113: 0.012073066135767498
Position 550: 0.010984814986152803
Position 141: 0.009623407838620111
Position 5074: 0.008502755846810234
Position 6773: 0.00823213697494399
Position 167: 0.008093491584190718
Position 2484: 0.0069181496107340295
Position 1282: 0.00652989403021455
Position 138: 0.005027466937854789
Position 312: 0.004476331250136362
Position 5523: 0.004467772157804045
Position 3374: 0.003787061234089661
Position 1124: 0.0034622450762958616
Position 2394: 0.0034495964557021957
Position 3107: 0.002952471677812138
Position 1300: 0.002868888896897669
Position 4556: 0.0024017686638542284
Position 171: 0.00230157636830098
Position 952: 0.0022555193083329352
Position 144: 0.002078025136873411
Position 179: 0.0019278811515521222
Position 325: 0.0014396745631027332
Position 3002: 0.001278807990839739
Position 272: 0.0009239015101465156
Position 1522: 0.000844446839150857
Position 283: 0.0007957224557196496
Position 269: 0.0007337400824152916
Position 265: 0.0007044231304440716
Position 1148: 0.0006710609722714546
Position 1163: 0.0005403368011059225
Position 1317: 0.0005250118898569916
Position 263: 0.000495474913080579
Position 460: 0.00038707228731761894
Position 1081: 0.00037118035987323455
Position 513: 0.0002747032546861408
Position 1180: 0.00019316822782929814
Position 314: 0.00018428704147657897
Position 350: 0.0001672482191266424
Position 525: 0.0001427381888889572
Position 259: 0.00011400547160665998
Position 463: 8.057085119342881e-05
Position 275: 7.586112547006898e-05
Position 1389: 6.980908944176355e-05
Position 146: 6.386086007617346e-05
Position 510: 3.620004795484503e-05
Position 331: 3.223464852969055e-05
Position 619: 2.7792348205864273e-05
Position 612: 1.9675639858340836e-05
Position 369: 9.88312443788525e-06
Position 600: 8.225474595821866e-06
Position 445: 8.10310290019807e-06
Position 327: 4.133850407691884e-06
Position 641: 1.8389258730075985e-06
Position 465: 6.212903533891433e-08
