Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  100
Partition function (log Z): 10.70181711394499

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.999991047056128
Position 7928: 0.9749438628726421
Position 6015: 0.9740741628921774
Position 5487: 0.9044608772425401
Position 940: 0.8918237583498674
Position 10469: 0.5573683571016108
Position 9648: 0.4552303088486546
Position 326: 0.40728800035201107
Position 189: 0.37839834477502954
Position 571: 0.3476172985346394
Position 10584: 0.2781765769558743
Position 419: 0.1839001858826723
Position 632: 0.17684083472075302
Position 5763: 0.14818107171258796
Position 4669: 0.1277494678652985
Position 3352: 0.11276516586407709
Position 8246: 0.06136982317906334
Position 10395: 0.04746080725946097
Position 925: 0.04182782918769573
Position 5846: 0.02401826308500909
Position 5432: 0.012516836338157554
Position 996: 0.011471192245376637
Position 7360: 0.00630558054650295
Position 8095: 0.0047479224768603705
Position 994: 0.0033630906917550395
Position 698: 0.002782236491474997
Position 6305: 0.0023694787498631954
Position 11221: 0.0021262278254520544
Position 1731: 0.0017569593641464654
Position 3703: 0.0013653505295046265
Position 3694: 0.0012322642496106174
Position 4633: 0.0009810361295678033
Position 4272: 0.0006147422961556948
Position 4470: 0.0005859996479194092
Position 6089: 0.0005440725879586273
Position 7991: 0.00020519990965213323
Position 330: 0.00018400902680561896
Position 180: 0.00014998907201194348
Position 231: 3.8663941740000976e-05
Position 174: 1.840636750805333e-05
Position 622: 1.390885332011333e-05
Position 3824: 6.134009266877307e-06
Position 130: 1.011198190143669e-06
Position 43: 1.0081797542212708e-06
Position 265: 8.829981038485279e-07
Position 59: 4.533260325642057e-07
Position 65: 4.445091142981694e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9956035654440791
Position 5914: 0.9432235343773098
Position 827: 0.9183756551925826
Position 5382: 0.9157961144254858
Position 10322: 0.9150791272746428
Position 7850: 0.8775335453265621
Position 11640: 0.5928311687061022
Position 9547: 0.4404854135952285
Position 401: 0.4366115820275131
Position 10875: 0.2089716882769333
Position 3273: 0.11276516586407725
Position 11378: 0.10588856478547437
Position 7820: 0.08162941027230476
Position 4591: 0.07550159360234915
Position 8157: 0.07366759313047334
Position 5569: 0.06287846168751479
Position 5486: 0.05011108380819325
Position 4543: 0.04015273798488944
Position 5940: 0.03057958418664123
Position 505: 0.02949524495446736
Position 9552: 0.023791066335529704
Position 834: 0.021583653951885932
Position 11260: 0.020889348251731773
Position 7775: 0.01720792089467683
Position 5669: 0.01461697439600447
Position 5733: 0.014274443041818314
Position 5550: 0.01413280499613065
Position 294: 0.012897035135797218
Position 4523: 0.009712994078523874
Position 11298: 0.008847850213361725
Position 432: 0.008330931451432948
Position 774: 0.00754283605983444
Position 5750: 0.007106609069195181
Position 7854: 0.006683751096588572
Position 11648: 0.005267701512734058
Position 5676: 0.0051701173715588975
Position 3603: 0.0043964345559211904
Position 5553: 0.003634552893499598
Position 4396: 0.003433647901265311
Position 7205: 0.003189996577349436
Position 10815: 0.0027665856353406085
Position 3770: 0.002594795844510354
Position 473: 0.0023635903961443
Position 7132: 0.0023598526058920283
Position 1544: 0.001756959364146466
Position 445: 0.0016627741819163393
Position 298: 0.0014342588566335168
Position 6153: 0.00132474918387786
Position 5334: 0.0011815991552125314
Position 511: 0.0011208786157433427
Position 5703: 0.0010894044498658904
Position 6234: 0.0010447295659853353
Position 439: 0.0009519420328462337
Position 4088: 0.0008881155702373065
Position 466: 0.0007701981221340301
Position 6946: 0.0007557313632614865
Position 418: 0.0005303812904718956
Position 535: 0.00052189565310317
Position 458: 0.0004622717484800378
Position 451: 0.0003726514131312663
Position 291: 0.00027574526744401825
Position 4349: 0.00024170143206267143
Position 413: 0.00013799918418912395
Position 776: 9.880643518128889e-05
Position 263: 9.715007385658605e-05
Position 514: 6.622815627343544e-05
Position 7780: 5.943076616161825e-05
Position 8037: 2.8920355426513593e-05
Position 254: 4.871587174480126e-06
Position 314: 4.477760692633226e-06
Position 228: 2.432618082829501e-06
Position 251: 2.0514180554994618e-06
Position 239: 9.793715452503377e-07
Position 247: 8.081366139168209e-07
Position 308: 6.845761130886682e-07
Position 265: 6.401628916352614e-07
Position 4248: 4.553696136955408e-07
Position 338: 2.0508719292654255e-07
Position 326: 1.7991311128210277e-07
Position 330: 1.398969403944015e-07
Position 316: 1.2952832048122238e-07
Position 303: 1.1288981991427362e-07
Position 335: 9.918796195209995e-08
Position 118: 1.3420311247130166e-08
Position 174: 1.2947968728217933e-08
