Gene = Ino80e
index = 578
Annotated 5SS: [ 134  363  599 3965 4163 4613]
Annotated 3SS: [ 291  545 3885 4050 4495 8846]
SMsplice 5SS: [ 134  363 3965 4163 4613]
SMsplice 3SS: [ 291 3885 4050 4495 8846]
top_k =  100
Partition function (log Z): 4.903659936830609

Sorted 5' Splice Sites (High to Low Probability):
Position 363: 0.9954597209702457
Position 4613: 0.9840871931044517
Position 134: 0.9830171212062296
Position 3965: 0.9510288288975024
Position 4163: 0.9237419670659668
Position 599: 0.6571099306802298
Position 4916: 0.39029042793105795
Position 2107: 0.15617666667814156
Position 4236: 0.06465682253964747
Position 7746: 0.06213685304950257
Position 213: 0.012983401268912285
Position 204: 0.002086405920247822
Position 467: 0.0018390014507999423
Position 490: 0.0016100738658925138
Position 164: 0.0011763972457245436
Position 346: 0.0009506056759210308
Position 4295: 0.00037844584489968514
Position 154: 0.00025478844523039323
Position 121: 0.00017099143222172833
Position 4623: 0.000134478813955547
Position 146: 0.0001123785426151849
Position 138: 0.00011049138316186641
Position 392: 6.276225887953025e-05
Position 191: 4.1189026161721527e-05
Position 422: 4.063515939939357e-05
Position 375: 2.994316190867944e-05
Position 201: 1.5516322705127653e-05
Position 217: 1.0122535279093112e-05
Position 162: 8.69998283669771e-06
Position 471: 7.567625429822074e-06
Position 12: 5.535088443076274e-06
Position 77: 3.848559887527418e-06
Position 157: 1.314050332461969e-06
Position 229: 6.033937198645077e-07
Position 50: 5.562080473841071e-07
Position 35: 3.292197643508947e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 291: 0.9486519429140303
Position 3885: 0.8571882563876434
Position 4050: 0.8544592085268397
Position 4786: 0.5025153029284344
Position 4495: 0.49792456469443624
Position 556: 0.33932816521780096
Position 545: 0.29977285077338367
Position 4383: 0.24045473647073323
Position 8846: 0.23668674748603685
Position 4546: 0.2337332822605413
Position 8954: 0.19897232075879925
Position 8993: 0.176291464285671
Position 7964: 0.11132799796567715
Position 2055: 0.07897363732032704
Position 4115: 0.06635981717890947
Position 7666: 0.06213685304950254
Position 3830: 0.06021219202996278
Position 4092: 0.05300454295150828
Position 5807: 0.047140258957017796
Position 270: 0.046664558904297736
Position 1847: 0.04204227152602978
Position 8711: 0.042036730457033024
Position 3823: 0.035629041535996865
Position 8776: 0.025664348552475954
Position 8505: 0.022859299173467715
Position 4327: 0.017202020586578205
Position 433: 0.013308292068206173
Position 1963: 0.013017564639966167
Position 2069: 0.011926326966749253
Position 1886: 0.010216866225069302
Position 7144: 0.008885460527698723
Position 4129: 0.008101300215586173
Position 5259: 0.006723548531003147
Position 4054: 0.004851705521569853
Position 294: 0.004094857636770887
Position 5838: 0.003231826509683339
Position 570: 0.002707409329677631
Position 4830: 0.0025879651455497
Position 479: 0.0017926107941711631
Position 209: 0.00026676607278704894
Position 4386: 0.0002221736116738293
Position 309: 0.00015407598379052966
Position 489: 0.00011295597905434367
Position 451: 7.983162898312446e-05
Position 300: 6.451628170351322e-05
Position 315: 5.316658860575469e-05
Position 4333: 5.205094695379704e-05
Position 224: 1.168872952776458e-05
Position 457: 1.120835035994221e-05
Position 220: 9.394519571218523e-06
Position 312: 8.413546943827476e-06
Position 403: 6.421618460754123e-06
Position 345: 4.9044347554931595e-06
Position 320: 3.1543912341696556e-06
Position 217: 1.6499867756573724e-06
Position 226: 5.452450769369404e-07
Position 360: 2.7765828487635144e-07
Position 355: 2.704046789091999e-07
Position 324: 1.6212963770342492e-09
