Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  100
Partition function (log Z): -8.922039487050613

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.8680984361129294
Position 1898: 0.6636071206480838
Position 744: 0.6192406004890741
Position 100: 0.51020403443466
Position 1521: 0.41724410023319414
Position 185: 0.059626489260828947
Position 55: 0.02140632840400034
Position 312: 0.018513538102035598
Position 549: 0.008474300049196836
Position 374: 0.005811972392448682
Position 1119: 0.0032904427536869355
Position 527: 0.0008848657962373149
Position 246: 0.0008087799648197162
Position 150: 0.0006802251422100789
Position 170: 0.0006392694398404862
Position 219: 0.0004626890820207734
Position 191: 0.00026836397726334537
Position 142: 0.00025783899680273707
Position 193: 0.00018734697844018837
Position 120: 0.00012842193921318865
Position 360: 0.00011363234790331603
Position 13: 8.690125089664225e-05
Position 287: 3.0047300631153183e-05
Position 357: 2.9942884767726794e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1777: 0.6653750873166819
Position 619: 0.6334302092316546
Position 1971: 0.5287122020419364
Position 430: 0.4682996852576929
Position 1358: 0.35768141295174827
Position 1987: 0.22688951739017213
Position 1376: 0.09363767544812361
Position 365: 0.04054996027231021
Position 988: 0.030855910236990414
Position 442: 0.02763327491809996
Position 853: 0.01996877880078215
Position 2028: 0.01475336679377394
Position 1712: 0.014558339768660018
Position 1330: 0.014259011079517466
Position 1271: 0.011364072496165467
Position 587: 0.010336773731155316
Position 2000: 0.0063150968355867145
Position 2067: 0.0055894031878888275
Position 906: 0.0054665387657056
Position 682: 0.0051408928395731525
Position 2249: 0.004601263132131885
Position 856: 0.004564981499599926
Position 584: 0.00327667520525804
Position 2038: 0.0027120414195155084
Position 2210: 0.0020557339268659613
Position 279: 0.0016131749544350065
Position 452: 0.00011493249106206425
Position 215: 0.00011321573398086992
Position 311: 6.036000667557542e-05
Position 142: 4.531976370231913e-05
Position 341: 2.963973408600846e-05
Position 348: 2.932026198797708e-05
Position 385: 2.2580796271296936e-05
Position 189: 1.8271001885232444e-05
Position 733: 9.488864723822023e-06
Position 701: 8.412431291068397e-06
Position 653: 2.81879708245196e-06
Position 318: 2.4859641214040635e-07
