Gene = Brca2
index = 186
Annotated 5SS: [  461   650  7068  8548  9104  9466  9773 12013 12921 14508 20828 22361
 25381 26206 28384 29765 30478 31880 34387 34616 35882 37567 37962 38194
 44500 45139]
Annotated 3SS: [  544  6839  8438  9053  9424  9660 11962 12808 13400 16018 22264 25310
 25858 28201 29576 30306 31524 34230 34470 35759 37373 37797 38054 44257
 44976 46308]
SMsplice 5SS: [   64   650  3827  7068  8548  9584  9773 12013 12921 30497 31880 34387
 34616 35882 37567 38194 41049 45139]
SMsplice 3SS: [  544  3736  6839  8438  9424  9660 11962 12808 30375 31524 34230 34470
 35759 37373 38054 40956 44976 46537]
top_k =  100
Partition function (log Z): -11.250000909419335

Sorted 5' Splice Sites (High to Low Probability):
Position 12013: 0.9642092359202208
Position 650: 0.9211976634860697
Position 9773: 0.9109723051199757
Position 8548: 0.9089504105267328
Position 7068: 0.8922319356658113
Position 9584: 0.7221006710699477
Position 3827: 0.7176322194472
Position 12921: 0.6503550631715251
Position 2354: 0.5572674489704013
Position 1447: 0.46517206168685665
Position 64: 0.3306549079458148
Position 9104: 0.29393663673432324
Position 60: 0.2301065247079697
Position 267: 0.12405303943954829
Position 461: 0.11488999936861838
Position 2517: 0.09050043429264244
Position 230: 0.08037252466550308
Position 675: 0.07803987982840936
Position 9466: 0.06685133300075738
Position 13308: 0.05498165489156728
Position 9493: 0.05281146528726124
Position 10312: 0.04496914656145895
Position 13908: 0.04360520875644694
Position 4131: 0.03541936846362327
Position 74: 0.03273753537929712
Position 321: 0.023699001740935914
Position 269: 0.018319251340771774
Position 2406: 0.017915867849553242
Position 2350: 0.017118268627522876
Position 14508: 0.015596978974708674
Position 2117: 0.015058514158192492
Position 179: 0.014428185591348619
Position 4482: 0.014009410069733753
Position 3902: 0.013191483486673414
Position 5423: 0.01276965852388644
Position 108: 0.011916269667911433
Position 223: 0.008451185284778019
Position 1301: 0.008393524832764194
Position 297: 0.007892867192005507
Position 100: 0.005830133229444079
Position 2157: 0.004692661392559142
Position 2068: 0.004129491133096745
Position 85: 0.0035596019612621085
Position 1796: 0.0031145432153863025
Position 316: 0.0029803463487734745
Position 273: 0.0022879564787029565
Position 193: 0.002199767390847396
Position 291: 0.0020648152784963772
Position 28: 0.00202259655051923
Position 216: 0.0011810124860295276
Position 15: 0.0010490513436705229
Position 249: 0.0009575047596714882
Position 1139: 0.0009545976776487476
Position 241: 0.0009493402722237744
Position 722: 0.000762456685521219
Position 370: 0.00038338004983261054
Position 360: 0.000363183198660679
Position 1111: 0.00019521219682630986
Position 1159: 0.0001570219776994
Position 1310: 4.7840929561554205e-05
Position 97: 2.0265846903281164e-07
Position 76: 8.81778986545542e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 544: 0.9973394107970405
Position 9660: 0.9149125976453453
Position 8438: 0.9089504105267332
Position 6839: 0.8922319356658106
Position 16018: 0.7952777578137293
Position 11962: 0.7924509104172873
Position 3736: 0.7308237029338741
Position 9424: 0.697407649012375
Position 12808: 0.6513420833413445
Position 2238: 0.45706399017463367
Position 1254: 0.38600332979365437
Position 2278: 0.2257380295654857
Position 13400: 0.1579654982611785
Position 9372: 0.1443558203455913
Position 9053: 0.106338647189661
Position 11917: 0.09861259219681857
Position 8768: 0.09503051321224794
Position 11941: 0.0769592410601491
Position 8914: 0.06409932541047131
Position 13236: 0.05933974015745238
Position 13866: 0.05773508600455555
Position 1403: 0.04513903057836397
Position 10205: 0.04496914656145892
Position 3961: 0.03541936846362327
Position 9031: 0.0284681509219429
Position 1354: 0.01678590482550208
Position 14402: 0.015596978974708702
Position 1950: 0.014335485691225712
Position 5329: 0.01276965852388644
Position 1205: 0.012282615042031701
Position 1158: 0.010991612479234004
Position 4379: 0.00947487983481883
Position 13953: 0.009016850238249668
Position 13546: 0.007244450534459896
Position 2029: 0.006901779849583228
Position 170: 0.0062630620697327515
Position 449: 0.0057028152650811905
Position 349: 0.005073191898200131
Position 4291: 0.004534530234914939
Position 15790: 0.003266660189164943
Position 1893: 0.0026434011430394224
Position 202: 0.0024746996457589493
Position 1061: 0.002355443409964847
Position 1615: 0.0021025988285629524
Position 141: 0.0016489659874781492
Position 134: 0.0015626639410327378
Position 1275: 0.001353104617294453
Position 137: 0.00116255914915007
Position 1639: 0.000701771713126401
Position 320: 0.0007017283106948869
Position 184: 0.0005564697256402198
Position 377: 0.00048588118540864337
Position 167: 0.00037876725970797053
Position 1551: 0.00031017267369694453
Position 961: 9.045806743376176e-06
Position 1406: 1.7274856764083463e-07
Position 630: 5.7274077744508386e-08
