Gene = Treh
index = 1139
Annotated 5SS: [  108  7928  8193  8361  9500  9729  9933 10143 10389 10727 11493 11814
 12149 12448]
Annotated 3SS: [ 7826  8047  8272  9398  9635  9815 10019 10338 10531 11274 11701 12035
 12393 12642]
SMsplice 5SS: [  108  1656  7928  8193  8361  9500 10389 10727 11814 12149 12448]
SMsplice 3SS: [ 1566  7826  8047  8272  9398 10338 10531 11701 12067 12393 12642]
top_k =  100
Partition function (log Z): 8.677987368962002

Sorted 5' Splice Sites (High to Low Probability):
Position 7928: 0.9993901553773584
Position 8193: 0.9717586418512434
Position 8361: 0.9580614634105133
Position 11814: 0.955711972894078
Position 10727: 0.9533628340537179
Position 108: 0.8759167657977438
Position 12149: 0.8535770535197398
Position 9500: 0.809682153353009
Position 12448: 0.7504982140777171
Position 10389: 0.6939568172969801
Position 4589: 0.524387527594626
Position 688: 0.3827521781243371
Position 10143: 0.29083730878645414
Position 8676: 0.23867020388611013
Position 2010: 0.22143239159811265
Position 12507: 0.21437310115484445
Position 8697: 0.20593183698088102
Position 9933: 0.17826015093893371
Position 4549: 0.17491048750846883
Position 2311: 0.09779966873794846
Position 12163: 0.07113731387798938
Position 11605: 0.05878683807111042
Position 10657: 0.046637165946282796
Position 4311: 0.035882221058578384
Position 9729: 0.024092042696454156
Position 101: 0.020632164185352877
Position 12695: 0.020293536121368323
Position 9937: 0.008289836014702252
Position 9695: 0.005661241133077457
Position 116: 0.0034280423658517986
Position 427: 0.0023356290320462225
Position 1660: 0.002123325895683776
Position 649: 0.0012578162682964017
Position 275: 0.0010532930027596392
Position 8069: 0.0010102963882529614
Position 229: 0.0010068114378205097
Position 223: 0.0009239823143776296
Position 75: 0.00040207571315993204
Position 400: 0.0003670872192237637
Position 1649: 0.0002487616555542796
Position 699: 0.00023510968954077683
Position 127: 0.00012389924592537703
Position 782: 9.591103395633583e-05
Position 12462: 5.136103104569215e-05
Position 869: 4.4744721370863255e-05
Position 670: 1.904906795371001e-05
Position 12422: 1.46800375528954e-05
Position 1431: 1.3201540432232414e-05
Position 1002: 2.452287354131103e-06
Position 808: 2.008427202725931e-06
Position 129: 2.7456901676996343e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7826: 1.000000000000002
Position 8047: 0.973294562724027
Position 12393: 0.9375680502272006
Position 8272: 0.9344162848772877
Position 12642: 0.9304469960405652
Position 10531: 0.8654797412033989
Position 9398: 0.8306596172717725
Position 11701: 0.7992250480708305
Position 4444: 0.699298015103094
Position 10338: 0.6939568172969804
Position 12067: 0.6167791968550822
Position 9815: 0.26785164086162955
Position 500: 0.2537961752234964
Position 8595: 0.25165921694223176
Position 12035: 0.23722689419682794
Position 10019: 0.18820289928828432
Position 11662: 0.1564985778286937
Position 10637: 0.1345202587966022
Position 8577: 0.11315725182997037
Position 1869: 0.09813226709467253
Position 2182: 0.09206172441753477
Position 1766: 0.08364264772000662
Position 11454: 0.05878683807111042
Position 8441: 0.04700711389430272
Position 1566: 0.042029564334671574
Position 4141: 0.0358822210585784
Position 11889: 0.032630516878195154
Position 12767: 0.03129409512405358
Position 12082: 0.022940684389044983
Position 9785: 0.021332755590176052
Position 12336: 0.02122696302473525
Position 12903: 0.020402865948450862
Position 8279: 0.018621053383841943
Position 8529: 0.017884913377612003
Position 12646: 0.015784850012632492
Position 634: 0.015571779562430587
Position 11918: 0.015125422073132088
Position 8620: 0.012375539244566688
Position 406: 0.011725989320961186
Position 12212: 0.009997577705897926
Position 9635: 0.008775819910768147
Position 530: 0.00763166548242061
Position 12282: 0.006832044151365521
Position 12870: 0.006057356256296579
Position 2053: 0.0057379443204137156
Position 12780: 0.00562009393133006
Position 8288: 0.005317768168488206
Position 309: 0.0017407458249877278
Position 8246: 0.0009688116598067611
Position 8291: 0.00012008179222294853
Position 506: 5.4337394578958325e-05
Position 540: 5.195873482551424e-05
Position 524: 2.3682326738206923e-05
Position 1194: 1.3201540432232409e-05
Position 348: 2.6888095233529687e-06
