Gene = Gckr
index = 427
Annotated 5SS: [   99   740  1202  2046  2492  3065  3285  4671  7494  9026  9584  9838
 10251 10701 11353 11524 27033 28911]
Annotated 3SS: [  583  1132  1976  2417  2997  3230  4575  7387  8906  9484  9739 10173
 10603 11254 11439 26990 28775 29345]
SMsplice 5SS: [   99  2492  3697  4671  7494  9026  9584  9838 10701 11353 11524 27141
 28911]
SMsplice 3SS: [ 2352  3611  4575  7387  8906  9484  9739 10603 11254 11439 26990 28775
 29345]
top_k =  100
Partition function (log Z): 6.654928607021847

Sorted 5' Splice Sites (High to Low Probability):
Position 7494: 1.000000000000003
Position 10701: 1.000000000000002
Position 99: 0.9967296123353848
Position 11524: 0.9928920306063065
Position 9584: 0.9469490911178555
Position 2492: 0.8941201977623274
Position 9026: 0.8639297091515998
Position 4671: 0.7667409533839744
Position 11353: 0.71531067968437
Position 3697: 0.6863240038257509
Position 9838: 0.6434201254894637
Position 1202: 0.4279742414608075
Position 10251: 0.4194125197132583
Position 7211: 0.3491621415823225
Position 3065: 0.3197619592029621
Position 10306: 0.2363680504855242
Position 4657: 0.23325904661602814
Position 2046: 0.1568759545582786
Position 740: 0.15209705420860353
Position 10005: 0.12680828421995327
Position 3691: 0.08521758998535021
Position 3285: 0.08312837028996889
Position 13123: 0.06823378387442548
Position 9069: 0.028394056959396088
Position 9528: 0.02728022801817083
Position 6985: 0.02050728415069929
Position 11860: 0.019149260763753968
Position 11290: 0.016529651986237424
Position 10327: 0.016364891267080708
Position 3334: 0.014006615410182598
Position 6060: 0.011372931405505222
Position 10399: 0.0099102161745672
Position 9637: 0.009109946702949937
Position 11014: 0.008582594733402378
Position 7120: 0.007529975349711494
Position 478: 0.005935017807638044
Position 3836: 0.005675309062275442
Position 3121: 0.003068696717934548
Position 104: 0.0028987006795328507
Position 467: 0.0026282431777144817
Position 10415: 0.0024665246964074346
Position 430: 0.0022909439937845687
Position 9817: 0.0022698407323766706
Position 451: 0.0016744498056666572
Position 1143: 0.001602481317708637
Position 996: 0.0015500244203779621
Position 419: 0.000629562455989637
Position 592: 0.0005894847147602281
Position 9787: 0.0005779395590699179
Position 9810: 0.00032120178965066844
Position 56: 0.0002336096481396491
Position 66: 1.8593424858457624e-06
Position 148: 4.5569848212512194e-07
Position 14: 2.2839753013011924e-07
Position 223: 7.251579964003572e-08
Position 254: 2.1161920613694004e-08
Position 153: 9.967852205596649e-09
Position 22: 1.0199671808861888e-09
Position 31: 9.297226929074338e-10
Position 289: 7.90741003700489e-10
Position 29: 2.395764847895339e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10603: 0.9962867942079786
Position 11439: 0.98241595125799
Position 4575: 0.9774956007871671
Position 9484: 0.9379684510567035
Position 7387: 0.9334697275590774
Position 3611: 0.7695024393711646
Position 11254: 0.7213984993212558
Position 9739: 0.6459351605598824
Position 10173: 0.5889813009999254
Position 8906: 0.5620105599655926
Position 2352: 0.542494815017395
Position 1132: 0.4293483101388461
Position 2417: 0.34948886717009026
Position 2997: 0.2715091394890854
Position 7057: 0.2234606811265316
Position 12976: 0.21140840771261568
Position 8889: 0.19726617477068362
Position 15116: 0.18825871984413378
Position 17315: 0.16410836938032897
Position 9915: 0.1519347468195989
Position 583: 0.13943828282875867
Position 16525: 0.13247648714250404
Position 13024: 0.12504058253767264
Position 1863: 0.12001001822621239
Position 8940: 0.11572272204524053
Position 7013: 0.086416511722343
Position 3230: 0.06893559748585022
Position 7345: 0.06653027244092505
Position 3008: 0.058779662210485584
Position 13232: 0.056876775178088985
Position 7105: 0.04681492408315936
Position 10136: 0.04387183589613764
Position 12311: 0.04061150546637225
Position 11769: 0.03877956949882258
Position 1976: 0.03686593633206618
Position 14747: 0.028979284967956598
Position 9451: 0.02880834463087256
Position 11961: 0.02408849874635961
Position 4591: 0.022504399212835882
Position 6892: 0.020507284150699284
Position 13931: 0.02004835145952897
Position 10036: 0.019947760276452703
Position 13068: 0.017564610162470025
Position 8665: 0.017324309329479086
Position 9409: 0.016446996223442725
Position 3188: 0.013684506845621093
Position 12602: 0.013144035565065531
Position 6006: 0.011372931405505222
Position 386: 0.011163391737444326
Position 13466: 0.010047796141393707
Position 11191: 0.009386272566309193
Position 11183: 0.009219964521623578
Position 10867: 0.008582594733402378
Position 11635: 0.00853239520119444
Position 2834: 0.007056735590005687
Position 10102: 0.0065948425646769546
Position 11474: 0.005402834990845631
Position 295: 0.005322122589940237
Position 617: 0.005203116191813418
Position 3645: 0.005032032220839401
Position 11134: 0.003953142984960485
Position 10627: 0.0037132057920232107
Position 590: 0.0029237686310851696
Position 3791: 0.002682431281372269
Position 2207: 0.002136515574842007
Position 739: 0.0005977043296365197
Position 656: 0.0005784639745965923
Position 527: 0.0005542938207682233
Position 819: 0.0005363556334743086
Position 925: 0.00043302071780205477
Position 9355: 0.00041446991199934046
Position 323: 0.00026055853357399963
Position 9779: 0.00021940521530380643
Position 11659: 0.00020228312288109716
Position 622: 0.00018310971567007744
Position 11789: 0.00013861325014231354
Position 9605: 0.00013554581133239945
Position 688: 0.00011367960360808313
Position 709: 0.00010972645366925218
Position 602: 7.017097387744238e-05
Position 11509: 3.2455894577694894e-05
