Gene = Ugdh
index = 1163
Annotated 5SS: [  326  8534 11908 12500 12789 13315 15701 17472 18439 18929 19125]
Annotated 3SS: [ 8364 11805 12298 12590 13166 15605 17340 18304 18836 19013 21885]
SMsplice 5SS: [  326  8534 11908 12500 12789 13115 13315 14888 15701 17472 18439 18929
 19125 19418]
SMsplice 3SS: [ 8364 11805 12298 12590 13012 13190 14809 15605 17340 18304 18836 19013
 19297 21885]
top_k =  100
Partition function (log Z): 8.932606013926364

Sorted 5' Splice Sites (High to Low Probability):
Position 11908: 0.986077236395159
Position 15701: 0.9779503110114286
Position 19125: 0.9413196206348216
Position 8534: 0.9371552440278038
Position 18439: 0.936828712007248
Position 17472: 0.9274677429497873
Position 13315: 0.9242327372322717
Position 13115: 0.9057633189086017
Position 12500: 0.8883296290432989
Position 12789: 0.867799641193495
Position 14888: 0.78841997436806
Position 18929: 0.5691311907024234
Position 19418: 0.48634634418116957
Position 326: 0.46369653698091606
Position 369: 0.28724001432609764
Position 241: 0.24430239039015875
Position 17686: 0.17827637515078465
Position 19632: 0.14751700465681625
Position 19482: 0.10843139327390414
Position 14180: 0.09722214921930561
Position 14164: 0.06928906461164132
Position 14931: 0.06524120573414306
Position 2118: 0.05930461399073187
Position 20615: 0.04336253254150875
Position 14748: 0.03979026247492712
Position 19558: 0.02833770732896678
Position 17669: 0.02739284916300032
Position 16995: 0.026538257598513807
Position 16949: 0.026214352035801036
Position 9346: 0.023369680643715328
Position 12719: 0.022672391675034112
Position 15132: 0.02035364905350355
Position 17219: 0.017682326852203854
Position 22060: 0.013712656136066287
Position 19099: 0.01037944902341142
Position 18628: 0.005992570000548945
Position 12699: 0.005931015964702221
Position 479: 0.0034578147067243123
Position 13311: 0.002964633380366121
Position 13380: 0.00247955964179547
Position 13254: 0.0023703145045660652
Position 12710: 0.0023520606304454103
Position 12400: 0.002280136942976324
Position 14772: 0.0014612186980953346
Position 13067: 0.001398173305142281
Position 13060: 0.0008764857946842423
Position 13120: 0.0007164052917909196
Position 13891: 0.0006905642866282265
Position 245: 0.0006138838408542197
Position 13295: 0.0005077661324583915
Position 322: 0.0004076863713855362
Position 387: 0.00028167338386008426

Sorted 3' Splice Sites (High to Low Probability):
Position 15605: 0.977871635968972
Position 19013: 0.937263408223806
Position 8364: 0.9371552440278048
Position 11805: 0.9314218717868952
Position 18304: 0.9295643026153286
Position 17340: 0.9188260044244482
Position 21885: 0.9038900243331196
Position 12590: 0.9018072780728108
Position 12298: 0.7939962598435524
Position 13190: 0.7783740182180012
Position 19297: 0.701933613290272
Position 14809: 0.6736453807056052
Position 13012: 0.6476939412746393
Position 18836: 0.4578360992536433
Position 14049: 0.16651121383094702
Position 17569: 0.149761050652233
Position 13046: 0.13548101130902587
Position 12930: 0.11726707044924217
Position 18631: 0.09664799306336679
Position 12388: 0.0904389223894891
Position 14865: 0.08104191798504243
Position 14768: 0.07906887705491242
Position 13166: 0.0790189891333595
Position 19503: 0.07518595694038882
Position 2011: 0.05930461399073186
Position 14610: 0.05894719567275569
Position 11759: 0.054655364608263805
Position 19481: 0.050513462258081086
Position 13198: 0.047408239040184944
Position 20425: 0.043362532541508736
Position 16865: 0.034647831209801624
Position 17588: 0.03050900251336848
Position 18862: 0.026523730852613135
Position 9141: 0.023369680643715328
Position 17590: 0.01932943174076683
Position 17097: 0.017682326852203854
Position 19932: 0.016948109426564315
Position 16794: 0.015444460920238805
Position 19557: 0.013874372547386694
Position 14845: 0.011794627152231115
Position 13192: 0.011308377770488832
Position 13236: 0.01005011214542664
Position 17293: 0.008330713943019156
Position 19506: 0.008286910645043182
Position 14972: 0.0077262980481389906
Position 22695: 0.007487330568611049
Position 18263: 0.007264409391919573
Position 17262: 0.006380763989736164
Position 22242: 0.006225325567455238
Position 13216: 0.005915281441085246
Position 18543: 0.005263378659914368
Position 18592: 0.003288220307862157
Position 15101: 0.003042013710042891
Position 12618: 0.0026638929002041197
Position 16888: 0.00266031750427441
Position 13080: 0.002596298757973616
Position 12212: 0.002205488820658057
Position 12023: 0.0014051855583713895
Position 12061: 0.0012851445529946598
Position 12117: 0.0012787648212094125
Position 13686: 0.0006905642866282265
Position 13230: 0.0003551158432175292
Position 13201: 0.00012487729969353983
Position 15436: 7.867504245529484e-05
