Gene = Brap
index = 184
Annotated 5SS: [  286  1599  2929  4726 11636 14816 18277 18787 19364 22307 23912]
Annotated 3SS: [ 1436  2732  4535 11521 14666 18200 18647 19253 22216 23807 24565]
SMsplice 5SS: [  286  1599  4726 11636 14816 16938 18277 18787 19364 22307 23912]
SMsplice 3SS: [ 1436  4501 11521 14666 16841 18200 18647 19253 22216 23807 24565]
top_k =  100
Partition function (log Z): 10.684121044443863

Sorted 5' Splice Sites (High to Low Probability):
Position 1599: 0.9999999999999968
Position 4726: 0.9999999999999967
Position 11636: 0.9999999999999962
Position 19364: 0.9995190924333966
Position 22307: 0.9856350198042836
Position 286: 0.9662333223628298
Position 23912: 0.9636179314896743
Position 14816: 0.9622355298295182
Position 18787: 0.9057363010385396
Position 16938: 0.763142202688888
Position 18277: 0.5138135242917091
Position 2808: 0.1715812580124734
Position 2929: 0.1457629455358916
Position 19741: 0.13417839348036686
Position 21847: 0.1180585323058078
Position 1065: 0.09626180689031189
Position 22837: 0.09407714862918767
Position 20733: 0.03781316202403519
Position 24883: 0.03299019181253145
Position 720: 0.03288996774163667
Position 21893: 0.02677694968279911
Position 23550: 0.026773208850875106
Position 24218: 0.020262084782732247
Position 3853: 0.02010929958577783
Position 23953: 0.018622014502214092
Position 3729: 0.015873413863795767
Position 4378: 0.015604941980563426
Position 24245: 0.012565991946609683
Position 21412: 0.010985498872343655
Position 21331: 0.009734687924039724
Position 23454: 0.008551586838737428
Position 19713: 0.005731573699939509
Position 18692: 0.004327495334143728
Position 454: 0.004042278278255381
Position 24340: 0.003630601942708219
Position 24019: 0.0032592630000236227
Position 22376: 0.003178985520486838
Position 23178: 0.0026799202800051585
Position 20559: 0.002547524854084859
Position 25892: 0.0021306275898588575
Position 902: 0.0020752576721768997
Position 483: 0.0017480527216419358
Position 23192: 0.001521992744683793
Position 24083: 0.0006206052724393723
Position 19406: 0.00023160889886186266
Position 419: 2.9462101622444465e-05
Position 481: 1.4223577632938617e-05
Position 317: 1.093426090699388e-05
Position 476: 8.703723188026987e-06
Position 244: 7.949084490183235e-06
Position 208: 6.029701817747536e-06
Position 165: 4.74926773317693e-06
Position 371: 4.6468185767556455e-06
Position 35: 3.274613205464987e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11521: 0.9999999999999962
Position 19253: 0.9993767353316946
Position 22216: 0.9888140053247698
Position 24565: 0.9874705338931796
Position 23807: 0.9837670161168245
Position 14666: 0.9622355298295198
Position 18647: 0.7508696357538991
Position 16841: 0.7134918359777696
Position 4501: 0.6512348362564545
Position 1436: 0.5471405067141345
Position 18200: 0.5138135242917093
Position 4535: 0.3376841378009773
Position 1499: 0.23708198836377342
Position 1410: 0.20280118686152684
Position 21767: 0.14483548198860685
Position 18619: 0.14349760302975736
Position 2791: 0.10650663751911789
Position 22743: 0.08204856638129575
Position 19566: 0.07860898844534393
Position 2699: 0.07313055308839246
Position 988: 0.05619891604969798
Position 2732: 0.05537506011108139
Position 16862: 0.049650366711118596
Position 2678: 0.03845009641830441
Position 3701: 0.03598271344957356
Position 23388: 0.035324795689612554
Position 24080: 0.034086784111294934
Position 19612: 0.025088376425204856
Position 26045: 0.023997300514058677
Position 21150: 0.020720186796383377
Position 19643: 0.020569444688805887
Position 554: 0.019346997305992774
Position 2526: 0.019248937943447002
Position 20582: 0.01665860573383873
Position 4296: 0.01560494198056344
Position 19609: 0.014006096905450656
Position 4470: 0.011081025942564644
Position 2848: 0.009948586320865
Position 18415: 0.009607861877057762
Position 20488: 0.0095495812435842
Position 22659: 0.008574644926831153
Position 20555: 0.00800050109510169
Position 779: 0.0069324269356752
Position 2687: 0.006684711555491557
Position 1442: 0.0064858412483084
Position 881: 0.006482909155539702
Position 2874: 0.006357880703569003
Position 20670: 0.006151998805595435
Position 18458: 0.006088695711969159
Position 1502: 0.00600741359528923
Position 962: 0.006006760369140903
Position 25145: 0.005447688675957582
Position 23120: 0.004201913024688953
Position 23746: 0.00393329699375412
Position 25381: 0.003582347928704469
Position 22502: 0.0034539373210607798
Position 26193: 0.003351779449813249
Position 24969: 0.0030596796006046798
Position 24312: 0.0028289328187020187
Position 24244: 0.0028230596081831516
Position 819: 0.002206848968247595
Position 25781: 0.0021306275898588575
Position 2544: 0.001641739888096316
Position 19572: 0.0016370607155010266
Position 969: 0.001359533053907996
Position 25579: 0.001185971300201654
Position 564: 0.000790776424154838
Position 756: 0.0005625750243669327
Position 1540: 0.00048306321696501127
Position 576: 0.0004793694407096629
Position 1026: 0.0004327122943216592
Position 926: 0.00041497496160885003
Position 920: 0.000384117953512787
Position 847: 0.00037548784091323393
Position 1007: 0.00037231887348953483
Position 854: 0.0003153722712392202
Position 509: 0.0002855792116479621
Position 616: 0.00021331386010944146
Position 19145: 0.00019947690827254772
Position 19090: 0.0001744890922911813
Position 480: 9.325831405271215e-05
Position 514: 8.641050770279871e-05
Position 23549: 3.429373765380265e-05
