Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  100
Partition function (log Z): -5.9671351413948095

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9943747627826098
Position 525: 0.9109435083051649
Position 6730: 0.6514332707943916
Position 1575: 0.16360693887717476
Position 552: 0.089030817174358
Position 6141: 0.04759414549134241
Position 773: 0.03805002072866804
Position 1124: 0.03591572924403306
Position 777: 0.02873664443527724
Position 970: 0.01903637900040552
Position 351: 0.0018738477856375436
Position 182: 0.0016459221818012277
Position 202: 0.00034201271687478294
Position 362: 0.0002015922510498129
Position 99: 0.00010096526009372652
Position 1141: 0.00010031909347308128
Position 782: 9.576129171836688e-05
Position 842: 8.054635709341174e-05
Position 222: 5.272279718682987e-05
Position 67: 5.198505273776851e-05
Position 40: 5.0783615653630064e-05
Position 540: 2.2118030435432102e-05
Position 190: 1.9095729065444056e-05
Position 156: 1.128954858451546e-05
Position 295: 1.0400756020336655e-05
Position 343: 7.349736839997014e-06
Position 440: 3.5564900403127064e-06
Position 33: 3.889309772220096e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 434: 0.9092214835049566
Position 6449: 0.6559680180253515
Position 9125: 0.4743812015062399
Position 6552: 0.1272309219467827
Position 629: 0.12252657422249812
Position 8034: 0.08227293344858368
Position 1508: 0.0817158579606566
Position 9357: 0.07942452815560286
Position 439: 0.07632412283344135
Position 6011: 0.07302950327032542
Position 8005: 0.05611159203340567
Position 1285: 0.05016764612078892
Position 6221: 0.04383415520939906
Position 1480: 0.03968950368732094
Position 984: 0.021529782073447377
Position 474: 0.011546188085879903
Position 3355: 0.009850162717207733
Position 905: 0.0075611969245004676
Position 1703: 0.006806945338477098
Position 1533: 0.006657376768606752
Position 4182: 0.005815180312000946
Position 1057: 0.0050032991916957245
Position 1028: 0.004925679552044011
Position 2143: 0.004922451115380206
Position 2432: 0.0036845155536107434
Position 3076: 0.0036530253291544154
Position 2726: 0.003589885917743141
Position 4118: 0.003487735582913578
Position 1012: 0.0024561392393722577
Position 2657: 0.0018292502352892054
Position 3264: 0.0012884039759982673
Position 2044: 0.0012053427113166049
Position 663: 0.0011964099364027124
Position 3215: 0.0011023626511083848
Position 471: 0.001016547697220046
Position 1087: 0.0006165889990377319
Position 1982: 0.0005993226833818587
Position 387: 0.0005971977590263162
Position 841: 0.00012765846609341877
Position 1033: 0.00012078404750877027
Position 920: 0.00011327092449195477
Position 1378: 7.510011608948069e-05
Position 884: 5.4943520207679687e-05
Position 969: 2.4505843541669712e-05
Position 480: 1.7223295856329894e-05
Position 260: 7.445466916454155e-06
Position 493: 3.966894475285411e-06
Position 269: 3.922048382881098e-06
Position 355: 2.7959828851062692e-06
Position 497: 9.87351360160491e-07
Position 500: 3.046769820780324e-07
Position 222: 2.7786798565369184e-07
Position 545: 2.0436138021982478e-07
Position 506: 6.239129693353408e-08
