Gene = Rbm48
index = 890
Annotated 5SS: [ 620 1331 4916 6363]
Annotated 3SS: [ 1139  4769  5781 11777]
SMsplice 5SS: [ 250 1331 4916]
SMsplice 3SS: [ 1139  4769 11777]
top_k =  100
Partition function (log Z): -4.242854823502075

Sorted 5' Splice Sites (High to Low Probability):
Position 4916: 0.9985192476613112
Position 250: 0.8360081023776161
Position 1331: 0.6615094649498557
Position 6363: 0.42667755969749505
Position 620: 0.24209483262881232
Position 5694: 0.23314956603289436
Position 7459: 0.15403709587415998
Position 5872: 0.13762332088776363
Position 4405: 0.11243581224610918
Position 77: 0.0846045328655661
Position 6289: 0.06437551714751019
Position 7395: 0.038698247276440965
Position 11879: 0.03106564074795218
Position 1663: 0.026047632172767957
Position 1237: 0.02458129408659517
Position 3161: 0.023982435514574553
Position 4567: 0.018320012426840063
Position 5136: 0.017988330219870768
Position 882: 0.011541066658039193
Position 4077: 0.009504529529858127
Position 5689: 0.005885587951697209
Position 769: 0.005072763908257411
Position 206: 0.0006367510529037488
Position 5657: 0.000569329653139469
Position 35: 0.0002447160086632272
Position 119: 0.00012059043939892398
Position 7: 9.983229137292668e-05
Position 794: 7.462848070856741e-05
Position 132: 5.2415029411671183e-05
Position 50: 1.168751728166394e-05
Position 44: 4.352580713750145e-06
Position 63: 3.6322235725719845e-06
Position 39: 2.3049230743093366e-06
Position 42: 1.7644381444300493e-06
Position 9: 3.2265589205945396e-07
Position 23: 9.137525048598858e-08
Position 144: 4.60697445904036e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4769: 0.9972498069866191
Position 11777: 0.9763118350841378
Position 1139: 0.576054573811468
Position 6152: 0.278518491629947
Position 5542: 0.23512933183409263
Position 6124: 0.20653883781823748
Position 7340: 0.20440673148629881
Position 5781: 0.1439830547770538
Position 1056: 0.07429983570512819
Position 4351: 0.06373705378532633
Position 4139: 0.05664505994717588
Position 379: 0.05029321772135573
Position 456: 0.04202680052527777
Position 12068: 0.03106564074795218
Position 162: 0.02101399874688213
Position 205: 0.020032313155926112
Position 498: 0.01860776998218356
Position 2944: 0.017127062046539732
Position 5023: 0.01700908342307544
Position 1616: 0.015189575902198821
Position 1250: 0.011661005936103464
Position 4211: 0.010373710940447022
Position 1263: 0.010087089317470526
Position 3842: 0.009504529529858127
Position 654: 0.008093372633779258
Position 3001: 0.006855373468034832
Position 343: 0.006471927957260697
Position 6052: 0.005810839075069171
Position 559: 0.004926242076149544
Position 1031: 0.0048200134836603155
Position 5551: 0.004781788051611556
Position 1588: 0.004689835573355877
Position 458: 0.00418992173111808
Position 337: 0.004018426046181678
Position 1322: 0.003974382265253815
Position 1544: 0.0033834775774182575
Position 1631: 0.002784743119794993
Position 7090: 0.001912412783020422
Position 4837: 0.0014114624280190243
Position 6602: 0.0012724401912919726
Position 500: 0.001222187601485962
Position 4774: 0.0011901810000020999
Position 4993: 0.0009898229276156388
Position 6083: 0.0008960813821141287
Position 410: 0.0008454755482034225
Position 831: 0.0007417130223504587
Position 249: 0.0006470222581763825
Position 705: 0.0005085228166531712
Position 857: 0.0004786067924738308
Position 519: 0.0003606991261415878
Position 714: 0.00035584150374184725
Position 461: 0.0003398061505869337
Position 382: 0.00025259935918012775
Position 420: 0.00017534857455105276
Position 4999: 0.00011160152407714841
Position 1095: 9.540653504919225e-05
Position 777: 2.6318155086167566e-05
Position 869: 2.5814028505109e-05
Position 179: 5.594074991821843e-06
Position 225: 4.567381284597373e-06
Position 73: 1.8687880809692098e-06
Position 106: 1.8373002284001601e-06
Position 76: 1.6737236788955248e-06
Position 230: 1.565225774584133e-06
Position 223: 1.0175955350602427e-06
Position 112: 7.170263716106845e-07
Position 137: 4.264675723102636e-08
Position 82: 1.47680195918174e-08
