Gene = Clns1a
index = 270
Annotated 5SS: [  236  9092 15165 16101 17447 19906]
Annotated 3SS: [ 8954 15065 15992 17272 19816 21584]
SMsplice 5SS: [  236  7910 13817 13978 15165 16101 17447 19906]
SMsplice 3SS: [ 7711 13670 13919 15065 15992 17138 19816 21584]
top_k =  100
Partition function (log Z): 2.0542993252304806

Sorted 5' Splice Sites (High to Low Probability):
Position 7910: 0.9999999999999996
Position 16101: 0.9939513552234529
Position 236: 0.992134832441492
Position 15165: 0.9917553680596123
Position 19906: 0.9907945937023902
Position 17447: 0.7689241908142108
Position 9092: 0.49251235275854366
Position 421: 0.44067839691179184
Position 5840: 0.34000386717494596
Position 21748: 0.24390318698146518
Position 15461: 0.11768611991539642
Position 10703: 0.09761988078742592
Position 19754: 0.039558628289329115
Position 20966: 0.0291412258539661
Position 21765: 0.02643677664032888
Position 19552: 0.025608499781037478
Position 15295: 0.02048611936293752
Position 17431: 0.016617426831508925
Position 15381: 0.013209321984061457
Position 8322: 0.010144706430875644
Position 241: 0.007534844437886111
Position 16081: 0.0021798817002101215
Position 16538: 0.0016859548599177264
Position 16105: 0.0014294940613364983
Position 82: 0.00016107760001114722
Position 66: 0.0001456717477393985
Position 16182: 2.2127750587335293e-05
Position 143: 9.054185232135228e-06
Position 48: 6.6071226453048155e-06
Position 286: 4.720618240197401e-06
Position 275: 1.5213462983143356e-06
Position 186: 9.031671200526897e-07
Position 88: 7.673333346106512e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7711: 0.9999999999999996
Position 15065: 0.9917553680596123
Position 19816: 0.9914299822461516
Position 15992: 0.9314783264812923
Position 22108: 0.46830978972371806
Position 21584: 0.46111168748388576
Position 328: 0.43499973381789175
Position 8954: 0.3730361607554345
Position 17138: 0.37231021568747363
Position 17272: 0.34036344276005137
Position 5736: 0.34000386717494596
Position 8971: 0.11947619200310915
Position 10610: 0.09761988078742592
Position 15267: 0.08923488277451912
Position 17335: 0.07637253399943286
Position 19462: 0.06897076797957263
Position 20872: 0.06774312930617458
Position 15313: 0.062146678487876264
Position 21631: 0.05961751640922836
Position 20111: 0.05171119162577835
Position 20257: 0.04536691031819401
Position 16010: 0.04226457946686128
Position 22156: 0.04064086547740725
Position 21603: 0.031063414163016015
Position 21852: 0.024223416972890356
Position 15997: 0.02289356369735457
Position 20472: 0.02084436792614013
Position 8226: 0.010144706430875644
Position 20916: 0.008174367050476816
Position 377: 0.005678663093900123
Position 20536: 0.005007707793921214
Position 21792: 0.004548841757119664
Position 21039: 0.0031743802136037103
Position 16495: 0.0016859548599177261
Position 15865: 0.0009463890900785644
