Gene = Cfap221
index = 254
Annotated 5SS: [  135  2119  7761 12175 12461 15477 35319 41542 43043 43289 43590 46141
 47520 49139 51408 59949 61100 62670 63109 64417 66302 69577 71630]
Annotated 3SS: [ 1932  7659 12087 12361 15375 35214 41381 42924 43176 43480 46052 47429
 49039 51301 59820 61018 62561 62976 64257 66209 69483 71533 73562]
SMsplice 5SS: [  135  2119  5370  7761 12175 12461 15477 23731 35319 36768 41542 43043
 43289 43590 46141 47520 49139 51408 59949 60917 61100 62670 63109 64417
 66302 69577 71630]
SMsplice 3SS: [ 1932  5241  7659 12087 12322 15375 23616 35214 36649 41381 42924 43176
 43480 46052 47405 49039 51301 59820 60861 61018 62561 62976 64257 66209
 69483 71533 73562]
top_k =  100
Partition function (log Z): -28.501730847827226

Sorted 5' Splice Sites (High to Low Probability):
Position 12175: 0.9986856270010721
Position 12461: 0.9956592930038309
Position 2119: 0.974825213407399
Position 7761: 0.8481982165480753
Position 5370: 0.751039521419871
Position 135: 0.6986449784698424
Position 15477: 0.67444836078198
Position 9975: 0.5367817738001616
Position 8561: 0.48628510121115576
Position 13064: 0.16050000992230454
Position 12: 0.14987568283281988
Position 10203: 0.08288395764735629
Position 7765: 0.05122677454312108
Position 320: 0.04044494269707524
Position 118: 0.033055284687645195
Position 159: 0.028662155035196864
Position 1855: 0.02543602797993755
Position 2189: 0.025174786592603287
Position 3544: 0.024299805654417826
Position 124: 0.02246053738710275
Position 8012: 0.01754312902952696
Position 6078: 0.015428475792700189
Position 504: 0.012534226007728886
Position 49: 0.010325314555524257
Position 9350: 0.010277410339698844
Position 7914: 0.004784037702684525
Position 8473: 0.004026469097655564
Position 12496: 0.003901454568011148
Position 230: 0.003242248559472905
Position 8623: 0.002914665070312164
Position 1747: 0.0029072095360088844
Position 287: 0.0029048861113411106
Position 1304: 0.0027118324078365128
Position 1115: 0.0020816777551018167
Position 9571: 0.0001256953831241815
Position 8788: 8.890489397760196e-05
Position 298: 2.777962783664496e-05
Position 156: 2.735664580579685e-06
Position 271: 2.343333918587546e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12087: 0.9716447363747328
Position 7659: 0.8585993932828129
Position 1932: 0.7539276050188425
Position 15375: 0.7277802197148157
Position 9846: 0.5583559475922788
Position 8358: 0.484653146736131
Position 12322: 0.4393351870463382
Position 12361: 0.4383767201673639
Position 5241: 0.3854972913047661
Position 19900: 0.19110023843371537
Position 18503: 0.16595320441754446
Position 5294: 0.16520968868786343
Position 1973: 0.1632930591611315
Position 12987: 0.14728742378829637
Position 18506: 0.14391082458883486
Position 5049: 0.12955303919143873
Position 12306: 0.11020386777638579
Position 16794: 0.10813450506974126
Position 16442: 0.07241463157894032
Position 5080: 0.07077950223580394
Position 17096: 0.055967928976076234
Position 10055: 0.05063749592086915
Position 12539: 0.045391429602550035
Position 13331: 0.04068023417352762
Position 7626: 0.02980091165960028
Position 7562: 0.029773101374784457
Position 12141: 0.027916011197113386
Position 2060: 0.02756364036967258
Position 1952: 0.027000066811828545
Position 14477: 0.022583862708004197
Position 13021: 0.021227232781787876
Position 3437: 0.01965054413782502
Position 14325: 0.01824755977572098
Position 1667: 0.015968528135475512
Position 12949: 0.014376395034669523
Position 2006: 0.013341160198205679
Position 16822: 0.011666891025619967
Position 13108: 0.011310189277608372
Position 12416: 0.010769852010980269
Position 9908: 0.010672287934369409
Position 14450: 0.010044221288004352
Position 1979: 0.009689686570865311
Position 8449: 0.009012341071144849
Position 15664: 0.008877143728851906
Position 15572: 0.008323107959056796
Position 9252: 0.007711267728076759
Position 5985: 0.007562334689143987
Position 5837: 0.0068965698900447184
Position 1567: 0.006200332750766408
Position 384: 0.005946038351746066
Position 1794: 0.005440929062337242
Position 14343: 0.004029635053617437
Position 1976: 0.003404580620445521
Position 13799: 0.003114825341265247
Position 3444: 0.0026590006355857107
Position 9061: 0.002566142611622086
Position 7952: 0.002214919479376706
Position 12692: 0.002087413957881931
Position 3450: 0.0019293559496751714
Position 1900: 0.0017536376013161804
Position 7517: 0.0013638320268341848
Position 5749: 0.0009695712135115321
Position 1670: 0.0007334475673672062
Position 1197: 0.00039243156606815686
Position 1101: 0.00036820616662272554
Position 1098: 0.00026994904858262784
Position 9412: 0.0001256953831241815
Position 8655: 8.890489397760196e-05
Position 3339: 6.090493133192752e-05
Position 2119: 2.656364769264753e-05
