Gene = Spp2
index = 1017
Annotated 5SS: [  256   481  4268  5398 10332 11477 13718]
Annotated 3SS: [  355  4147  5289 10276 11425 13621 19360]
SMsplice 5SS: [  256   481  5398 10332 13718]
SMsplice 3SS: [  355  5289 10276 13621 17926]
top_k =  100
Partition function (log Z): -10.09626815233625

Sorted 5' Splice Sites (High to Low Probability):
Position 481: 0.9935024092561918
Position 256: 0.9584050336938821
Position 1851: 0.47773188022311797
Position 4268: 0.40418245586107016
Position 5398: 0.37157359855197764
Position 5335: 0.24547091312044542
Position 3911: 0.2441754274217774
Position 4033: 0.041309820355718986
Position 94: 0.030712196059439013
Position 421: 0.003857324380923868
Position 1858: 0.003819347405547964
Position 245: 0.003295749536946014
Position 187: 0.0030103963134035655
Position 293: 0.0017886833304029852
Position 3065: 0.001778943371454074
Position 225: 0.0007942554355639328
Position 53: 0.0007012095864103836
Position 221: 0.0004950092081396762
Position 156: 0.0003632093159603424
Position 87: 0.00016598281256867677
Position 311: 0.00011218248421336568
Position 16: 8.536990435886673e-05
Position 172: 3.2913825885502465e-05
Position 9: 3.233206715744435e-05
Position 247: 5.474421761888889e-06
Position 130: 2.0039042817991506e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5289: 0.7028659471909151
Position 355: 0.6612106436668487
Position 12075: 0.3904141666330586
Position 4147: 0.37771872619162417
Position 3830: 0.34598244153083485
Position 393: 0.338384434019458
Position 1763: 0.2931091985474341
Position 1734: 0.1270511784095443
Position 4640: 0.12234048253815807
Position 7214: 0.07105435366418966
Position 5595: 0.062210245319716743
Position 1779: 0.04979506975838164
Position 5762: 0.044295884386038056
Position 2920: 0.043270589373485456
Position 4071: 0.0319106846110315
Position 9861: 0.02652097782662816
Position 1064: 0.020879574982041703
Position 6936: 0.0165744334307775
Position 2101: 0.007326252360023049
Position 2585: 0.007063995548010436
Position 1801: 0.006623063588977807
Position 2228: 0.006522485525679926
Position 6084: 0.0059744504120156595
Position 1706: 0.004979281355593153
Position 1226: 0.004488223829307803
Position 3463: 0.004240723744966886
Position 1376: 0.003153679502628899
Position 2818: 0.0023279266521715005
Position 1696: 0.001859628148653388
Position 1653: 0.001589703308029239
Position 1444: 0.001240920931548551
Position 561: 0.001233447344969071
Position 1311: 0.0010741778337310705
Position 830: 0.0007095316516063173
Position 3982: 0.0005097155201226135
Position 589: 0.0004909582963329081
Position 397: 0.00040003186550095543
Position 292: 4.753038946546299e-06
Position 255: 6.689373891630765e-08
Position 187: 1.7884022320646592e-08
Position 404: 1.4840750672578369e-08
Position 412: 1.3843901086244105e-08
Position 420: 1.3241610677273203e-08
Position 432: 8.083149888132968e-09
Position 477: 2.6220682745108357e-09
