Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3829 3987 4340 4489 5034 5206 5339]
top_k =  100
Partition function (log Z): 11.52279549085261

Sorted 5' Splice Sites (High to Low Probability):
Position 3026: 0.9931875901723675
Position 4403: 0.9777060055240823
Position 4600: 0.9511343031008223
Position 4081: 0.9481309030163607
Position 5123: 0.9163086733269763
Position 3901: 0.9095125209819607
Position 396: 0.7781561306861516
Position 5269: 0.6507676441938843
Position 2787: 0.5940163085594568
Position 1051: 0.49924902391156817
Position 3753: 0.4323519490456963
Position 1591: 0.43199298903060207
Position 3273: 0.36146169146487805
Position 183: 0.34478486655536733
Position 144: 0.2290394179199819
Position 2831: 0.22360179600557123
Position 4256: 0.17315655949183534
Position 1238: 0.09492807194096316
Position 2644: 0.0715882266391728
Position 1099: 0.04405562818790911
Position 1206: 0.03695070954018644
Position 294: 0.029435509701842992
Position 4616: 0.027677007044740812
Position 2811: 0.015656891171050187
Position 5719: 0.01318240907179925
Position 3240: 0.011302226041730909
Position 1751: 0.007916460234055532
Position 4228: 0.007685780626080503
Position 1125: 0.007506918986458547
Position 1072: 0.007179233953243272
Position 1853: 0.006951096071264852
Position 94: 0.006303713394555596
Position 1738: 0.005274840931575646
Position 5252: 0.004972405742018299
Position 4116: 0.004379580081539526
Position 569: 0.0029918265646532542
Position 1198: 0.0028297371290863047
Position 88: 0.002119694173334464
Position 108: 0.0017271164311853783
Position 5061: 0.0014498182061671266
Position 345: 0.0012700600140295407
Position 214: 0.0007060574083538032
Position 365: 0.0005969763350112037
Position 176: 0.000589559307434115
Position 4590: 0.0005883422033725605
Position 666: 0.0004734420188868245
Position 47: 0.00045829649120476015
Position 4638: 0.0003864536834887605
Position 610: 0.0003580274852579446
Position 146: 0.0002677413900589768
Position 544: 0.0002088482097153554
Position 187: 2.050985900851567e-05
Position 91: 8.26951291949219e-06
Position 5: 6.2924561173100414e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2917: 0.9681263740698041
Position 5034: 0.9638830354325876
Position 4489: 0.957484157059443
Position 3987: 0.9261723969487304
Position 5339: 0.890220938158958
Position 2728: 0.8418003492905588
Position 3829: 0.8333563265793755
Position 4340: 0.7717613050359269
Position 5206: 0.6827337948819985
Position 1003: 0.654236842236993
Position 3703: 0.5148783088793523
Position 1293: 0.3654159576415607
Position 3200: 0.3394492651452953
Position 235: 0.22665341178282625
Position 4195: 0.15041320466958313
Position 4158: 0.15031881871516384
Position 283: 0.13589429347670426
Position 4309: 0.07755650729521461
Position 2563: 0.07436796306300762
Position 1326: 0.05732900100700464
Position 253: 0.03477334575786897
Position 2888: 0.020492907315466075
Position 930: 0.018769113500744804
Position 4510: 0.017472079451404672
Position 3135: 0.017030002799266735
Position 1153: 0.014580811140752443
Position 5802: 0.013182409071799246
Position 5409: 0.011476727000320009
Position 3573: 0.00999149666854008
Position 5343: 0.009686410446243304
Position 5004: 0.0095511413362672
Position 1358: 0.009217730172431179
Position 3222: 0.008928053653167175
Position 1700: 0.008652833312055292
Position 1619: 0.0075063455505784025
Position 4027: 0.0074762433797884355
Position 3892: 0.007172880472537243
Position 5371: 0.005946494212672737
Position 332: 0.004422021171941383
Position 4160: 0.004392040611025171
Position 4363: 0.0031180337607898062
Position 1651: 0.0027306983615814732
Position 1705: 0.0012525200126808733
Position 4531: 0.0011456052731048856
Position 1068: 0.000884725352621685
Position 3266: 0.0006198147176620882
Position 768: 0.00039333396124810753
Position 395: 0.0003287741623270718
Position 1018: 0.0002648509645128653
Position 1008: 0.00025184207689434165
Position 365: 0.00019511603388560326
Position 899: 0.00019009144901835942
Position 285: 0.00015956803537041183
Position 493: 9.702029393371217e-05
Position 243: 7.162416857364849e-05
Position 520: 5.489399826660917e-05
Position 1275: 3.0300209605392255e-05
