Gene = Pold3
index = 829
Annotated 5SS: [  202  1892  9296 13054 15003 21146 22102 25193 28194 31914 33502]
Annotated 3SS: [ 1835  9192 13013 14869 20883 22028 25029 28083 31809 33422 37710]
SMsplice 5SS: [  202  2556  9296 13054 15003 21146 22148 25173 28194 31914 33502]
SMsplice 3SS: [ 2452  9192 12946 14869 20883 22028 25029 28083 31809 33380 38636]
top_k =  100
Partition function (log Z): -15.32210401393397

Sorted 5' Splice Sites (High to Low Probability):
Position 2556: 0.9999943399217536
Position 9296: 0.9999341271145782
Position 13054: 0.9149911862154584
Position 15003: 0.9140100233788722
Position 22148: 0.8544824947878097
Position 202: 0.6167012069868898
Position 21146: 0.5479724749490255
Position 16941: 0.4130074729251962
Position 25173: 0.21367910237182414
Position 20994: 0.19875527249636762
Position 252: 0.10080473198679976
Position 1892: 0.07963389787473264
Position 25193: 0.07026501297033748
Position 20979: 0.06567905538649121
Position 358: 0.0378667248600862
Position 224: 0.037650493733881
Position 67: 0.030499868814944073
Position 1669: 0.028614291543229354
Position 177: 0.02735925842991676
Position 16832: 0.023984310135826987
Position 830: 0.02134983940607515
Position 156: 0.020040958216709367
Position 464: 0.018628416040530213
Position 431: 0.017160232377315548
Position 331: 0.012413204870020404
Position 1836: 0.012411779316279119
Position 672: 0.00886138743961182
Position 112: 0.006927201543185542
Position 426: 0.005654347753442788
Position 277: 0.004682890787163332
Position 694: 0.004613531247588287
Position 468: 0.002642775229482994
Position 241: 0.002487922133318728
Position 515: 0.001862534503848826
Position 2170: 0.0017220374083002075
Position 2097: 0.0008754098141857512

Sorted 3' Splice Sites (High to Low Probability):
Position 9192: 0.9999588099015276
Position 2452: 0.9948884806972691
Position 22028: 0.9485969595226463
Position 14869: 0.9143935366861504
Position 20883: 0.8565670290022309
Position 12946: 0.681897536662687
Position 25029: 0.5330474507263313
Position 16700: 0.438416228258483
Position 13013: 0.2332202985833214
Position 25276: 0.2163673770126679
Position 27271: 0.13091977158636897
Position 23573: 0.10260016508926112
Position 24833: 0.06605445003897112
Position 24914: 0.060200487911747536
Position 1835: 0.046443492486373215
Position 1725: 0.039841377897664024
Position 22484: 0.018520933330157155
Position 23177: 0.010715974434467843
Position 2391: 0.005111449355413537
Position 1622: 0.0044227614238171896
Position 1558: 0.002831317863698362
Position 1965: 0.0025974472224859608
Position 19810: 0.002465637029112726
Position 15378: 0.0014372401034967112
Position 1732: 0.0012075670483689667
Position 725: 0.0012070615316693261
Position 744: 0.0009217726255124134
Position 15119: 0.0007617712990072229
Position 565: 0.0007024756175038355
Position 1504: 0.0006797253550170252
Position 1465: 0.0006099432454228403
Position 13254: 0.0002733732165581765
Position 13224: 0.00013925412975099202
Position 12143: 8.036872811631454e-05
Position 10976: 5.480545009863204e-05
Position 9993: 2.9883930153130667e-05
Position 2937: 1.584138620931013e-05
Position 5877: 6.308311484735761e-06
Position 2692: 5.729339780555177e-06
Position 4775: 4.916717381810926e-06
Position 3620: 2.734265369744004e-06
Position 2455: 6.994732280514694e-08
