Gene = Rps17
index = 930
Annotated 5SS: [  53  398  944 1520]
Annotated 3SS: [ 245  837 1453 2404]
SMsplice 5SS: [ 398  944 1520]
SMsplice 3SS: [ 837 1453 2404]
top_k =  100
Partition function (log Z): -2.8046434521804158

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.9601116267610729
Position 398: 0.832191855512178
Position 944: 0.7940470890009936
Position 53: 0.32893329277676847
Position 711: 0.07611520615355404
Position 766: 0.06007813335297245
Position 316: 0.0555090826419324
Position 177: 0.01557036319384402
Position 1780: 0.012932523622891158
Position 1950: 0.010155815894914981
Position 221: 0.009044237019481899
Position 180: 0.008618762843081558
Position 703: 0.0065829949393741306
Position 480: 0.0059808843208850136
Position 2304: 0.0038341331026228304
Position 994: 0.002497896420331277
Position 1819: 0.0023073490485773173
Position 2255: 0.0022643222468518593
Position 1595: 0.00209024198627148
Position 537: 0.002002434491951379
Position 1939: 0.0019822150367677857
Position 2300: 0.0019267315455382043
Position 57: 0.0010042337606142565
Position 122: 0.0009206219624606172
Position 109: 0.0005191059438724265
Position 1770: 0.0004833822421539425
Position 145: 0.00031761109945202944
Position 1012: 0.0002962555129466254
Position 668: 0.0002894656989170382
Position 953: 0.0002880383780779273
Position 15: 0.0002712653146941741
Position 693: 0.00018914006352260454
Position 299: 0.00018797843018146138
Position 22: 0.00013600974763820246
Position 78: 7.949750242410527e-06
Position 285: 3.91346843520252e-06
Position 267: 2.1877934406616127e-06
Position 59: 1.0881236886229437e-07
Position 13: 9.19658758310269e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9913421385363652
Position 837: 0.7665274130526495
Position 2404: 0.7625065354134594
Position 245: 0.336459506230693
Position 1652: 0.046237145854290375
Position 2007: 0.04504779174101998
Position 630: 0.04366758775956627
Position 2097: 0.03719068444238196
Position 1693: 0.03200825956348152
Position 2134: 0.031541496809713486
Position 2431: 0.02295384240720772
Position 521: 0.00994536526089086
Position 633: 0.009871904748013492
Position 1903: 0.009368066439542052
Position 657: 0.007884567046573743
Position 1856: 0.006916996840894685
Position 859: 0.005709497741970969
Position 540: 0.004650686134322226
Position 496: 0.0041603231964068565
Position 786: 0.003872274406459728
Position 868: 0.0038460204882109395
Position 1908: 0.002663174092645487
Position 2355: 0.0018101339965214435
Position 1363: 0.0017150084341691289
Position 1696: 0.0011747107318307401
Position 263: 0.0011676723531684158
Position 2057: 0.0011453435645961143
Position 1741: 0.001060971195348948
Position 2019: 0.001035531970021157
Position 904: 0.0010267018026789087
Position 1932: 0.0009029222336919586
Position 1972: 0.0008473608079009768
Position 1460: 0.0005375439833186441
Position 546: 0.0005253199615214393
Position 122: 0.0004774744145339104
Position 898: 0.0004487243569280513
Position 338: 0.0003400707483687645
Position 370: 0.00028798191451813053
Position 299: 0.00023832023187918326
Position 457: 0.00021490614382193646
Position 206: 0.00014450745005633464
Position 129: 0.00011668986832095551
Position 1466: 6.759126394967938e-05
Position 1250: 1.0293901760413707e-05
Position 177: 7.61185215683156e-06
Position 296: 5.156413428362558e-06
Position 1207: 4.225353399334176e-06
Position 374: 2.753731688930568e-06
Position 275: 2.440581248292867e-06
Position 272: 2.275222343921769e-06
Position 377: 1.42883016257532e-06
Position 353: 1.0121349795418886e-06
Position 1152: 5.719101527441857e-07
Position 389: 1.629252268781493e-08
