Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  100
Partition function (log Z): -11.229906382159651

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9776690469837108
Position 6053: 0.04727215936639189
Position 566: 0.019184768500206086
Position 2540: 0.015221210462802491
Position 2448: 0.014350864373591551
Position 1867: 0.013689275741754782
Position 3545: 0.013361322357217712
Position 1835: 0.011760536983884977
Position 5850: 0.009651777680720973
Position 105: 0.008363239068766296
Position 740: 0.004575087256921489
Position 327: 0.0037508269655395074
Position 1774: 0.0034992365499514756
Position 2099: 0.002826602638000427
Position 552: 0.0022906890541452276
Position 1393: 0.0022234189866473107
Position 198: 0.0015116113872488412
Position 2024: 0.0010729921932333365
Position 167: 0.00018543475604203082
Position 291: 0.00017050516401129632
Position 239: 0.00011862298633703801
Position 427: 2.679341477246826e-05
Position 431: 3.1021479561154224e-06
Position 345: 8.904483522771075e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.33359354141136677
Position 8796: 0.14436907208067243
Position 5891: 0.11388635858738591
Position 5310: 0.09081978755756322
Position 6616: 0.06546326537791443
Position 9024: 0.062497385819084254
Position 10213: 0.05783395400380711
Position 5815: 0.029013498512845615
Position 3459: 0.022359784577748763
Position 1728: 0.020046882951123026
Position 4093: 0.016701072489607612
Position 7206: 0.016594366928893656
Position 5048: 0.01645386032945977
Position 4113: 0.013785601352043389
Position 4876: 0.013330841384327507
Position 430: 0.013197279379251577
Position 7458: 0.013189233963822577
Position 1700: 0.01274324957922992
Position 4472: 0.01042435903555183
Position 2303: 0.010179434839476361
Position 2862: 0.00966772614812103
Position 7066: 0.008689029783947767
Position 1866: 0.007687046033518032
Position 5146: 0.00672850546273917
Position 1977: 0.0056577105596562266
Position 279: 0.005205399839315233
Position 3476: 0.005010426903924304
Position 472: 0.004930297095448313
Position 3228: 0.004429633374129155
Position 514: 0.0032917072276609214
Position 767: 0.002744004206404403
Position 3594: 0.002439478140643
Position 1577: 0.00184015973230082
Position 1302: 0.0018354818320553857
Position 2022: 0.0017562453133687236
Position 3056: 0.0014648347556812443
Position 2806: 0.0013916214087846986
Position 1081: 0.0006654129959488332
Position 1351: 0.00032242346477896034
Position 575: 0.0003017230948235434
Position 465: 0.00023831793378002733
