Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  100
Partition function (log Z): -5.923771137317962

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.8603533781585924
Position 26: 0.5083568994383041
Position 69: 0.4221098740641131
Position 511: 0.0627475911984034
Position 238: 0.04471482421893694
Position 488: 0.031424272887721136
Position 2484: 0.030659699189363065
Position 419: 0.015170608202929524
Position 149: 0.014831066015255329
Position 2258: 0.01126315445661271
Position 328: 0.003300440385070435
Position 339: 0.0004951031959867908
Position 30: 0.00043342178107230777
Position 242: 3.862211979410578e-06
Position 135: 1.2762892139613376e-06
Position 252: 1.2315122479429637e-06
Position 9: 1.0647377737674034e-06
Position 153: 7.945291375773601e-07
Position 75: 5.219129335379639e-07
Position 168: 1.0066670760252942e-07
Position 104: 3.621205314300588e-08
Position 156: 1.279978374291339e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.5832349796827572
Position 390: 0.5536665460273806
Position 365: 0.37697533788765536
Position 1998: 0.09434643711353424
Position 2584: 0.06595277319870492
Position 609: 0.045413818151578085
Position 320: 0.02974727821757936
Position 2338: 0.029661793744976753
Position 1847: 0.025890730224460156
Position 2138: 0.023849147518222244
Position 2608: 0.021754468111741632
Position 2294: 0.0179566329682901
Position 1973: 0.015653105414271985
Position 261: 0.013070358013788561
Position 2357: 0.009877474970216144
Position 891: 0.009342330522598462
Position 446: 0.008480812921652923
Position 1959: 0.007295961341497797
Position 1227: 0.006016960061733552
Position 2488: 0.005639251961665859
Position 647: 0.005261111001268183
Position 2034: 0.005179153796025204
Position 688: 0.004733932330333826
Position 2104: 0.004627023882683855
Position 844: 0.004122461667490517
Position 2432: 0.003956799924156848
Position 99: 0.0032975062162398944
Position 2398: 0.0031718531212539553
Position 1011: 0.0030351586157756094
Position 1553: 0.0028423208469539048
Position 1802: 0.002684027686421139
Position 540: 0.002631174144413783
Position 1404: 0.0026305993405262157
Position 2406: 0.001975981165402437
Position 900: 0.001687164832235372
Position 721: 0.001514729903337124
Position 849: 0.001496854949800589
Position 1202: 0.0014878777019914967
Position 692: 0.0014495294353461157
Position 1161: 0.0014339417506906383
Position 633: 0.0013011467885358375
Position 176: 0.0009023429828847544
Position 327: 0.0005788355861815657
Position 178: 1.3959622503876784e-05
Position 249: 1.121247211801577e-05
Position 242: 6.222792096784236e-06
Position 322: 5.6356984330537136e-06
Position 396: 3.0224037058453e-06
Position 269: 1.4553510796358252e-06
