Gene = Anapc4
index = 116
Annotated 5SS: [  381  1772  5743  7779  7920  8057  8894  9580 11396 12707 14044 14625
 14820 16547 16683 21628 21879 22853 23216 25195 27329 27999 28118 28312
 29650 30641 32006]
Annotated 3SS: [ 1665  5609  7703  7892  8011  8808  9474 11311 12619 13978 14581 14742
 16445 16630 21571 21831 22795 23158 25100 27230 27936 28078 28209 29574
 30466 31881 32382]
SMsplice 5SS: [  164   381  1772  5743  7920  8057  8894  9580 11396 12707 14044 21879
 22853 23216 25195 27329 28312 29650 32006]
SMsplice 3SS: [  241  1665  5609  7758  8011  8808  9474 11311 12619 13978 21831 22795
 23158 25100 27230 28209 29574 31881 32382]
top_k =  100
Partition function (log Z): 0.38660962956276945

Sorted 5' Splice Sites (High to Low Probability):
Position 5743: 0.9626506865211095
Position 9580: 0.9558020898743415
Position 1772: 0.9439238360596949
Position 7920: 0.9376392569334758
Position 11396: 0.9183371529989686
Position 381: 0.905071883393426
Position 12707: 0.8997039595107971
Position 14044: 0.8677150879346952
Position 8894: 0.865873710723665
Position 8057: 0.8158325280479218
Position 164: 0.8002282262975949
Position 16683: 0.5062576016491203
Position 14625: 0.4413401415721419
Position 16547: 0.34273875656967023
Position 21879: 0.2879360765793638
Position 17376: 0.2642754232816779
Position 14820: 0.24539375216628553
Position 8197: 0.11220508554566236
Position 14982: 0.09005144396057643
Position 13831: 0.06866584179790806
Position 14110: 0.06222420784197172
Position 1793: 0.05594654516303035
Position 1000: 0.046734746602878505
Position 393: 0.040163994082790276
Position 14227: 0.033147884452005914
Position 9343: 0.03190290836151032
Position 107: 0.0296139074948407
Position 9025: 0.028086535950092237
Position 1983: 0.013107948259507589
Position 14173: 0.008002649372980404
Position 138: 0.00574381199201394
Position 1226: 0.005350792556898205
Position 13266: 0.004020583429908701
Position 704: 0.0035693723986893666
Position 385: 0.00326179898261486
Position 652: 0.0030753038314197795
Position 14096: 0.0023753388704288833
Position 14650: 0.0017169790249592421
Position 10665: 0.0012415005038373505
Position 1425: 0.0004708203000042886
Position 147: 0.0004061974449565547
Position 706: 0.0001520894044428726
Position 69: 8.27298222874208e-05
Position 1791: 7.708190694306395e-05
Position 291: 6.0642245564342386e-05
Position 1738: 2.745107789388552e-05
Position 1724: 2.5085792434404196e-05
Position 61: 2.148343790154922e-05
Position 271: 1.9856825867630316e-05
Position 288: 1.9315732113956177e-05
Position 207: 1.3481918661991524e-05
Position 232: 1.9507839114597807e-06
Position 402: 1.2005440564331425e-06
Position 199: 4.5418893133932744e-07
Position 431: 2.0010876669911316e-07
Position 235: 2.0864795846340997e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13978: 0.9695298230792349
Position 8011: 0.9208028989256322
Position 11311: 0.9132724875300574
Position 9474: 0.8953950838577267
Position 8808: 0.8553296697168449
Position 5609: 0.8379409055559206
Position 241: 0.7792893314202115
Position 1665: 0.7718973710208511
Position 12619: 0.6242568492971665
Position 7758: 0.5969373076524406
Position 16630: 0.5840677659202927
Position 17208: 0.49107377056491475
Position 14581: 0.48627832975580265
Position 21831: 0.4160027662735469
Position 7703: 0.3449750310393897
Position 16445: 0.3427387565696702
Position 22236: 0.28793607657936343
Position 12516: 0.2754338051637575
Position 14742: 0.27299649012634025
Position 1624: 0.21743102264190087
Position 14516: 0.1262841142291109
Position 5660: 0.1247097809651891
Position 13714: 0.06886959216153746
Position 17728: 0.05568987017878406
Position 18100: 0.05146040384767311
Position 14952: 0.03560861438039273
Position 866: 0.03485712543534546
Position 14921: 0.02387480183443993
Position 8928: 0.02290725033503972
Position 9442: 0.020097337958418206
Position 9114: 0.018246155860348508
Position 9419: 0.01574156769065136
Position 1878: 0.01253460525559324
Position 8785: 0.011860759653410196
Position 1605: 0.010655883635113194
Position 847: 0.008806825590663437
Position 9067: 0.008323955051631986
Position 14096: 0.008204680611166098
Position 9439: 0.0074967747272033335
Position 9383: 0.007417674224436202
Position 533: 0.006762617802820985
Position 9416: 0.006287839800411439
Position 9159: 0.005332797449529843
Position 11384: 0.005064665468911579
Position 1203: 0.004789970405601179
Position 375: 0.004779439931186692
Position 13172: 0.0040205834299087044
Position 8472: 0.00386256696846271
Position 9509: 0.00336581161549383
Position 8092: 0.0029616329095970943
Position 344: 0.002031752962673823
Position 14130: 0.0012245097835573186
Position 996: 0.000930563566030676
Position 814: 0.0009227227697027887
Position 10495: 0.0006386830328257152
Position 10535: 0.0006028174710116343
Position 1851: 0.0005733430039143545
Position 772: 0.0004138304252730313
Position 822: 0.0003059752346401583
Position 537: 7.161781439683772e-05
Position 1304: 5.83040214555822e-05
Position 1079: 4.277486381505575e-05
Position 1688: 1.572270213120824e-05
Position 12323: 1.3305049873020905e-05
Position 14005: 8.191779571629093e-07
Position 192: 3.9322319733444866e-07
Position 314: 3.288062906268816e-07
Position 302: 2.69650468216583e-07
Position 179: 1.12097407427507e-07
Position 348: 9.145196337388999e-08
Position 297: 6.478478567225847e-08
Position 305: 6.024868035393707e-08
Position 299: 4.78312923103233e-08
Position 317: 4.710958508703014e-08
Position 194: 1.3807944739346848e-08
