Gene = Gm45213
index = 490
Annotated 5SS: [  43 4068]
Annotated 3SS: [ 3954 18521]
SMsplice 5SS: [  43 4068 5398]
SMsplice 3SS: [3954 5303 6630]
top_k =  100
Partition function (log Z): -11.647951277394865

Sorted 5' Splice Sites (High to Low Probability):
Position 4068: 0.894384799108929
Position 5398: 0.8562382549159144
Position 43: 0.7988656099262108
Position 819: 0.4059223791013418
Position 125: 0.07839059042580142
Position 5042: 0.07821265841993785
Position 4673: 0.04722310628013639
Position 4779: 0.033983790385948745
Position 2104: 0.03350692127757536
Position 3695: 0.03058258840430341
Position 2578: 0.01969260632971438
Position 796: 0.01598963176568846
Position 1457: 0.015212152300541524
Position 2322: 0.013147225054205729
Position 5569: 0.009557931635982002
Position 6086: 0.005026329514349757
Position 403: 0.004440752932691698
Position 435: 0.003413796918309395
Position 5472: 0.002500561770774525
Position 366: 0.002444154257545941
Position 32: 0.0009686685777697584
Position 430: 0.000840465364185327
Position 454: 0.0007671108493164578
Position 863: 3.246274630439999e-05
Position 234: 1.1431838429933584e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5303: 0.9712647400646982
Position 3954: 0.7075364575997036
Position 6630: 0.40928610202777155
Position 3926: 0.18785302874245807
Position 728: 0.1683693068727239
Position 675: 0.11073171453297266
Position 8833: 0.09676325084878568
Position 5468: 0.07776698839972418
Position 4966: 0.06654795376065126
Position 4565: 0.06652277776754038
Position 12303: 0.06073109165051549
Position 5947: 0.03699569455671017
Position 10138: 0.030992178949357824
Position 3501: 0.03058258840430341
Position 9837: 0.028092716243067355
Position 5529: 0.02605747276551048
Position 9873: 0.02455701697279529
Position 5639: 0.0231129463555171
Position 11392: 0.020392953150159387
Position 2014: 0.01944719494623901
Position 742: 0.01701388202560347
Position 4647: 0.015608744230314265
Position 4929: 0.015522204796265326
Position 2515: 0.015271316673152196
Position 6763: 0.014388668442926734
Position 2017: 0.014059726331336316
Position 1344: 0.012567099341844391
Position 638: 0.011349674991557538
Position 5721: 0.010276036034490517
Position 2268: 0.009077737175039449
Position 6072: 0.007461653434542626
Position 8944: 0.006279243704525507
Position 6960: 0.005783078379745994
Position 8398: 0.004848916876103151
Position 453: 0.004513026636989573
Position 2378: 0.004421289656562159
Position 8192: 0.004383743283054819
Position 2171: 0.004069487879166272
Position 5993: 0.003773425374605314
Position 5695: 0.003691191068100467
Position 1166: 0.002645052958697171
Position 3092: 0.0006371565523318452
Position 605: 6.366177709828542e-05
Position 681: 4.578786665051585e-05
