Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  100
Partition function (log Z): 8.50059526266023

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.9904407382603976
Position 454: 0.9775822453608677
Position 1187: 0.9530271575719859
Position 995: 0.9338528850827328
Position 3848: 0.843375974338059
Position 167: 0.6108601570170291
Position 2079: 0.3623913083610652
Position 78: 0.3064157536253269
Position 2836: 0.30384566604040825
Position 2181: 0.11064211087892349
Position 3852: 0.0665767284141395
Position 1010: 0.06580702424897542
Position 84: 0.04082701515683596
Position 1221: 0.01995052840227466
Position 565: 0.011299857308374997
Position 57: 0.006353550485032993
Position 177: 0.0050791774582440875
Position 268: 0.0038823555137439333
Position 99: 0.003047169092363192
Position 3730: 0.0028430866045920915
Position 816: 0.0015068431802840517
Position 620: 0.0009163143716688168
Position 43: 0.0008971041454297515
Position 219: 0.0006604384729661648
Position 110: 0.0006249015110023505
Position 525: 0.0005444028602080218
Position 533: 0.0005164938186470304
Position 302: 0.0004111733225860003
Position 206: 0.00032506403597872316
Position 158: 0.000311110909463422
Position 827: 0.0002480393799410253
Position 558: 0.00022877965429687886
Position 102: 0.00022501550952802946
Position 807: 0.00016863190842481777
Position 467: 0.00014972835296638777
Position 265: 0.00012599148724737393
Position 183: 0.00012254441896740717
Position 1015: 5.096636805014946e-05
Position 214: 4.722462910588091e-05
Position 147: 3.211605388236312e-05
Position 304: 3.145425720744556e-05
Position 118: 2.7970506764540587e-05
Position 41: 2.331356331601305e-05
Position 209: 1.3702771485671007e-05
Position 788: 1.285528822424457e-05
Position 1012: 4.251787673093861e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.9994860928915984
Position 722: 0.9749204450277913
Position 382: 0.9691981922012084
Position 1097: 0.8943209051105236
Position 3682: 0.6076286349943292
Position 4048: 0.5365713911463791
Position 1984: 0.45429510061599904
Position 4127: 0.4135903452446164
Position 3702: 0.21895333069395265
Position 2721: 0.09244797021424936
Position 3652: 0.08569382328928177
Position 1071: 0.06981942886207972
Position 2773: 0.0529675080527067
Position 2678: 0.047027223970979685
Position 2748: 0.04504744059139568
Position 2758: 0.027854657689041117
Position 4104: 0.026144180798210945
Position 2592: 0.02524165542250762
Position 3985: 0.01415135070387738
Position 2526: 0.010959031056234175
Position 1115: 0.009009601402385388
Position 2064: 0.007805038123214389
Position 754: 0.007236876180338814
Position 2014: 0.006960092278042442
Position 3622: 0.006644072483893252
Position 659: 0.003461010293353279
Position 2078: 0.0029744626865973877
Position 781: 0.002695471101226207
Position 2605: 0.0023001790432939538
Position 2040: 0.0022585114339477726
Position 522: 0.001498909828584912
Position 297: 0.0013314976963805533
Position 411: 0.0008024130064941094
Position 793: 0.0006419011993155628
Position 4144: 0.0006344263378782112
Position 639: 0.0006340321426756466
Position 238: 0.00048216503441905994
Position 430: 0.0003302656124077386
Position 1147: 0.00031612806435694045
Position 1363: 0.0002988986624636432
Position 1550: 0.0002983451298382531
Position 1133: 0.0002865229990268812
Position 907: 0.0002725818438983629
Position 760: 0.00014083616803531456
Position 563: 0.00013671041567189432
Position 617: 9.622914500277245e-05
Position 530: 7.836701347179694e-05
Position 558: 7.086995290621501e-05
Position 643: 5.5071963447841684e-05
Position 525: 4.964378866394233e-05
Position 925: 4.855803693887176e-05
Position 623: 4.523402055732355e-05
Position 390: 3.5744675130703386e-05
Position 392: 1.873469564493276e-05
Position 250: 1.4864556141921197e-05
Position 932: 1.2889495328387617e-05
Position 541: 1.1893516842245425e-05
Position 198: 1.0351266155612962e-05
Position 1867: 8.763105548050627e-06
Position 1165: 1.7438325930192943e-08
Position 424: 9.392013090898396e-09
Position 243: 6.824585449993794e-09
Position 167: 5.186313824154125e-09
Position 258: 4.911392116253266e-09
Position 171: 2.8690171210074908e-09
Position 127: 2.1885594095079125e-09
