Gene = Gorab
index = 517
Annotated 5SS: [  147  6858  9079 11260]
Annotated 3SS: [ 6499  8976 11118 16971]
SMsplice 5SS: [  147  3494  6606  6862  9079 11260 15338]
SMsplice 3SS: [ 3384  6499  6698  8976 11118 15129 16971]
top_k =  100
Partition function (log Z): 2.0575069831235204

Sorted 5' Splice Sites (High to Low Probability):
Position 11260: 0.999999999999999
Position 147: 0.9982542384266359
Position 9079: 0.9624638753496859
Position 6862: 0.7155553898691771
Position 6606: 0.6745373024286536
Position 3494: 0.6229277327300888
Position 15338: 0.4260531561926212
Position 7131: 0.17849978569135178
Position 15360: 0.1448778928393079
Position 6808: 0.13975496722378286
Position 4622: 0.13417410979005198
Position 14059: 0.11500560001939858
Position 10081: 0.1044703677933603
Position 9636: 0.07563094468147001
Position 2555: 0.07032146557036578
Position 2275: 0.05862059393340782
Position 851: 0.04079462125373239
Position 9042: 0.037536124650312676
Position 15503: 0.031633150522057264
Position 9875: 0.024957177450484924
Position 660: 0.0196913618499854
Position 910: 0.015187800697364175
Position 6858: 0.010199755939592835
Position 7339: 0.010102912453065788
Position 3489: 0.009141323449806449
Position 3960: 0.008209614031539646
Position 454: 0.007799752346015811
Position 9789: 0.007140019966792837
Position 9860: 0.0035336641789965985
Position 168: 0.00029188000644735237
Position 152: 0.00024710078336285753
Position 367: 0.00014291906251004773
Position 672: 0.0001244095112745458
Position 557: 8.081176315808487e-05
Position 257: 6.20593774656433e-05
Position 240: 2.2115393230173373e-05
Position 175: 1.8903195395278815e-06
Position 68: 1.5905292635784653e-06
Position 207: 8.430210472259635e-07
Position 182: 7.640223605059833e-07
Position 254: 7.573296356894006e-07
Position 154: 2.8918851463010915e-07
Position 221: 2.595397552593046e-07
Position 201: 1.6820286791022082e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8976: 0.9999999999999986
Position 11118: 0.9999999999999984
Position 16971: 0.902066224594626
Position 6499: 0.8214317180594545
Position 6698: 0.7186156974017515
Position 3384: 0.586284764724404
Position 15129: 0.5793052594332592
Position 4487: 0.11397041240986462
Position 9942: 0.10447036779336029
Position 13955: 0.10215534822306602
Position 7004: 0.09503923373829713
Position 7050: 0.09356346440612048
Position 15463: 0.07944386655522576
Position 2392: 0.060581577072894875
Position 2186: 0.056643317758124534
Position 735: 0.05598242195109653
Position 9542: 0.044200924770900644
Position 3313: 0.03784099609918149
Position 9548: 0.019693647623825854
Position 9700: 0.01866236043864655
Position 4352: 0.016574104077906857
Position 9635: 0.013458598853255543
Position 510: 0.013181373960160935
Position 14271: 0.013086938203416118
Position 13865: 0.012850251796332562
Position 320: 0.009833918977269958
Position 2473: 0.009739888497470912
Position 9498: 0.009150596854224195
Position 3885: 0.008209614031539646
Position 3328: 0.007476716089017543
Position 11477: 0.00687904703764347
Position 11456: 0.006221384435020932
Position 13356: 0.004339242974168022
Position 14943: 0.004057478860664857
Position 4264: 0.0036295933022805027
Position 13553: 0.0032812680143862708
Position 523: 0.003169136740645821
Position 9752: 0.0029923714818266833
Position 9579: 0.0025573866339108774
Position 1823: 0.0018882282169330772
Position 14987: 0.0014418571778790474
Position 11339: 0.0012216398043447389
Position 12425: 0.0009140968860359405
Position 599: 0.0005387809949948942
Position 9740: 0.0005175308225455912
Position 3271: 0.00046657926729204457
Position 11546: 0.00030589557731599426
Position 2023: 8.904795835021039e-05
Position 9297: 2.838879860843418e-05
