Gene = Dbr1
index = 322
Annotated 5SS: [ 327  902 2723 3644 4565 6304 6664]
Annotated 3SS: [ 776 2641 3557 4339 6222 6517 7512]
SMsplice 5SS: [ 327 4565 6304 6664]
SMsplice 3SS: [4445 6222 6517 7512]
top_k =  100
Partition function (log Z): 0.5541599969552105

Sorted 5' Splice Sites (High to Low Probability):
Position 6664: 0.9977293296416564
Position 327: 0.9298999647829636
Position 6304: 0.8944774946545152
Position 4565: 0.7216403903534961
Position 902: 0.5819059581671051
Position 3644: 0.29955071125487553
Position 2723: 0.2579364065916917
Position 7623: 0.1761557156046343
Position 7907: 0.08879828880077201
Position 256: 0.05497760329393047
Position 7190: 0.028163062787746624
Position 6845: 0.01846556585770341
Position 7142: 0.007925080769610121
Position 300: 0.0056132136022145245
Position 516: 0.005044194649921886
Position 2194: 0.003388554577951174
Position 877: 0.0030706842765715805
Position 1684: 0.002969993313796893
Position 86: 0.0022724554825427905
Position 19: 0.0008269253373971762
Position 40: 0.0006399734496670221
Position 7153: 0.0004097431900977092
Position 483: 0.00037269176811935634
Position 6651: 0.0002554839748389099
Position 365: 0.00021589267666746094
Position 470: 0.00013708495657476367
Position 6950: 4.50388495616278e-05
Position 1900: 3.249942786254808e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9877021607892389
Position 6222: 0.8944774946545152
Position 4339: 0.7166398125935856
Position 7512: 0.6597998443996422
Position 776: 0.42281966469795296
Position 3557: 0.2995507112548756
Position 8048: 0.18476945304022993
Position 7853: 0.16649455270002225
Position 7040: 0.15154661005289952
Position 739: 0.13944294716494987
Position 2595: 0.10686767172254069
Position 2641: 0.08987533320083671
Position 6763: 0.05218415678490952
Position 7995: 0.03281654771307081
Position 2468: 0.03150602043929816
Position 7473: 0.02591287641532144
Position 754: 0.022712760585495248
Position 2435: 0.02051747230463805
Position 7068: 0.019387671690827942
Position 7096: 0.01378366378702424
Position 6591: 0.012273773578975687
Position 2592: 0.009169908924378049
Position 7723: 0.006917851717458283
Position 4066: 0.005000577759910721
Position 7494: 0.004337189585019421
Position 2079: 0.003051838854897898
Position 1419: 0.0011446033314097316
Position 1601: 0.0010251229941416135
Position 1439: 0.0004454011737879179
Position 2026: 0.00019961491591813683
Position 1786: 0.00013713330656300141
Position 1655: 0.0001272346616578906
Position 1364: 0.0001181504841406437
Position 1393: 0.00010948066865909545
Position 6745: 1.6230696423132953e-05
Position 6770: 2.387868278899742e-06
Position 6748: 2.3386572776749333e-06
Position 826: 6.495748020188695e-07
Position 654: 5.031206979196104e-07
Position 798: 1.1729977865034332e-07
