Gene = Aimp2
index = 105
Annotated 5SS: [ 259 3291 5275]
Annotated 3SS: [3083 5042 6648]
SMsplice 5SS: [ 259 3897]
SMsplice 3SS: [3823 6648]
top_k =  100
Partition function (log Z): -7.022301752750328

Sorted 5' Splice Sites (High to Low Probability):
Position 259: 0.8910659464095235
Position 3897: 0.859907124186017
Position 3291: 0.37815309709154366
Position 5275: 0.24068448178680657
Position 139: 0.1147321516180161
Position 1960: 0.05718466784120963
Position 5409: 0.0461383192771439
Position 965: 0.018788325995013934
Position 4859: 0.013469106478405577
Position 1927: 0.008574151340867548
Position 523: 0.008278912252924547
Position 61: 0.006307022337925986
Position 4979: 0.005740069404558932
Position 283: 0.0010278460678814245
Position 71: 9.554173600711953e-05
Position 33: 5.9458602131923625e-05
Position 296: 6.643765785428585e-06
Position 90: 5.815173923842957e-06
Position 54: 4.072954194521821e-06
Position 84: 3.458692858460794e-06
Position 132: 3.06714269370243e-06
Position 115: 2.8939244620998465e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3823: 0.7782586511823372
Position 6648: 0.4604090688796374
Position 5042: 0.3955567156191889
Position 3198: 0.15907936762861916
Position 5792: 0.0793009473264036
Position 3126: 0.07466979149939099
Position 3794: 0.07339938339253754
Position 4770: 0.07111306262657685
Position 6614: 0.06465019329781704
Position 1709: 0.064618498137817
Position 3108: 0.06361772893473354
Position 5119: 0.058661811931412705
Position 3083: 0.04506599043587244
Position 3035: 0.026787541300446065
Position 3774: 0.02633781075027789
Position 4336: 0.023135175983305185
Position 6778: 0.022711711796906838
Position 5140: 0.0193564567429957
Position 5726: 0.01923067801307981
Position 6803: 0.01553833668550057
Position 868: 0.0153571293376157
Position 6743: 0.01259208758448394
Position 4689: 0.011782921730642467
Position 4609: 0.010258979900049314
Position 2959: 0.008932677292481409
Position 1879: 0.008692718976581587
Position 218: 0.006808992428279238
Position 5022: 0.005163585804862628
Position 443: 0.004875884950339255
Position 2360: 0.004257463321005598
Position 178: 0.003717358813151001
Position 363: 0.0027147150844124834
Position 1733: 0.0027137414185784766
Position 138: 0.002137895820790306
Position 892: 0.0017492783562831537
Position 407: 0.001509322447657155
Position 881: 0.001340341902424393
Position 222: 0.0010689601660293965
Position 2454: 0.0006828155515766075
Position 1664: 0.0006800105070924356
Position 1229: 0.0006057693231273615
Position 1523: 0.0005413270493843142
Position 617: 0.0005039891098883557
Position 847: 3.143034630579902e-05
Position 840: 1.3854691990821659e-05
