Gene = 4930519G04Rik
index = 51
Annotated 5SS: [  195  3709  7322  7981  9886 16602 17147 18889 20685 24355 25935]
Annotated 3SS: [ 3657  7141  7926  9800 16490 17054 18863 20615 24300 25844 29130]
SMsplice 5SS: [  195  3280  4455  6536 11929 16602 17147 18889 20685]
SMsplice 3SS: [ 3128  4342  6434 11827 16490 17054 18863 20615 29130]
top_k =  100
Partition function (log Z): -17.99468034773555

Sorted 5' Splice Sites (High to Low Probability):
Position 3280: 0.9613888835396585
Position 4455: 0.9588643955054303
Position 3709: 0.5735556001544281
Position 9886: 0.5243256489523882
Position 6536: 0.48876178319756103
Position 195: 0.39896531617399955
Position 251: 0.3805475652671201
Position 211: 0.16193087359642783
Position 7981: 0.05033672941348393
Position 3064: 0.042778119135183985
Position 3226: 0.03861111646033951
Position 17: 0.024060266580464673
Position 89: 0.023393798328693597
Position 82: 0.014154874971380658
Position 146: 0.010710267539526858
Position 2962: 0.007673571399702967
Position 1896: 0.0059964565202058635
Position 1876: 0.005297164657513875
Position 4409: 0.004664283532311369
Position 1442: 0.0029380716001805537
Position 32: 0.00020730397662354938
Position 20: 0.0001207373535301223
Position 360: 9.900690171520275e-06
Position 225: 8.1695396958199e-06
Position 73: 7.863262642129234e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3128: 0.9369469351091705
Position 4342: 0.8555275174043719
Position 9800: 0.6616927542418889
Position 6434: 0.4948402752693353
Position 16490: 0.48926593766027193
Position 3572: 0.3000929609119547
Position 3657: 0.1961403899108502
Position 9108: 0.11713261354828396
Position 4360: 0.08166057482471732
Position 2923: 0.05332277748585477
Position 7926: 0.05033672941348376
Position 3102: 0.04591896162864345
Position 8238: 0.04229084233260034
Position 10210: 0.03505971129211411
Position 7253: 0.03412130889365663
Position 4562: 0.02250919752569975
Position 5313: 0.02068630281405486
Position 3537: 0.01872421276836717
Position 3604: 0.018058688946362627
Position 4247: 0.017984008424563307
Position 9009: 0.01783867751637878
Position 4679: 0.0167570204546348
Position 3597: 0.014329127762742032
Position 3185: 0.014263016311218273
Position 123: 0.014116937280272433
Position 4357: 0.013989461496997728
Position 4910: 0.010689583297596481
Position 4299: 0.010497035882464366
Position 3516: 0.009888246614175865
Position 3391: 0.007924881203379346
Position 7141: 0.007632336350870819
Position 3663: 0.007213851062518015
Position 1780: 0.007105721389130092
Position 5590: 0.0043271791454889946
Position 3770: 0.0041800464022269685
Position 4968: 0.0039634045296689435
Position 4813: 0.003887238057227388
Position 3690: 0.0032122911891874855
Position 4641: 0.003203967235415024
Position 1783: 0.0029860382896638895
Position 4220: 0.0029438976438593625
Position 1162: 0.0021771183594532935
Position 3942: 0.001906168728193413
Position 1707: 0.0012018614989257582
Position 1279: 0.0007609532407272638
