Gene = Fuom
index = 416
Annotated 5SS: [  97  803 1072 1314 2525]
Annotated 3SS: [ 733 1000 1214 2450 5363]
SMsplice 5SS: [  97  803 1072 1314 2525]
SMsplice 3SS: [ 733 1000 1214 2450 5363]
top_k =  100
Partition function (log Z): 6.44271956155666

Sorted 5' Splice Sites (High to Low Probability):
Position 1072: 0.9884130586617677
Position 1314: 0.9640157920284521
Position 803: 0.940338534847163
Position 2525: 0.7902015822667422
Position 97: 0.7000569103011163
Position 2601: 0.16623959323394308
Position 4635: 0.14198965188521634
Position 323: 0.1252280694796459
Position 5115: 0.12513716698162936
Position 609: 0.09360986244264025
Position 2872: 0.06050218478013436
Position 823: 0.05517597555484611
Position 136: 0.043236755821001886
Position 394: 0.034588708366775855
Position 5126: 0.03136659038077597
Position 1398: 0.028865963048714065
Position 2945: 0.023561612304675943
Position 164: 0.018248600127087747
Position 3530: 0.01529453485231164
Position 39: 0.013651139897246785
Position 275: 0.012161051202047779
Position 670: 0.011555455186690374
Position 5217: 0.01018579371221388
Position 2622: 0.007682762596408616
Position 147: 0.006586415497239547
Position 1593: 0.00562588905693871
Position 3039: 0.004884029594288251
Position 304: 0.004668654889278436
Position 1107: 0.003969821205395365
Position 665: 0.003231116584831396
Position 1370: 0.002951735374066094
Position 1309: 0.0024660681045984368
Position 895: 0.002373052711351309
Position 310: 0.0016781196355432767
Position 389: 0.0013642734437172802
Position 2174: 0.0012627229639185634
Position 2058: 0.0007368040001020967
Position 1963: 0.0006405455330628843
Position 1820: 0.0005034520028730275
Position 567: 0.00044997378085622093
Position 845: 0.00034273392623199254
Position 169: 0.00029914643101906053
Position 2561: 0.00024965976224908227
Position 584: 0.00024121133656858417
Position 44: 0.00022653662102853865
Position 903: 0.0001309439924872663
Position 860: 0.00010837540994811973
Position 854: 8.924185994822612e-05
Position 945: 7.58511714910758e-05
Position 865: 7.35519154693904e-05
Position 2548: 7.354366330796367e-05
Position 934: 3.6157717745644114e-05
Position 774: 3.056743778011532e-05
Position 1344: 5.2997810424637295e-06
Position 15: 1.9644105279102275e-06
Position 1178: 1.4302564857325182e-06
Position 59: 1.255711156857551e-06
Position 56: 7.102092646889608e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1214: 0.9947337703523518
Position 733: 0.991669593430981
Position 1000: 0.9816572345526557
Position 2450: 0.9517674281092325
Position 5363: 0.5947105900754004
Position 2696: 0.2454876740001701
Position 4542: 0.15649976783606695
Position 5038: 0.11711133926975868
Position 4853: 0.08719234394462548
Position 219: 0.057834770453951356
Position 5216: 0.049347963262651895
Position 2780: 0.047932118729222165
Position 2600: 0.03329151702053065
Position 3380: 0.021779001129386598
Position 2242: 0.014329776754215423
Position 5240: 0.012717004192804627
Position 4918: 0.011659726276211561
Position 527: 0.01034264360516057
Position 1017: 0.00955778445592721
Position 2760: 0.007038635501516803
Position 1451: 0.005014448006097502
Position 3759: 0.005007876446741542
Position 1437: 0.004341944088008657
Position 4017: 0.004077761675340174
Position 705: 0.003920241678731053
Position 3517: 0.003644256768639343
Position 2301: 0.0033063095681210033
Position 2917: 0.002591702043356734
Position 2414: 0.001990727226219216
Position 1164: 0.001935765053771204
Position 174: 0.0014795253498321968
Position 2967: 0.0012482971263895531
Position 1302: 0.001007986214461454
Position 354: 0.0008385772559509684
Position 216: 0.0008012548393037989
Position 2032: 0.0007982172190950906
Position 669: 0.0007917622004964264
Position 774: 0.0006655097465576425
Position 1877: 0.0006405455330628843
Position 167: 0.0005132796062408362
Position 1933: 0.0004986952180647333
Position 2094: 0.0004957836973176044
Position 956: 0.00046368943655242175
Position 650: 0.0003722999935652193
Position 986: 0.0003545853485378298
Position 223: 0.0003528686139823
Position 2560: 0.00033433700245225686
Position 2224: 0.0003015115515899956
Position 393: 0.00028902667654144776
Position 1193: 0.0002881122664119343
Position 1629: 0.00028492329336861415
Position 1962: 0.0002381087820373638
Position 1592: 0.0002185287095044133
Position 2307: 0.0002023189607289774
Position 934: 0.00016683040193200767
Position 940: 0.00014627508166228077
Position 688: 9.708785424991695e-05
Position 975: 9.070213199442562e-05
Position 944: 6.344434333818645e-05
Position 333: 5.9037001823292735e-05
Position 1026: 4.6609690864738966e-05
Position 2169: 3.6940552862344395e-05
Position 1240: 2.8609664078440213e-06
Position 1166: 2.1453157906659406e-06
Position 1149: 1.2607786057214307e-06
Position 1169: 1.1359181827767115e-06
Position 1173: 1.1254857286165658e-06
Position 1262: 5.349344176937367e-07
Position 1247: 2.8071002195174734e-07
Position 1253: 1.6306889328212836e-07
Position 1122: 1.2683602871089255e-07
Position 150: 4.6441404565624e-08
Position 179: 3.991154033159042e-08
Position 274: 2.9429472905826096e-08
Position 247: 1.4852400163987863e-08
Position 1037: 1.2526257008024833e-08
Position 303: 1.0203395091529924e-08
Position 133: 8.861668867174903e-09
Position 240: 5.87028046984284e-09
Position 245: 5.758040094207888e-09
Position 231: 5.660792106820379e-09
Position 252: 5.213116136089894e-09
