Gene = Xrra1
index = 1195
Annotated 5SS: [  115  3242  8329 12342 16111 17175 20352 27021 38504 39472 43631 47461
 51946 52797 55375 56990 57698 57972]
Annotated 3SS: [ 3173  8230 12165 16038 17101 20253 26886 38374 39265 43589 47334 51851
 52680 55050 56793 57581 57865 58263]
SMsplice 5SS: [  115  3242  8329 12342 12728 16111 20352 20584 27021 33224 38002 38504
 39472 51946 52159 52797 55375 56928 57698 57972]
SMsplice 3SS: [ 3173  8230 12165 12520 16038 20253 20463 26886 33123 37898 38374 39265
 51851 52019 52680 55274 56825 57581 57865 58263]
top_k =  100
Partition function (log Z): -5.804667415618365

Sorted 5' Splice Sites (High to Low Probability):
Position 16111: 0.9999999999999983
Position 115: 0.9900539754181502
Position 12342: 0.9691032043237378
Position 20584: 0.9650157850140836
Position 8329: 0.9314983072446076
Position 3242: 0.9278508856569413
Position 20352: 0.6366582447443083
Position 27021: 0.5999701542082883
Position 12728: 0.5992029788207118
Position 17175: 0.5699365426243913
Position 21844: 0.5650817095217986
Position 6038: 0.3711301182728787
Position 20363: 0.36334175525569185
Position 10476: 0.27427259051755826
Position 13267: 0.16069409163692855
Position 12732: 0.13003864427455242
Position 1720: 0.07845977107305226
Position 13431: 0.07633152149498822
Position 27392: 0.06139683729241915
Position 8334: 0.05760318650871356
Position 21419: 0.05053746360032311
Position 12544: 0.04704440761062846
Position 3174: 0.03685976532387263
Position 20616: 0.03498421498591645
Position 12235: 0.022268404036415557
Position 1869: 0.021628925413268826
Position 1761: 0.021332438260264437
Position 21423: 0.019990591309661698
Position 19073: 0.019875995958635033
Position 3186: 0.01935393048953148
Position 1530: 0.018066790433705796
Position 2225: 0.015390130563812504
Position 1210: 0.013698360324861877
Position 2922: 0.013491691837209637
Position 224: 0.008475934151924035
Position 273: 0.006825855422890976
Position 4563: 0.004732225924663913
Position 12255: 0.003720299580213722
Position 188: 0.001464951285440409
Position 12211: 0.0007164876484171496
Position 12364: 0.0005730882226668055
Position 32: 3.0175412821892203e-06
Position 150: 1.1002037490447297e-06
Position 117: 9.887197228135797e-07
Position 47: 2.8466153188643923e-08
Position 10: 4.213580270915351e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16038: 0.9999999999999994
Position 8230: 0.9754297757688846
Position 12165: 0.972362994854767
Position 20463: 0.9248454626832704
Position 3173: 0.8195976955369084
Position 20253: 0.7680523275483485
Position 27851: 0.6823032493113106
Position 12520: 0.6574164062964524
Position 26886: 0.606690437454824
Position 17050: 0.438719766212159
Position 21761: 0.39502288218757575
Position 5988: 0.37113011827287873
Position 10321: 0.27427259051755826
Position 20274: 0.2307579502280103
Position 13204: 0.20066514373937608
Position 21722: 0.16931092873536008
Position 3070: 0.12581497830769553
Position 17101: 0.11662847042789488
Position 1644: 0.09240343016225801
Position 27176: 0.08437334397657476
Position 27062: 0.08137483598349504
Position 25660: 0.0759462123917381
Position 12543: 0.0695560432240823
Position 21257: 0.046735437583383894
Position 2993: 0.03865190762574151
Position 20496: 0.03530367864213343
Position 25008: 0.03510693206083057
Position 25032: 0.03195482417251165
Position 12570: 0.025256928975126547
Position 12527: 0.024056652210231802
Position 12125: 0.024018488956684726
Position 1422: 0.023422665339129005
Position 20440: 0.022053311315159075
Position 13184: 0.020393003095580044
Position 20493: 0.016855112021018855
Position 13147: 0.01596746629696074
Position 28902: 0.01590362506092032
Position 1709: 0.015348731697977238
Position 17011: 0.014568406673640275
Position 1086: 0.013698360324861901
Position 8298: 0.013671717984436685
Position 2733: 0.013491691837209637
Position 21235: 0.013122936508347777
Position 2004: 0.011885566861693128
Position 28041: 0.01145981059006106
Position 18971: 0.01090411603998498
Position 27603: 0.010812397865324633
Position 21661: 0.010619283099753617
Position 19019: 0.008971879918650059
Position 223: 0.006825855422890981
Position 25088: 0.006178224901103199
Position 22938: 0.0057817172278486215
Position 21370: 0.005774097611150356
Position 1580: 0.005665058236228161
Position 21210: 0.004895583207102787
Position 2162: 0.0035045637021193753
Position 4472: 0.0032234648683438887
Position 1791: 0.0026480397446988642
Position 22255: 0.0021694621066776876
Position 4385: 0.0015087610563200241
Position 23302: 0.001440533896596762
Position 19995: 0.0011897222236404487
Position 20421: 0.0009424353384198966
Position 17030: 1.9899310696979555e-05
