Gene = Csn2
index = 300
Annotated 5SS: [ 252 1603 2374 2511 3477 3603 5154 5798]
Annotated 3SS: [1539 2349 2489 3452 3557 4628 5752 6676]
SMsplice 5SS: [ 252 1603 3603]
SMsplice 3SS: [1539 3452 4628]
top_k =  100
Partition function (log Z): -5.617415237835011

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.685980931387797
Position 3603: 0.6406548164484631
Position 1603: 0.5162188069380812
Position 267: 0.30861740964590617
Position 966: 0.1565700603053262
Position 3573: 0.14092681178224742
Position 3477: 0.09082568190705119
Position 5154: 0.0752541680728896
Position 1954: 0.05765901279467394
Position 1656: 0.02339697206040839
Position 2511: 0.019914074065231734
Position 1962: 0.018603859562891737
Position 4554: 0.009667369848011524
Position 2374: 0.004870802716350559
Position 4518: 0.0046587762415458474
Position 2256: 0.00329951065338067
Position 3315: 0.002944744024163594
Position 870: 0.0017206817561526593
Position 1607: 0.0012485893121836106
Position 2283: 0.0010113798259858433
Position 1228: 0.0006535804950628261
Position 874: 0.0006437300428867343
Position 828: 0.00030213223624276264
Position 535: 0.0002408466722785207
Position 1352: 0.00011547391822314838
Position 1194: 9.016848172352359e-05
Position 526: 8.962054120245802e-05
Position 1915: 6.095046903798387e-05
Position 53: 2.0246512470134374e-08
Position 271: 3.5903253395810337e-09
Position 138: 2.8994273599987336e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9655616592149519
Position 1539: 0.5538109668508355
Position 4628: 0.4658089922855405
Position 790: 0.14141452757279818
Position 6676: 0.10488192765033048
Position 6125: 0.09997610410050209
Position 1785: 0.0731686450438579
Position 4406: 0.06193664638165128
Position 3756: 0.061632024715212126
Position 4997: 0.04142241160870271
Position 3866: 0.03845567811882077
Position 5042: 0.03146209520103582
Position 3557: 0.030803187721260762
Position 5018: 0.018644229841970537
Position 5752: 0.014363684960447012
Position 2349: 0.010656796184964991
Position 2489: 0.010277030975109538
Position 6649: 0.009044209194775893
Position 3560: 0.006914766944334144
Position 2156: 0.0052216064956955065
Position 912: 0.004639657623197034
Position 687: 0.004452563409163024
Position 3158: 0.002944744024163594
Position 2253: 0.002048005663380637
Position 618: 0.0020438495276712
Position 3517: 0.0012324020511464242
Position 2184: 0.0008923279417981401
Position 1098: 0.0007437489767863503
Position 716: 0.0003930883929895279
Position 857: 0.00032132743441799967
Position 361: 0.0002767155580196559
Position 567: 0.00017719304323707784
Position 1225: 0.00013150787136259322
Position 758: 0.00011123511524925689
Position 879: 9.836790970255434e-05
Position 874: 9.717742173364302e-05
Position 752: 8.674163434087772e-05
Position 392: 5.299468153918361e-05
Position 1549: 2.1439320770927557e-05
Position 1329: 1.871027819978919e-05
