Gene = Tyrobp
index = 1154
Annotated 5SS: [ 112  581  863 1888]
Annotated 3SS: [ 553  715 1843 3555]
SMsplice 5SS: [112]
SMsplice 3SS: [553]
top_k =  100
Partition function (log Z): -7.318766997734584

Sorted 5' Splice Sites (High to Low Probability):
Position 112: 0.9883226481143756
Position 863: 0.612323766604711
Position 1888: 0.30953940891593107
Position 745: 0.05320669773607507
Position 581: 0.031463868724310555
Position 1287: 0.011935573220085592
Position 1761: 0.009988411821798665
Position 1730: 0.008925678893134819
Position 779: 0.001158475069498445
Position 228: 0.0010301327802376865
Position 339: 0.0008038136709719762
Position 908: 0.0005964181856902926
Position 243: 0.0004364188279322379
Position 1753: 0.0002834999683209346
Position 286: 0.00024841413491496486
Position 74: 0.00022405881619621263
Position 362: 0.0001895374102647764
Position 4: 0.0001735429026258618
Position 343: 4.1336554462183745e-05
Position 105: 3.5639571254528634e-05
Position 357: 2.804682261358762e-05
Position 406: 2.6224068625776484e-05
Position 295: 4.044681388377898e-06
Position 480: 3.7752943078772384e-06
Position 93: 3.530486443384878e-06
Position 335: 3.0670057995093095e-06
Position 143: 2.6408251726090104e-06
Position 289: 2.0771768920726545e-06
Position 158: 3.738336768138251e-07
Position 145: 3.042013206636418e-07
Position 116: 2.4600999717177887e-07
Position 130: 2.3974254096373916e-07
Position 27: 2.2697355399964377e-07
Position 34: 2.0859680217815164e-07
Position 410: 1.613168326009884e-07
Position 247: 1.5114588993156063e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1843: 0.6195118138870713
Position 553: 0.6089309575725125
Position 3555: 0.19119106970870872
Position 652: 0.16426798565624548
Position 3641: 0.11771925786657035
Position 2536: 0.049379060437886854
Position 2749: 0.047420041320652306
Position 1457: 0.035618194559585356
Position 622: 0.028604654763249745
Position 3617: 0.01767209533085015
Position 715: 0.016172801861891392
Position 2437: 0.015248502430759113
Position 2872: 0.013031035715163564
Position 3603: 0.013027081887245186
Position 728: 0.012697753605474024
Position 1219: 0.012256375476393726
Position 2129: 0.010355804802723563
Position 2107: 0.009103173330646216
Position 3671: 0.00792773006132137
Position 674: 0.005979576799514228
Position 530: 0.005812339606142694
Position 749: 0.005107038849393344
Position 2676: 0.003986456770151266
Position 1011: 0.0033641282968093103
Position 1531: 0.0031989747980962864
Position 2149: 0.0027064364589497758
Position 1791: 0.00240299436862142
Position 850: 0.002348327186190393
Position 1214: 0.0018548878281033
Position 844: 0.001277398520497288
Position 442: 0.001172178859707561
Position 632: 0.001030704941783048
Position 1230: 0.0005315594906059734
Position 343: 6.083652608320212e-05
Position 560: 1.9303200664201067e-05
Position 319: 4.785504397731352e-06
Position 371: 4.751849536923993e-06
Position 454: 2.124157462838045e-06
Position 289: 2.064656754548528e-06
Position 856: 4.011602319684492e-07
