Gene = Ei24
index = 364
Annotated 5SS: [  181  4154  7614  9201 10911 11458 11861 12926 14661 15053]
Annotated 3SS: [ 4043  7467  9139 10843 11332 11740 12813 14548 14977 17123]
SMsplice 5SS: [  168  4154  7614 10911 11861 15053]
SMsplice 3SS: [ 4043  7467 10843 11740 14977 17760]
top_k =  100
Partition function (log Z): -4.630144864790141

Sorted 5' Splice Sites (High to Low Probability):
Position 7614: 0.9998795094453198
Position 4154: 0.9998763148039055
Position 11861: 0.9957528698339142
Position 15053: 0.8223366168840172
Position 10911: 0.5758793590216851
Position 14661: 0.4276463221582065
Position 11458: 0.37965122415871744
Position 168: 0.3634331937117071
Position 181: 0.2921224488655732
Position 14716: 0.2329396894044877
Position 12926: 0.20073471545944224
Position 137: 0.13414504214789
Position 11580: 0.1314943524995878
Position 390: 0.11435236599623422
Position 6383: 0.10249350646610496
Position 14449: 0.09502655604307048
Position 10475: 0.09007617666569702
Position 6413: 0.08422669410446339
Position 9201: 0.07638834535325735
Position 17304: 0.05672765930817973
Position 670: 0.048729357773341725
Position 10948: 0.03337280481137377
Position 5072: 0.0320129832754547
Position 1238: 0.02796146504183517
Position 8556: 0.02602279450938754
Position 10112: 0.025688590379141032
Position 1668: 0.020195663258400262
Position 660: 0.020057356716028506
Position 1705: 0.01765776415952358
Position 557: 0.01686519840334428
Position 530: 0.010021799486196683
Position 11529: 0.008440180688920555
Position 10915: 0.0027620906341187306
Position 674: 0.00014261877548722547
Position 738: 0.00013061812419780093
Position 7967: 5.0573516089069e-05
Position 8459: 2.3771865310170495e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11740: 0.986753750889584
Position 4043: 0.9798369928924583
Position 7467: 0.9191184088543763
Position 14977: 0.8396547338079234
Position 14548: 0.6115452470448037
Position 10843: 0.5788667325620246
Position 11332: 0.5212941986795877
Position 17760: 0.3826026935414304
Position 12813: 0.19583775415641502
Position 6294: 0.16489322432067677
Position 15582: 0.15023960058067598
Position 17165: 0.11985425602244668
Position 17199: 0.11141026170218912
Position 14303: 0.09502655604307048
Position 16074: 0.07219811002106993
Position 14635: 0.07136094065050685
Position 9139: 0.059290518220840645
Position 10390: 0.05913011738264453
Position 17792: 0.049610728060975204
Position 7509: 0.049389285946000866
Position 14826: 0.04200998296250743
Position 17123: 0.03473104433930578
Position 10810: 0.03314752190515303
Position 4957: 0.03201298327545471
Position 7513: 0.03137181464494267
Position 10428: 0.03094605928305249
Position 8416: 0.025169566640166476
Position 15616: 0.02392085589737191
Position 1070: 0.023760113822806267
Position 6297: 0.02182697624989154
Position 3986: 0.020039321911447326
Position 10031: 0.01892303054721108
Position 15543: 0.015317910909237828
Position 1512: 0.014732405937621635
Position 8718: 0.012692556356654346
Position 1642: 0.011746594541646777
Position 12855: 0.009198821477684412
Position 1554: 0.00743904248607192
Position 11796: 0.007200676588645196
Position 10005: 0.006765559831929953
Position 15754: 0.006019192592192407
Position 8897: 0.004793113942239543
Position 11842: 0.003949288022932568
Position 1566: 0.003935384452583497
Position 1170: 0.0017124484954186526
Position 1025: 0.0012636372631201027
Position 1099: 0.0012252654604901485
Position 8312: 0.0008651091649694939
Position 15019: 0.0006257392815110617
Position 7842: 2.599416767145665e-05
Position 7888: 2.4579348417612354e-05
Position 8394: 1.189056956174658e-05
