Gene = Lrrc34
index = 646
Annotated 5SS: [  200  2675  4422  4586  5131 11628 13325 16077 16588 17897]
Annotated 3SS: [ 2553  4299  4520  5046 11498 13228 15921 16431 17769 22966]
SMsplice 5SS: [  200  2675  4422  4586  5131  7730 11628 13325 17897]
SMsplice 3SS: [ 2553  4299  4520  5046  7624 11498 13228 17769 22966]
top_k =  100
Partition function (log Z): 7.773325789407519

Sorted 5' Splice Sites (High to Low Probability):
Position 11628: 0.999999999999999
Position 17897: 0.9985270455078221
Position 4422: 0.9714759035165454
Position 2675: 0.9206645654934192
Position 5131: 0.8445948074047974
Position 200: 0.8139218863665562
Position 7730: 0.8053130325229398
Position 13325: 0.569714706093926
Position 4586: 0.5014886737115702
Position 4613: 0.4596841838646197
Position 4915: 0.45559906475149764
Position 1647: 0.32136954026178455
Position 299: 0.10870275098708826
Position 16588: 0.08676774762773704
Position 138: 0.07726550443735697
Position 4852: 0.05371940265269407
Position 7354: 0.041522726244458213
Position 19055: 0.03755924610841648
Position 6513: 0.021716094943376972
Position 20392: 0.021693510750957913
Position 12295: 0.020861231371670782
Position 4438: 0.016157166936405818
Position 9927: 0.01511177788322023
Position 4609: 0.01465740497238505
Position 8702: 0.013582609134224082
Position 12560: 0.009040999900831917
Position 12991: 0.008211815513483343
Position 3578: 0.008143878383489882
Position 4675: 0.006583788149678684
Position 4830: 0.0027852507222240314
Position 4534: 0.002578932744298318
Position 4607: 0.0024366780497746343
Position 4645: 0.001960096737014312
Position 4805: 0.0011609959068780043
Position 4413: 0.0006290068765663335
Position 4332: 0.00020751472323754877
Position 240: 0.00010982677526532416
Position 2077: 7.907453948177836e-06
Position 772: 7.423984906904896e-06
Position 4553: 1.1469988297817291e-06
Position 4693: 1.044141441416124e-06
Position 4557: 2.8636723495663913e-07
Position 4529: 2.239640533961864e-07
Position 120: 2.445223951134183e-08
Position 51: 6.981492813647491e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17769: 0.9998000270431849
Position 4520: 0.9995030156431159
Position 11498: 0.9974360994361913
Position 4299: 0.9840452040932137
Position 5046: 0.8398731042906438
Position 7624: 0.7968551228331116
Position 2553: 0.662094916736284
Position 22966: 0.6296134215530373
Position 13228: 0.5621651511675818
Position 4761: 0.4965744052728786
Position 1563: 0.2633061491526354
Position 2479: 0.15153941324597736
Position 20046: 0.09247253724635743
Position 16431: 0.086767747627737
Position 2604: 0.08561756499052475
Position 23135: 0.06223304255388498
Position 18692: 0.05623118313001198
Position 7203: 0.04152272624445819
Position 20988: 0.04087519750288366
Position 21405: 0.037769269331375574
Position 1523: 0.027092673040924414
Position 18379: 0.026327765302432974
Position 18921: 0.022191505288042607
Position 6448: 0.021716094943376972
Position 12215: 0.020847449462308876
Position 18950: 0.018429425664160618
Position 21165: 0.01615519022349863
Position 9773: 0.01511177788322023
Position 8597: 0.01358260913422409
Position 18864: 0.012373616143612196
Position 21827: 0.011001477449754056
Position 1508: 0.010690142866440313
Position 23057: 0.010395970010134512
Position 4829: 0.009745470734862633
Position 2559: 0.00922023202965645
Position 2483: 0.009062275646530341
Position 12463: 0.009040999900831913
Position 1225: 0.008634690599240304
Position 7690: 0.008457909689828614
Position 12823: 0.008211815513483347
Position 13184: 0.0077495278831596565
Position 18732: 0.007492119872022183
Position 1323: 0.007135642877693004
Position 19125: 0.0047701272763941305
Position 3501: 0.004526885487447515
Position 21684: 0.004256444622371117
Position 19105: 0.0026277643942294445
Position 11582: 0.002563900563807997
Position 1409: 0.0024223308732326
Position 4202: 0.0024009676350267243
Position 1260: 0.00208791085161837
Position 4401: 0.0018658134604340585
Position 2409: 0.0015956419706548396
Position 20049: 0.0015185360708588349
Position 3381: 0.0014693134422186
Position 3482: 0.0012011153929014423
Position 19055: 0.0010452087321339344
Position 3405: 0.0009465640609223253
Position 2335: 0.0008535357885009159
Position 4898: 0.0007707060290113304
Position 2389: 0.0006809850852900514
Position 4764: 0.0006291015381088153
Position 3971: 0.00016964679137573902
Position 5006: 7.234207040211143e-05
Position 5015: 6.929155366144534e-05
Position 11960: 1.378190936190692e-05
Position 1955: 7.907453948177837e-06
Position 621: 7.423984906904889e-06
Position 4474: 2.504079011408323e-06
